head,relation,tail,timestamp,confidence,source_id
ACC00305,TRANSFERRED_TO,ACC00162,2026-02-23 09:03:00,1.0,TX006918
ACC00305,TRANSFERRED_TO,ACC00162,2026-04-20 01:02:00,1.0,TX009078
ACC00305,TRANSFERRED_TO,ACC00359,2026-07-06 11:20:00,1.0,TX007900
ACC00305,TRANSFERRED_TO,ACC00884,2026-02-24 04:26:00,1.0,TX007993
ACC00305,TRANSFERRED_TO,ACC00969,2026-07-31 17:13:00,1.0,TX008943
ACC00305,TRANSFERRED_TO,ACC00386,2026-01-20 17:51:00,1.0,TX009061
ACC00306,TRANSFERRED_TO,ACC00600,2026-02-05 14:52:00,1.0,TX001179
ACC00306,TRANSFERRED_TO,ACC01106,2026-02-14 07:40:00,1.0,TX003400
ACC00306,TRANSFERRED_TO,ACC00174,2026-03-12 03:32:00,1.0,TX004141
ACC00306,TRANSFERRED_TO,ACC00695,2026-02-11 13:34:00,1.0,TX005614
ACC00306,TRANSFERRED_TO,ACC00787,2026-03-17 03:10:00,1.0,TX006033
ACC00306,TRANSFERRED_TO,ACC00834,2026-07-22 06:51:00,1.0,TX006445
ACC00306,TRANSFERRED_TO,ACC00349,2026-06-14 20:14:00,1.0,TX007150
ACC00306,TRANSFERRED_TO,ACC00694,2026-01-18 13:23:00,1.0,TX007395
ACC00307,TRANSFERRED_TO,ACC00986,2026-01-10 09:10:00,1.0,TX001013
ACC00307,TRANSFERRED_TO,ACC01055,2026-02-21 17:23:00,1.0,TX004064
ACC00307,TRANSFERRED_TO,ACC00357,2026-05-16 03:14:00,1.0,TX004383
ACC00307,TRANSFERRED_TO,ACC00357,2026-07-02 01:14:00,1.0,TX004998
ACC00307,TRANSFERRED_TO,ACC00357,2026-08-18 12:25:00,1.0,TX009890
ACC00307,TRANSFERRED_TO,ACC00839,2026-04-08 10:37:00,1.0,TX005891
ACC00307,TRANSFERRED_TO,ACC00053,2026-03-11 07:44:00,1.0,TX006558
ACC00307,TRANSFERRED_TO,ACC01038,2026-02-07 21:24:00,1.0,TX007198
ACC00308,TRANSFERRED_TO,ACC01071,2026-01-11 01:13:00,1.0,TX006582
ACC00308,TRANSFERRED_TO,ACC00170,2026-01-21 22:44:00,1.0,TX006639
ACC00308,TRANSFERRED_TO,ACC00591,2026-02-02 18:46:00,1.0,TX009922
ACC00309,TRANSFERRED_TO,ACC00165,2026-04-13 21:03:00,1.0,TX006504
ACC00309,TRANSFERRED_TO,ACC00492,2026-06-02 16:01:00,1.0,TX006511
ACC00309,TRANSFERRED_TO,ACC00162,2026-04-14 02:40:00,1.0,TX007938
ACC00309,TRANSFERRED_TO,ACC00348,2026-04-24 17:36:00,1.0,TX008554
ACC00309,TRANSFERRED_TO,ACC00354,2026-03-29 19:19:00,1.0,TX008826
ACC00309,TRANSFERRED_TO,ACC00639,2026-01-24 22:12:00,1.0,TX009149
ACC00309,TRANSFERRED_TO,ACC00742,2026-07-14 14:22:00,1.0,TX009631
ACC00310,TRANSFERRED_TO,ACC01122,2026-01-24 22:31:00,1.0,TX000411
ACC00310,TRANSFERRED_TO,ACC01167,2026-07-15 16:57:00,1.0,TX002272
ACC00310,TRANSFERRED_TO,ACC00976,2026-03-20 12:56:00,1.0,TX002899
ACC00310,TRANSFERRED_TO,ACC00834,2026-03-20 06:23:00,1.0,TX003419
ACC00310,TRANSFERRED_TO,ACC00174,2026-02-07 00:40:00,1.0,TX003935
ACC00310,TRANSFERRED_TO,ACC00263,2026-03-08 15:58:00,1.0,TX004466
ACC00310,TRANSFERRED_TO,ACC01007,2026-03-10 02:08:00,1.0,TX004544
ACC00310,TRANSFERRED_TO,ACC00149,2026-05-06 03:37:00,1.0,TX004722
ACC00310,TRANSFERRED_TO,ACC00910,2026-04-14 04:06:00,1.0,TX005177
ACC00310,TRANSFERRED_TO,ACC00683,2026-01-22 07:21:00,1.0,TX006814
ACC00310,TRANSFERRED_TO,ACC00349,2026-03-25 15:27:00,1.0,TX008369
ACC00310,TRANSFERRED_TO,ACC00995,2026-02-17 06:54:00,1.0,TX009114
ACC00310,TRANSFERRED_TO,ACC00035,2026-07-18 22:17:00,1.0,CHAIN0086_0
ACC00310,TRANSFERRED_TO,ACC00898,2026-07-18 22:21:00,1.0,CHAIN0086_1
ACC00310,TRANSFERRED_TO,ACC00685,2026-07-18 22:27:00,1.0,CHAIN0086_2
ACC00310,TRANSFERRED_TO,ACC00620,2026-07-18 22:35:00,1.0,CHAIN0086_3
ACC00310,TRANSFERRED_TO,ACC00031,2026-07-18 22:40:00,1.0,CHAIN0086_4
ACC00311,TRANSFERRED_TO,ACC00307,2026-03-04 18:22:00,1.0,TX000093
ACC00311,TRANSFERRED_TO,ACC00307,2026-08-21 13:43:00,1.0,TX000232
ACC00311,TRANSFERRED_TO,ACC00307,2026-08-20 10:01:00,1.0,TX003279
ACC00311,TRANSFERRED_TO,ACC00126,2026-01-10 12:18:00,1.0,TX001144
ACC00311,TRANSFERRED_TO,ACC00406,2026-05-06 19:59:00,1.0,TX002581
ACC00311,TRANSFERRED_TO,ACC00495,2026-06-06 02:59:00,1.0,TX002778
ACC00311,TRANSFERRED_TO,ACC00373,2026-04-18 22:56:00,1.0,TX002862
ACC00311,TRANSFERRED_TO,ACC00651,2026-05-23 00:00:00,1.0,TX003493
ACC00311,TRANSFERRED_TO,ACC00610,2026-03-27 23:38:00,1.0,TX006881
ACC00311,TRANSFERRED_TO,ACC00669,2026-01-29 04:16:00,1.0,TX009725
ACC00312,TRANSFERRED_TO,ACC00474,2026-07-03 21:05:00,1.0,TX001367
ACC00312,TRANSFERRED_TO,ACC01123,2026-05-25 19:30:00,1.0,TX003203
ACC00312,TRANSFERRED_TO,ACC00922,2026-02-25 02:47:00,1.0,TX003548
ACC00312,TRANSFERRED_TO,ACC00481,2026-04-12 02:25:00,1.0,TX004602
ACC00312,TRANSFERRED_TO,ACC00891,2026-07-01 02:34:00,1.0,TX005111
ACC00312,TRANSFERRED_TO,ACC00151,2026-06-02 18:08:00,1.0,TX006432
ACC00312,TRANSFERRED_TO,ACC00131,2026-04-21 02:10:00,1.0,TX007715
ACC00312,TRANSFERRED_TO,ACC01156,2026-05-14 15:35:00,1.0,TX008577
ACC00312,TRANSFERRED_TO,ACC00035,2026-04-23 08:15:00,1.0,TX009771
ACC00313,TRANSFERRED_TO,ACC00100,2026-01-30 16:50:00,1.0,TX003388
ACC00313,TRANSFERRED_TO,ACC00928,2026-04-01 00:52:00,1.0,TX003567
ACC00313,TRANSFERRED_TO,ACC01199,2026-06-16 21:30:00,1.0,TX003894
ACC00313,TRANSFERRED_TO,ACC00453,2026-03-01 05:25:00,1.0,TX006836
ACC00313,TRANSFERRED_TO,ACC00189,2026-08-11 02:35:00,1.0,TX006848
ACC00313,TRANSFERRED_TO,ACC00919,2026-01-24 17:12:00,1.0,TX007956
ACC00314,TRANSFERRED_TO,ACC00126,2026-04-08 17:22:00,1.0,TX007670
ACC00314,TRANSFERRED_TO,ACC00899,2026-03-09 21:48:00,1.0,TX008253
ACC00315,TRANSFERRED_TO,ACC00854,2026-04-27 19:47:00,1.0,TX002242
ACC00315,TRANSFERRED_TO,ACC00067,2026-04-20 06:24:00,1.0,TX003939
ACC00315,TRANSFERRED_TO,ACC00846,2026-06-09 15:29:00,1.0,TX004746
ACC00315,TRANSFERRED_TO,ACC01082,2026-03-27 08:56:00,1.0,TX005685
ACC00315,TRANSFERRED_TO,ACC01142,2026-07-28 22:48:00,1.0,TX006426
ACC00315,TRANSFERRED_TO,ACC00547,2026-04-02 22:18:00,1.0,TX007149
ACC00315,TRANSFERRED_TO,ACC00900,2026-02-28 13:05:00,1.0,TX008101
ACC00316,TRANSFERRED_TO,ACC00662,2026-04-09 12:12:00,1.0,TX001847
ACC00316,TRANSFERRED_TO,ACC00233,2026-04-19 20:33:00,1.0,TX002716
ACC00316,TRANSFERRED_TO,ACC01060,2026-08-29 09:53:00,1.0,TX004046
ACC00316,TRANSFERRED_TO,ACC00849,2026-01-16 15:01:00,1.0,TX004828
ACC00316,TRANSFERRED_TO,ACC01109,2026-03-25 17:41:00,1.0,TX005503
ACC00316,TRANSFERRED_TO,ACC00519,2026-01-09 21:17:00,1.0,TX005528
ACC00316,TRANSFERRED_TO,ACC00911,2026-08-12 19:19:00,1.0,TX005974
ACC00316,TRANSFERRED_TO,ACC00290,2026-02-14 13:03:00,1.0,TX005999
ACC00316,TRANSFERRED_TO,ACC00365,2026-07-22 04:32:00,1.0,TX006150
ACC00316,TRANSFERRED_TO,ACC00412,2026-06-24 10:00:00,1.0,TX007547
ACC00316,TRANSFERRED_TO,ACC00420,2026-01-02 21:01:00,1.0,TX008029
ACC00316,TRANSFERRED_TO,ACC00039,2026-01-26 22:08:00,1.0,TX008036
ACC00316,TRANSFERRED_TO,ACC00471,2026-03-04 07:40:00,1.0,TX009263
ACC00317,TRANSFERRED_TO,ACC01188,2026-06-18 11:39:00,1.0,TX000808
ACC00317,TRANSFERRED_TO,ACC00726,2026-06-21 23:34:00,1.0,TX000911
ACC00317,TRANSFERRED_TO,ACC00131,2026-05-15 03:16:00,1.0,TX001200
ACC00317,TRANSFERRED_TO,ACC00663,2026-06-27 19:57:00,1.0,TX001264
ACC00317,TRANSFERRED_TO,ACC01077,2026-07-13 11:59:00,1.0,TX001394
ACC00317,TRANSFERRED_TO,ACC00992,2026-06-29 14:41:00,1.0,TX002146
ACC00317,TRANSFERRED_TO,ACC00739,2026-01-04 14:18:00,1.0,TX002162
ACC00317,TRANSFERRED_TO,ACC00364,2026-08-31 11:35:00,1.0,TX006458
ACC00317,TRANSFERRED_TO,ACC00369,2026-04-09 09:48:00,1.0,TX008389
ACC00317,TRANSFERRED_TO,ACC00260,2026-08-04 14:25:00,1.0,TX009335
ACC00318,TRANSFERRED_TO,ACC00180,2026-06-21 15:19:00,1.0,TX000286
ACC00318,TRANSFERRED_TO,ACC00898,2026-02-03 22:30:00,1.0,TX002894
ACC00318,TRANSFERRED_TO,ACC00467,2026-01-09 17:45:00,1.0,TX005125
ACC00318,TRANSFERRED_TO,ACC00198,2026-04-26 16:58:00,1.0,TX007312
ACC00318,TRANSFERRED_TO,ACC00631,2026-03-14 13:26:00,1.0,TX008984
ACC00319,TRANSFERRED_TO,ACC00725,2026-08-04 20:17:00,1.0,TX001368
ACC00319,TRANSFERRED_TO,ACC00001,2026-01-01 13:42:00,1.0,TX002121
ACC00319,TRANSFERRED_TO,ACC00796,2026-07-22 14:26:00,1.0,TX002129
ACC00319,TRANSFERRED_TO,ACC00922,2026-03-30 17:35:00,1.0,TX002577
ACC00319,TRANSFERRED_TO,ACC01047,2026-06-19 21:37:00,1.0,TX002583
ACC00319,TRANSFERRED_TO,ACC01099,2026-01-18 03:17:00,1.0,TX003681
ACC00319,TRANSFERRED_TO,ACC00287,2026-05-26 15:26:00,1.0,TX003875
ACC00319,TRANSFERRED_TO,ACC01054,2026-03-09 00:17:00,1.0,TX004171
ACC00319,TRANSFERRED_TO,ACC00691,2026-04-01 19:25:00,1.0,TX004323
ACC00319,TRANSFERRED_TO,ACC00500,2026-01-30 05:18:00,1.0,TX004403
ACC00319,TRANSFERRED_TO,ACC00651,2026-04-02 16:53:00,1.0,TX005149
ACC00319,TRANSFERRED_TO,ACC00918,2026-03-20 06:09:00,1.0,TX005222
ACC00319,TRANSFERRED_TO,ACC00931,2026-04-13 03:32:00,1.0,TX005288
ACC00319,TRANSFERRED_TO,ACC00181,2026-08-12 18:37:00,1.0,TX006717
ACC00319,TRANSFERRED_TO,ACC00027,2026-06-29 00:54:00,1.0,TX006805
ACC00319,TRANSFERRED_TO,ACC00215,2026-01-22 17:45:00,1.0,TX008496
ACC00319,TRANSFERRED_TO,ACC01034,2026-08-21 09:23:00,1.0,TX009322
ACC00319,TRANSFERRED_TO,ACC00147,2026-03-02 07:50:00,1.0,TX009824
ACC00319,TRANSFERRED_TO,ACC00805,2026-03-22 10:53:00,1.0,TX009919
ACC00320,TRANSFERRED_TO,ACC00167,2026-05-01 23:14:00,1.0,TX000067
ACC00320,TRANSFERRED_TO,ACC01186,2026-05-25 05:24:00,1.0,TX000907
ACC00320,TRANSFERRED_TO,ACC00069,2026-07-07 23:42:00,1.0,TX003121
ACC00320,TRANSFERRED_TO,ACC00168,2026-03-29 05:02:00,1.0,TX003173
ACC00320,TRANSFERRED_TO,ACC00486,2026-06-15 04:28:00,1.0,TX003271
ACC00320,TRANSFERRED_TO,ACC00930,2026-04-02 08:50:00,1.0,TX005574
ACC00320,TRANSFERRED_TO,ACC00525,2026-07-25 06:01:00,1.0,TX006856
ACC00320,TRANSFERRED_TO,ACC00564,2026-03-09 05:41:00,1.0,TX006953
ACC00320,TRANSFERRED_TO,ACC01151,2026-04-29 02:04:00,1.0,TX007199
ACC00321,TRANSFERRED_TO,ACC00260,2026-04-04 05:03:00,1.0,TX001022
ACC00321,TRANSFERRED_TO,ACC00260,2026-04-30 01:25:00,1.0,TX006032
ACC00321,TRANSFERRED_TO,ACC01027,2026-04-30 23:40:00,1.0,TX001036
ACC00321,TRANSFERRED_TO,ACC00672,2026-08-04 18:38:00,1.0,TX004367
ACC00322,TRANSFERRED_TO,ACC00337,2026-02-04 08:39:00,1.0,TX000160
ACC00322,TRANSFERRED_TO,ACC00867,2026-01-18 16:03:00,1.0,TX001180
ACC00322,TRANSFERRED_TO,ACC00348,2026-05-10 18:37:00,1.0,TX001332
ACC00322,TRANSFERRED_TO,ACC00540,2026-04-24 00:11:00,1.0,TX001659
ACC00322,TRANSFERRED_TO,ACC00573,2026-04-01 10:59:00,1.0,TX003502
ACC00322,TRANSFERRED_TO,ACC01063,2026-03-30 00:09:00,1.0,TX004644
ACC00322,TRANSFERRED_TO,ACC00808,2026-08-10 10:43:00,1.0,TX005078
ACC00322,TRANSFERRED_TO,ACC01111,2026-05-26 06:10:00,1.0,TX005434
ACC00322,TRANSFERRED_TO,ACC00560,2026-06-30 21:44:00,1.0,TX006091
ACC00322,TRANSFERRED_TO,ACC00466,2026-06-28 00:04:00,1.0,TX006419
ACC00322,TRANSFERRED_TO,ACC00979,2026-06-22 20:09:00,1.0,TX007035
ACC00322,TRANSFERRED_TO,ACC00617,2026-03-03 04:09:00,1.0,TX009000
ACC00322,TRANSFERRED_TO,ACC00350,2026-02-20 07:16:00,1.0,TX009790
ACC00323,TRANSFERRED_TO,ACC01138,2026-02-08 00:46:00,1.0,TX000786
ACC00323,TRANSFERRED_TO,ACC00663,2026-07-28 10:58:00,1.0,TX001189
ACC00323,TRANSFERRED_TO,ACC00704,2026-07-24 04:05:00,1.0,TX002847
ACC00323,TRANSFERRED_TO,ACC00879,2026-03-18 20:54:00,1.0,TX004095
ACC00323,TRANSFERRED_TO,ACC01032,2026-04-03 23:33:00,1.0,TX005677
ACC00323,TRANSFERRED_TO,ACC00028,2026-04-02 11:57:00,1.0,TX006269
ACC00323,TRANSFERRED_TO,ACC01054,2026-03-18 21:23:00,1.0,TX006905
ACC00323,TRANSFERRED_TO,ACC01184,2026-02-12 07:55:00,1.0,TX007823
ACC00323,TRANSFERRED_TO,ACC00658,2026-01-30 10:17:00,1.0,TX008947
ACC00323,TRANSFERRED_TO,ACC01040,2026-05-24 18:20:00,1.0,TX009510
ACC00323,TRANSFERRED_TO,ACC00882,2026-06-05 10:40:00,1.0,CHAIN0115_0
ACC00323,TRANSFERRED_TO,ACC00025,2026-06-05 10:46:00,1.0,CHAIN0115_1
ACC00323,TRANSFERRED_TO,ACC00646,2026-06-05 10:52:00,1.0,CHAIN0115_2
ACC00323,TRANSFERRED_TO,ACC00284,2026-06-05 11:00:00,1.0,CHAIN0115_3
ACC00323,TRANSFERRED_TO,ACC00866,2026-06-05 11:05:00,1.0,CHAIN0115_4
ACC00324,TRANSFERRED_TO,ACC00859,2026-08-09 11:09:00,1.0,TX002029
ACC00324,TRANSFERRED_TO,ACC01103,2026-02-16 18:18:00,1.0,TX002812
ACC00324,TRANSFERRED_TO,ACC00331,2026-03-21 23:34:00,1.0,TX004068
ACC00324,TRANSFERRED_TO,ACC00199,2026-02-22 16:48:00,1.0,TX004807
ACC00324,TRANSFERRED_TO,ACC00005,2026-04-22 04:42:00,1.0,TX005233
ACC00324,TRANSFERRED_TO,ACC00608,2026-08-08 01:51:00,1.0,TX005752
ACC00324,TRANSFERRED_TO,ACC00608,2026-06-08 10:48:00,1.0,TX008328
ACC00324,TRANSFERRED_TO,ACC00333,2026-06-28 01:17:00,1.0,TX006206
ACC00324,TRANSFERRED_TO,ACC01020,2026-02-15 20:12:00,1.0,TX006446
ACC00324,TRANSFERRED_TO,ACC01089,2026-04-15 21:22:00,1.0,TX007954
ACC00325,TRANSFERRED_TO,ACC00969,2026-07-01 23:47:00,1.0,TX000564
ACC00325,TRANSFERRED_TO,ACC00969,2026-04-11 04:44:00,1.0,TX001445
ACC00325,TRANSFERRED_TO,ACC01156,2026-05-23 06:50:00,1.0,TX002509
ACC00325,TRANSFERRED_TO,ACC00785,2026-03-27 05:46:00,1.0,TX002611
ACC00325,TRANSFERRED_TO,ACC00785,2026-01-28 00:15:00,1.0,TX005167
ACC00325,TRANSFERRED_TO,ACC00921,2026-01-15 08:18:00,1.0,TX004149
ACC00325,TRANSFERRED_TO,ACC00316,2026-02-24 08:55:00,1.0,TX004504
ACC00325,TRANSFERRED_TO,ACC00727,2026-07-25 06:19:00,1.0,TX004590
ACC00325,TRANSFERRED_TO,ACC00471,2026-01-02 17:12:00,1.0,TX006804
ACC00325,TRANSFERRED_TO,ACC00465,2026-08-22 03:57:00,1.0,TX007153
ACC00325,TRANSFERRED_TO,ACC00407,2026-03-15 15:34:00,1.0,TX007430
ACC00325,TRANSFERRED_TO,ACC01079,2026-08-14 12:07:00,1.0,TX008042
ACC00325,TRANSFERRED_TO,ACC00543,2026-02-21 15:05:00,1.0,TX008213
ACC00325,TRANSFERRED_TO,ACC01026,2026-08-10 07:21:00,1.0,TX008710
ACC00326,TRANSFERRED_TO,ACC00477,2026-02-16 12:59:00,1.0,TX006468
ACC00326,TRANSFERRED_TO,ACC00181,2026-06-10 21:53:00,1.0,TX006827
ACC00326,TRANSFERRED_TO,ACC00282,2026-03-24 21:21:00,1.0,TX007134
ACC00326,TRANSFERRED_TO,ACC00850,2026-01-17 07:53:00,1.0,TX007523
ACC00326,TRANSFERRED_TO,ACC00850,2026-02-24 06:49:00,1.0,TX008467
ACC00326,TRANSFERRED_TO,ACC00040,2026-02-03 11:53:00,1.0,TX008587
ACC00326,TRANSFERRED_TO,ACC00931,2026-03-06 08:13:00,1.0,TX008815
ACC00326,TRANSFERRED_TO,ACC01091,2026-08-24 13:42:00,1.0,TX009586
ACC00327,TRANSFERRED_TO,ACC00900,2026-07-03 13:06:00,1.0,TX000980
ACC00327,TRANSFERRED_TO,ACC00014,2026-06-04 10:10:00,1.0,TX001053
ACC00327,TRANSFERRED_TO,ACC00503,2026-04-12 14:13:00,1.0,TX003413
ACC00327,TRANSFERRED_TO,ACC01111,2026-07-26 14:45:00,1.0,TX004211
ACC00327,TRANSFERRED_TO,ACC00104,2026-05-17 03:55:00,1.0,TX004817
ACC00327,TRANSFERRED_TO,ACC01018,2026-08-23 04:53:00,1.0,TX005242
ACC00327,TRANSFERRED_TO,ACC00065,2026-05-01 07:46:00,1.0,TX005942
ACC00327,TRANSFERRED_TO,ACC00888,2026-07-12 11:26:00,1.0,TX007358
ACC00327,TRANSFERRED_TO,ACC00644,2026-06-26 02:24:00,1.0,TX007582
ACC00327,TRANSFERRED_TO,ACC00960,2026-04-09 15:58:00,1.0,TX007694
ACC00327,TRANSFERRED_TO,ACC01166,2026-07-24 08:37:00,1.0,TX008518
ACC00327,TRANSFERRED_TO,ACC00940,2026-02-01 23:39:00,1.0,TX009777
ACC00327,TRANSFERRED_TO,ACC00709,2026-06-25 06:34:00,1.0,TX009870
ACC00327,TRANSFERRED_TO,ACC00172,2026-02-13 07:54:00,1.0,CHAIN0107_0
ACC00327,TRANSFERRED_TO,ACC01106,2026-02-13 08:01:00,1.0,CHAIN0107_1
ACC00327,TRANSFERRED_TO,ACC00414,2026-02-13 08:06:00,1.0,CHAIN0107_2
ACC00327,TRANSFERRED_TO,ACC00181,2026-02-13 08:11:00,1.0,CHAIN0107_3
ACC00327,TRANSFERRED_TO,ACC00124,2026-02-13 08:17:00,1.0,CHAIN0107_4
ACC00328,TRANSFERRED_TO,ACC00568,2026-08-08 21:53:00,1.0,TX002283
ACC00328,TRANSFERRED_TO,ACC00391,2026-04-13 00:25:00,1.0,TX003934
ACC00328,TRANSFERRED_TO,ACC00741,2026-03-10 00:45:00,1.0,TX004517
ACC00328,TRANSFERRED_TO,ACC01145,2026-07-19 21:24:00,1.0,TX006127
ACC00328,TRANSFERRED_TO,ACC00967,2026-05-31 06:12:00,1.0,TX008045
ACC00328,TRANSFERRED_TO,ACC00204,2026-04-03 21:33:00,1.0,TX009037
ACC00329,TRANSFERRED_TO,ACC00735,2026-01-25 08:34:00,1.0,TX005001
ACC00329,TRANSFERRED_TO,ACC00016,2026-02-18 15:21:00,1.0,TX006031
ACC00329,TRANSFERRED_TO,ACC01007,2026-04-12 19:43:00,1.0,TX007688
ACC00330,TRANSFERRED_TO,ACC01001,2026-01-05 02:06:00,1.0,TX001574
ACC00330,TRANSFERRED_TO,ACC00251,2026-06-03 12:10:00,1.0,TX002869
ACC00330,TRANSFERRED_TO,ACC00713,2026-01-26 11:13:00,1.0,TX003065
ACC00330,TRANSFERRED_TO,ACC01103,2026-02-17 18:49:00,1.0,TX006348
ACC00330,TRANSFERRED_TO,ACC00591,2026-03-31 00:02:00,1.0,TX009249
ACC00331,TRANSFERRED_TO,ACC00597,2026-02-12 22:38:00,1.0,TX000202
ACC00331,TRANSFERRED_TO,ACC00216,2026-08-08 10:07:00,1.0,TX000252
ACC00331,TRANSFERRED_TO,ACC00624,2026-04-17 20:57:00,1.0,TX000919
ACC00331,TRANSFERRED_TO,ACC00644,2026-03-14 22:19:00,1.0,TX001288
ACC00331,TRANSFERRED_TO,ACC00324,2026-04-10 12:06:00,1.0,TX003469
ACC00331,TRANSFERRED_TO,ACC00274,2026-05-07 02:12:00,1.0,TX004620
ACC00331,TRANSFERRED_TO,ACC00591,2026-01-07 10:56:00,1.0,TX004640
ACC00331,TRANSFERRED_TO,ACC01020,2026-03-15 03:39:00,1.0,TX004956
ACC00331,TRANSFERRED_TO,ACC00333,2026-05-12 16:16:00,1.0,TX006642
ACC00331,TRANSFERRED_TO,ACC01161,2026-02-06 21:59:00,1.0,TX007001
ACC00332,TRANSFERRED_TO,ACC00738,2026-04-05 09:03:00,1.0,TX001457
ACC00332,TRANSFERRED_TO,ACC00007,2026-08-17 03:56:00,1.0,TX003714
ACC00332,TRANSFERRED_TO,ACC00483,2026-04-28 14:17:00,1.0,TX005201
ACC00332,TRANSFERRED_TO,ACC00938,2026-01-09 12:28:00,1.0,TX005595
ACC00332,TRANSFERRED_TO,ACC01132,2026-03-12 07:01:00,1.0,TX006042
ACC00332,TRANSFERRED_TO,ACC00428,2026-08-25 18:58:00,1.0,TX006055
ACC00332,TRANSFERRED_TO,ACC00622,2026-05-08 22:36:00,1.0,TX006638
ACC00332,TRANSFERRED_TO,ACC00515,2026-04-09 04:39:00,1.0,TX007411
ACC00332,TRANSFERRED_TO,ACC00134,2026-05-02 15:06:00,1.0,TX007550
ACC00332,TRANSFERRED_TO,ACC00988,2026-04-30 15:00:00,1.0,TX007758
ACC00332,TRANSFERRED_TO,ACC00863,2026-04-09 07:45:00,1.0,TX007934
ACC00333,TRANSFERRED_TO,ACC00848,2026-05-12 16:19:00,1.0,TX001516
ACC00333,TRANSFERRED_TO,ACC00086,2026-06-20 10:39:00,1.0,TX002827
ACC00333,TRANSFERRED_TO,ACC00086,2026-06-15 01:59:00,1.0,TX008876
ACC00333,TRANSFERRED_TO,ACC00251,2026-08-25 05:45:00,1.0,TX004138
ACC00333,TRANSFERRED_TO,ACC00170,2026-04-26 19:53:00,1.0,TX004846
ACC00333,TRANSFERRED_TO,ACC00591,2026-03-20 18:43:00,1.0,TX006417
ACC00333,TRANSFERRED_TO,ACC00644,2026-07-27 14:21:00,1.0,TX008635
ACC00333,TRANSFERRED_TO,ACC01161,2026-03-22 10:01:00,1.0,TX009177
ACC00333,TRANSFERRED_TO,ACC01148,2026-04-20 15:32:00,1.0,TX009502
ACC00334,TRANSFERRED_TO,ACC00005,2026-03-25 23:37:00,1.0,TX001113
ACC00334,TRANSFERRED_TO,ACC01136,2026-07-16 21:59:00,1.0,TX002284
ACC00334,TRANSFERRED_TO,ACC00722,2026-04-15 11:15:00,1.0,TX002392
ACC00334,TRANSFERRED_TO,ACC00966,2026-06-18 14:25:00,1.0,TX002834
ACC00334,TRANSFERRED_TO,ACC01043,2026-08-20 18:44:00,1.0,TX003771
ACC00334,TRANSFERRED_TO,ACC00177,2026-08-07 23:39:00,1.0,TX005935
ACC00334,TRANSFERRED_TO,ACC00534,2026-08-12 07:54:00,1.0,TX009956
ACC00335,TRANSFERRED_TO,ACC00495,2026-07-26 10:19:00,1.0,TX000949
ACC00335,TRANSFERRED_TO,ACC00782,2026-05-28 11:22:00,1.0,TX001498
ACC00335,TRANSFERRED_TO,ACC00363,2026-07-20 03:09:00,1.0,TX003872
ACC00335,TRANSFERRED_TO,ACC00783,2026-04-19 16:07:00,1.0,TX004816
ACC00335,TRANSFERRED_TO,ACC00352,2026-03-02 21:59:00,1.0,TX005092
ACC00335,TRANSFERRED_TO,ACC00009,2026-03-23 06:26:00,1.0,TX007516
ACC00335,TRANSFERRED_TO,ACC00536,2026-05-29 00:02:00,1.0,TX008959
ACC00335,TRANSFERRED_TO,ACC00571,2026-03-26 02:08:00,1.0,TX009227
ACC00336,TRANSFERRED_TO,ACC00211,2026-01-28 10:42:00,1.0,TX000645
ACC00336,TRANSFERRED_TO,ACC00156,2026-08-25 01:29:00,1.0,TX002066
ACC00336,TRANSFERRED_TO,ACC00306,2026-07-10 14:31:00,1.0,TX004275
ACC00336,TRANSFERRED_TO,ACC00201,2026-06-09 05:49:00,1.0,TX005457
ACC00336,TRANSFERRED_TO,ACC00524,2026-01-09 21:21:00,1.0,TX005750
ACC00336,TRANSFERRED_TO,ACC00570,2026-03-19 05:28:00,1.0,TX007281
ACC00336,TRANSFERRED_TO,ACC00535,2026-07-13 13:03:00,1.0,TX008768
ACC00337,TRANSFERRED_TO,ACC00111,2026-06-02 09:23:00,1.0,TX000337
ACC00337,TRANSFERRED_TO,ACC00963,2026-02-14 09:37:00,1.0,TX001329
ACC00337,TRANSFERRED_TO,ACC00963,2026-08-11 16:35:00,1.0,TX003348
ACC00337,TRANSFERRED_TO,ACC00498,2026-05-23 20:04:00,1.0,TX001466
ACC00337,TRANSFERRED_TO,ACC00620,2026-05-08 10:56:00,1.0,TX005578
ACC00337,TRANSFERRED_TO,ACC00642,2026-06-29 14:13:00,1.0,TX006520
ACC00337,TRANSFERRED_TO,ACC00284,2026-01-20 22:53:00,1.0,TX007423
ACC00337,TRANSFERRED_TO,ACC00386,2026-03-13 14:33:00,1.0,TX007530
ACC00337,TRANSFERRED_TO,ACC01082,2026-04-27 12:37:00,1.0,TX007668
ACC00337,TRANSFERRED_TO,ACC00048,2026-02-27 22:51:00,1.0,TX007821
ACC00337,TRANSFERRED_TO,ACC00789,2026-07-28 04:15:00,1.0,TX009215
ACC00338,TRANSFERRED_TO,ACC00345,2026-01-09 11:42:00,1.0,TX002566
ACC00338,TRANSFERRED_TO,ACC01120,2026-08-06 21:35:00,1.0,TX003885
ACC00338,TRANSFERRED_TO,ACC01112,2026-05-21 11:00:00,1.0,TX004049
ACC00338,TRANSFERRED_TO,ACC00120,2026-05-10 16:54:00,1.0,TX004103
