event_id,event_type,subject_person_id,object_person_id,location_id,timestamp,confidence,source_record_id,trigger_word,phones,accounts,vehicles
EVT_DIG005870,communication,P00845,P00690,LOC0146,2026-07-02 01:43:00,0.99,DIG005870,సందేశం పంపారు,,,
EVT_DIG005871,communication,P00744,P00586,LOC0027,2026-01-18 17:20:00,0.99,DIG005871,ബന്ധപ്പെട്ടു,,,
EVT_DIG005872,communication,P00759,P00179,LOC0067,2026-01-21 13:49:00,0.99,DIG005872,ફોન કર્યો,,,
EVT_DIG005873,meeting,P00449,P00669,LOC0125,2026-01-13 14:18:00,0.99,DIG005873,ਮਿਲਿਆ,,,
EVT_DIG005874,meeting,P00596,P00822,LOC0116,2026-06-12 03:37:00,0.99,DIG005874,دورہ کیا,,,
EVT_DIG005875,movement,P00628,P00734,LOC0036,2026-04-08 03:32:00,0.99,DIG005875,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG005876,communication,P00720,P00715,LOC0051,2026-06-12 05:13:00,0.99,DIG005876,ఫోన్ చేశారు,,,
EVT_DIG005877,meeting,P00095,P00013,LOC0092,2026-02-28 04:47:00,0.99,DIG005877,சென்றார்,,,
EVT_DIG005878,communication,P00186,P00082,LOC0016,2026-02-19 01:16:00,0.99,DIG005878,ફોન કર્યો,,,
EVT_DIG005879,meeting,P00937,P00115,LOC0177,2026-01-02 17:33:00,0.99,DIG005879,ಭೇಟಿ ನೀಡಿದರು,,,
EVT_DIG005880,meeting,P00816,P00614,LOC0002,2026-05-24 10:52:00,0.99,DIG005880,দেখা করেছে,,,
EVT_DIG005881,movement,P00193,P00070,LOC0102,2026-04-17 15:31:00,0.99,DIG005881,shared a location with,,,
EVT_DIG005882,communication,P00118,P00911,LOC0179,2026-08-13 00:01:00,0.99,DIG005882,संदेश पाठवला,,,
EVT_DIG005883,meeting,P00741,P00162,LOC0004,2026-03-14 01:36:00,0.99,DIG005883,ਮਿਲਿਆ,,,
EVT_DIG005884,communication,P00242,P00103,LOC0071,2026-04-27 18:35:00,0.99,DIG005884,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG005885,communication,P00435,P00182,LOC0053,2026-05-26 00:21:00,0.99,DIG005885,फोन किया,,,
EVT_DIG005886,communication,P00830,P00473,LOC0159,2026-07-29 13:38:00,0.99,DIG005886,বার্তা পাঠিয়েছে,,,
EVT_DIG005887,movement,P00624,P00010,LOC0049,2026-02-05 23:26:00,0.99,DIG005887,ठिकाण शेअर केले,,,
EVT_DIG005888,meeting,P00769,P00143,LOC0142,2026-07-18 20:05:00,0.99,DIG005888,కలిశారు,,,
EVT_DIG005889,transfer,P00678,P00462,LOC0088,2026-02-16 02:55:00,0.99,DIG005889,رقم منتقل کی,,,
EVT_DIG005890,transfer,P00295,P00061,LOC0109,2026-01-23 14:08:00,0.99,DIG005890,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG005891,meeting,P00930,P00478,LOC0157,2026-07-07 04:48:00,0.99,DIG005891,వెళ్లారు,,,
EVT_DIG005892,communication,P00736,P00512,LOC0024,2026-03-31 04:28:00,0.99,DIG005892,தொடர்பு கொண்டார்,,,
EVT_DIG005893,movement,P00988,P00672,LOC0088,2026-04-18 15:19:00,0.99,DIG005893,مقام شیئر کیا,,,
EVT_DIG005894,communication,P00201,P00419,LOC0053,2026-03-15 09:54:00,0.99,DIG005894,پیغام بھیجا,,,
EVT_DIG005895,communication,P00367,P00864,LOC0064,2026-01-26 19:20:00,0.99,DIG005895,செய்தி அனுப்பினார்,,,
EVT_DIG005896,vehicle_use,P00691,P00583,LOC0163,2026-05-23 16:23:00,0.99,DIG005896,वाहन का उपयोग किया,,,
EVT_DIG005897,communication,P00060,P00954,LOC0066,2026-01-13 23:30:00,0.99,DIG005897,தொடர்பு கொண்டார்,,,
EVT_DIG005898,transfer,P00629,P00207,LOC0062,2026-05-14 14:18:00,0.99,DIG005898,টাকা পাঠিয়েছে,,,
EVT_DIG005899,communication,P00235,P00131,LOC0088,2026-06-03 19:13:00,0.99,DIG005899,தொடர்பு கொண்டார்,,,
EVT_DIG005900,communication,P00010,P00642,LOC0098,2026-07-15 09:08:00,0.99,DIG005900,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG005901,transfer,P00959,P00558,LOC0085,2026-06-12 12:12:00,0.99,DIG005901,धन भेजा,,,
EVT_DIG005902,transfer,P00783,P00058,LOC0166,2026-08-03 14:58:00,0.99,DIG005902,பணம் அனுப்பினார்,,,
EVT_DIG005903,meeting,P00850,P00261,LOC0023,2026-01-11 20:11:00,0.99,DIG005903,دورہ کیا,,,
EVT_DIG005904,meeting,P00496,P00850,LOC0110,2026-08-25 21:26:00,0.99,DIG005904,दौरा किया,,,
EVT_DIG005905,meeting,P00629,P00747,LOC0005,2026-07-30 20:24:00,0.99,DIG005905,ಭೇಟಿಯಾದರು,,,
EVT_DIG005906,movement,P00817,P00784,LOC0135,2026-07-22 15:54:00,0.99,DIG005906,स्थान साझा किया,,,
EVT_DIG005907,transfer,P00488,P00987,LOC0001,2026-07-01 09:28:00,0.99,DIG005907,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG005908,meeting,P00589,P00424,LOC0155,2026-03-24 00:03:00,0.99,DIG005908,मिला,,,
EVT_DIG005909,transfer,P00557,P00207,LOC0107,2026-03-07 06:02:00,0.99,DIG005909,డబ్బు పంపారు,,,
EVT_DIG005910,movement,P00850,P00897,LOC0031,2026-02-12 18:52:00,0.99,DIG005910,স্থান ভাগ করেছে,,,
EVT_DIG005911,movement,P00130,P00901,LOC0002,2026-01-06 14:02:00,0.99,DIG005911,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG005912,communication,P00058,P00292,LOC0126,2026-08-29 02:03:00,0.99,DIG005912,contacted,,,
EVT_DIG005913,meeting,P00822,P00266,LOC0158,2026-07-24 12:23:00,0.99,DIG005913,சென்றார்,,,
EVT_DIG005914,transfer,P00797,P00412,LOC0106,2026-08-19 13:58:00,0.99,DIG005914,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG005915,transfer,P00292,P00497,LOC0147,2026-04-10 16:32:00,0.99,DIG005915,નાણાં મોકલ્યાં,,,
EVT_DIG005916,meeting,P00801,P00248,LOC0106,2026-01-22 20:07:00,0.99,DIG005916,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG005917,communication,P00881,P00736,LOC0025,2026-06-25 04:46:00,0.99,DIG005917,رابطہ کیا,,,
EVT_DIG005918,communication,P00644,P00958,LOC0048,2026-04-22 16:34:00,0.99,DIG005918,फोन किया,,,
EVT_DIG005919,movement,P00081,P00718,LOC0112,2026-03-06 20:39:00,0.99,DIG005919,இடத்தை பகிர்ந்தார்,,,
EVT_DIG005920,transfer,P00397,P00231,LOC0091,2026-02-15 22:36:00,0.99,DIG005920,નાણાં મોકલ્યાં,,,
EVT_DIG005921,meeting,P00764,P00843,LOC0143,2026-01-07 16:08:00,0.99,DIG005921,भेटला,,,
EVT_DIG005922,communication,P00678,P00263,LOC0122,2026-02-03 04:46:00,0.99,DIG005922,સંદેશ મોકલ્યો,,,
EVT_DIG005923,communication,P00146,P00982,LOC0034,2026-05-08 10:35:00,0.99,DIG005923,ফোন করেছে,,,
EVT_DIG005924,transfer,P00821,P00669,LOC0175,2026-04-11 22:20:00,0.99,DIG005924,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG005925,meeting,P00259,P00423,LOC0069,2026-03-31 04:43:00,0.99,DIG005925,મળ્યા,,,
EVT_DIG005926,movement,P00892,P00998,LOC0134,2026-08-12 00:59:00,0.99,DIG005926,স্থান ভাগ করেছে,,,
EVT_DIG005927,communication,P00854,P00085,LOC0017,2026-08-14 19:10:00,0.99,DIG005927,தொடர்பு கொண்டார்,,,
EVT_DIG005928,communication,P00778,P00004,LOC0176,2026-03-27 22:47:00,0.99,DIG005928,বার্তা পাঠিয়েছে,,,
EVT_DIG005929,communication,P00135,P00008,LOC0071,2026-08-21 09:50:00,0.99,DIG005929,ফোন করেছে,,,
EVT_DIG005930,communication,P00118,P00092,LOC0101,2026-05-21 17:38:00,0.99,DIG005930,સંપર્ક કર્યો,,,
EVT_DIG005931,movement,P00951,P00684,LOC0043,2026-06-19 04:33:00,0.99,DIG005931,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG005932,vehicle_use,P00049,P00425,LOC0007,2026-01-27 01:34:00,0.99,DIG005932,वाहन का उपयोग किया,,,
EVT_DIG005933,meeting,P00127,P00423,LOC0066,2026-07-12 05:30:00,0.99,DIG005933,వెళ్లారు,,,
EVT_DIG005934,transfer,P00806,P00218,LOC0162,2026-01-10 10:53:00,0.99,DIG005934,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG005935,movement,P00984,P00402,LOC0087,2026-01-17 18:47:00,0.99,DIG005935,स्थान साझा किया,,,
EVT_DIG005936,meeting,P00610,P00737,LOC0105,2026-03-10 14:36:00,0.99,DIG005936,ಭೇಟಿಯಾದರು,,,
EVT_DIG005937,meeting,P00770,P00351,LOC0135,2026-08-05 22:40:00,0.99,DIG005937,ਮਿਲਿਆ,,,
EVT_DIG005938,transfer,P00165,P00445,LOC0057,2026-08-18 05:04:00,0.99,DIG005938,رقم منتقل کی,,,
EVT_DIG005939,communication,P00857,P00629,LOC0009,2026-02-19 19:07:00,0.99,DIG005939,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG005940,communication,P00902,P00947,LOC0001,2026-01-18 22:03:00,0.99,DIG005940,ಕರೆ ಮಾಡಿದರು,,,
EVT_DIG005941,communication,P00412,P00929,LOC0001,2026-08-08 06:15:00,0.99,DIG005941,संपर्क किया,,,
EVT_DIG005942,transfer,P00715,P00302,LOC0066,2026-06-09 04:40:00,0.99,DIG005942,पैसे पाठवले,,,
EVT_DIG005943,meeting,P00589,P00793,LOC0047,2026-03-23 19:12:00,0.99,DIG005943,भेटला,,,
EVT_DIG005944,transfer,P00450,P00259,LOC0030,2026-08-27 10:09:00,0.99,DIG005944,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG005945,communication,P00380,P00165,LOC0087,2026-05-12 10:08:00,0.99,DIG005945,ಕರೆ ಮಾಡಿದರು,,,
EVT_DIG005946,movement,P00186,P00965,LOC0057,2026-03-25 10:02:00,0.99,DIG005946,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG005947,communication,P00939,P00661,LOC0106,2026-04-09 22:36:00,0.99,DIG005947,ఫోన్ చేశారు,,,
EVT_DIG005948,transfer,P00862,P00985,LOC0034,2026-02-14 11:15:00,0.99,DIG005948,പണം അയച്ചു,,,
EVT_DIG005949,communication,P00535,P00258,LOC0096,2026-05-29 06:58:00,0.99,DIG005949,ફોન કર્યો,,,
EVT_DIG005950,meeting,P00307,P00480,LOC0024,2026-08-25 06:07:00,0.99,DIG005950,दौरा किया,,,
EVT_DIG005951,transfer,P00430,P00978,LOC0014,2026-03-28 02:59:00,0.99,DIG005951,पैसे पाठवले,,,
EVT_DIG005952,transfer,P00853,P00931,LOC0167,2026-01-08 09:44:00,0.99,DIG005952,transferred funds to,,,
EVT_DIG005953,movement,P00151,P00236,LOC0037,2026-04-18 16:32:00,0.99,DIG005953,مقام شیئر کیا,,,
EVT_DIG005954,meeting,P00230,P00913,LOC0053,2026-04-16 07:17:00,0.99,DIG005954,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG005955,communication,P00048,P00546,LOC0098,2026-06-16 23:39:00,0.99,DIG005955,ফোন করেছে,,,
EVT_DIG005956,communication,P00704,P00903,LOC0009,2026-06-14 18:12:00,0.99,DIG005956,ફોન કર્યો,,,
EVT_DIG005957,meeting,P00314,P00230,LOC0169,2026-08-23 05:34:00,0.99,DIG005957,મુલાકાત લીધી,,,
EVT_DIG005958,movement,P00264,P00884,LOC0105,2026-06-18 23:06:00,0.99,DIG005958,مقام شیئر کیا,,,
EVT_DIG005959,communication,P00422,P00254,LOC0047,2026-07-03 09:02:00,0.99,DIG005959,پیغام بھیجا,,,
EVT_DIG005960,meeting,P00824,P00043,LOC0176,2026-06-09 04:46:00,0.99,DIG005960,சென்றார்,,,
EVT_DIG005961,communication,P00909,P00536,LOC0118,2026-06-21 11:26:00,0.99,DIG005961,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG005962,communication,P00295,P00102,LOC0090,2026-05-30 22:03:00,0.99,DIG005962,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG005963,meeting,P00106,P00502,LOC0157,2026-07-26 07:56:00,0.99,DIG005963,ملاقات کی,,,
EVT_DIG005964,movement,P00285,P00759,LOC0100,2026-04-05 03:11:00,0.99,DIG005964,مقام شیئر کیا,,,
EVT_DIG005965,transfer,P00407,P00471,LOC0028,2026-04-10 04:43:00,0.99,DIG005965,টাকা পাঠিয়েছে,,,
EVT_DIG005966,communication,P00724,P00676,LOC0159,2026-08-06 23:59:00,0.99,DIG005966,বার্তা পাঠিয়েছে,,,
EVT_DIG005967,meeting,P00989,P00201,LOC0151,2026-04-10 23:21:00,0.99,DIG005967,ملاقات کی,,,
EVT_DIG005968,communication,P00226,P00589,LOC0030,2026-07-24 05:31:00,0.99,DIG005968,செய்தி அனுப்பினார்,,,
EVT_DIG005969,communication,P00033,P00812,LOC0052,2026-02-03 23:01:00,0.99,DIG005969,संदेश भेजा,,,
EVT_DIG005970,meeting,P00858,P00651,LOC0178,2026-01-17 09:15:00,0.99,DIG005970,পরিদর্শন করেছে,,,
EVT_DIG005971,movement,P00743,P00908,LOC0114,2026-02-06 17:37:00,0.99,DIG005971,స్థానం పంచుకున్నారు,,,
EVT_DIG005972,meeting,P00431,P00306,LOC0043,2026-02-03 20:42:00,0.99,DIG005972,వెళ్లారు,,,
EVT_DIG005973,communication,P00683,P00790,LOC0137,2026-07-01 13:36:00,0.99,DIG005973,அழைத்தார்,,,
EVT_DIG005974,meeting,P00422,P00788,LOC0022,2026-05-02 18:46:00,0.99,DIG005974,ಭೇಟಿ ನೀಡಿದರು,,,
EVT_DIG005975,meeting,P00756,P00217,LOC0034,2026-07-18 10:46:00,0.99,DIG005975,দেখা করেছে,,,
EVT_DIG005976,meeting,P00611,P00772,LOC0139,2026-05-26 19:09:00,0.99,DIG005976,சந்தித்தார்,,,
EVT_DIG005977,communication,P00385,P00675,LOC0125,2026-02-25 23:14:00,0.99,DIG005977,फोन किया,,,
EVT_DIG005978,communication,P00344,P00956,LOC0043,2026-03-26 23:38:00,0.99,DIG005978,called,,,
EVT_DIG005979,communication,P00765,P00302,LOC0070,2026-04-15 09:14:00,0.99,DIG005979,செய்தி அனுப்பினார்,,,
EVT_DIG005980,communication,P00794,P00957,LOC0090,2026-04-11 22:55:00,0.99,DIG005980,संपर्क केला,,,
EVT_DIG005981,communication,P00102,P00982,LOC0136,2026-08-06 06:37:00,0.99,DIG005981,ബന്ധപ്പെട്ടു,,,
EVT_DIG005982,meeting,P00258,P00482,LOC0028,2026-06-24 14:41:00,0.99,DIG005982,দেখা করেছে,,,
EVT_DIG005983,meeting,P00579,P00210,LOC0097,2026-01-14 02:37:00,0.99,DIG005983,visited,,,
EVT_DIG005984,meeting,P00306,P00919,LOC0141,2026-08-30 23:44:00,0.99,DIG005984,കണ്ടുമുട്ടി,,,
EVT_DIG005985,movement,P00339,P00914,LOC0067,2026-06-30 14:25:00,0.99,DIG005985,இடத்தை பகிர்ந்தார்,,,
EVT_DIG005986,transfer,P00631,P00547,LOC0124,2026-05-16 02:02:00,0.99,DIG005986,पैसे पाठवले,,,
EVT_DIG005987,transfer,P00285,P00217,LOC0122,2026-07-17 09:32:00,0.99,DIG005987,പണം അയച്ചു,,,
EVT_DIG005988,transfer,P00347,P00492,LOC0036,2026-04-11 06:51:00,0.99,DIG005988,رقم منتقل کی,,,
EVT_DIG005989,communication,P00961,P00446,LOC0052,2026-07-20 14:16:00,0.99,DIG005989,संपर्क केला,,,
EVT_DIG005990,transfer,P00484,P00135,LOC0020,2026-04-17 03:12:00,0.99,DIG005990,డబ్బు పంపారు,,,
EVT_DIG005991,communication,P00849,P00588,LOC0023,2026-06-28 15:26:00,0.99,DIG005991,संदेश पाठवला,,,
EVT_DIG005992,communication,P00959,P00188,LOC0172,2026-04-14 00:23:00,0.99,DIG005992,संदेश भेजा,,,
EVT_DIG005993,meeting,P00811,P00231,LOC0034,2026-02-14 21:36:00,0.99,DIG005993,भेटला,,,
EVT_DIG005994,meeting,P00931,P00219,LOC0088,2026-05-20 12:51:00,0.99,DIG005994,met,,,
EVT_DIG005995,movement,P00166,P00532,LOC0039,2026-04-24 23:13:00,0.99,DIG005995,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG005996,communication,P00800,P00192,LOC0157,2026-03-26 12:35:00,0.99,DIG005996,फोन केला,,,
EVT_DIG005997,communication,P00323,P00083,LOC0066,2026-06-17 18:41:00,0.99,DIG005997,संपर्क किया,,,
EVT_DIG005998,communication,P00056,P00787,LOC0067,2026-01-11 08:59:00,0.99,DIG005998,தொடர்பு கொண்டார்,,,
EVT_DIG005999,transfer,P00162,P00211,LOC0058,2026-01-02 16:33:00,0.99,DIG005999,പണം അയച്ചു,,,
EVT_DIG006000,communication,P00077,P00369,LOC0023,2026-08-22 19:34:00,0.99,DIG006000,સંપર્ક કર્યો,,,
EVT_RPT00001,observation,P00561,P00975,LOC0123,2026-07-25 05:52:00,0.99,RPT00001,references phone,PH01018,ACC00481,VEH00359
EVT_RPT00002,observation,P00621,P00601,LOC0085,2026-07-31 20:37:00,0.99,RPT00002,references phone,PH01064,ACC00213,VEH00136
EVT_RPT00003,observation,P00259,P00924,LOC0027,2026-06-24 00:58:00,0.99,RPT00003,references phone,PH00039,ACC00926,VEH00178
EVT_RPT00004,observation,P00283,P00146,LOC0079,2026-04-11 20:09:00,0.99,RPT00004,references phone,PH01072,ACC00243,VEH00376
EVT_RPT00005,observation,P00663,P00699,LOC0029,2026-06-26 20:10:00,0.99,RPT00005,references phone,PH01024,ACC00636,VEH00171
EVT_RPT00006,observation,P00501,P00341,LOC0050,2026-04-06 09:32:00,0.99,RPT00006,references phone,PH00984,ACC01136,VEH00163
EVT_RPT00007,observation,P00098,P00901,LOC0145,2026-02-26 21:30:00,0.99,RPT00007,references phone,PH00754,ACC00292,VEH00170
EVT_RPT00008,observation,P00666,P00813,LOC0087,2026-01-05 06:15:00,0.99,RPT00008,references phone,PH01139,ACC00429,VEH00135
EVT_RPT00009,observation,P00783,P00997,LOC0009,2026-01-27 10:05:00,0.99,RPT00009,का उल्लेख,PH00283,ACC01048,VEH00400
EVT_RPT00010,observation,P00588,P00409,LOC0169,2026-06-07 06:39:00,0.99,RPT00010,references phone,PH00595,ACC00233,VEH00021
EVT_RPT00011,observation,P00833,P00191,LOC0092,2026-07-30 07:56:00,0.99,RPT00011,references phone,PH00084,ACC00518,VEH00134
EVT_RPT00012,observation,P00439,P00503,LOC0090,2026-08-09 15:46:00,0.99,RPT00012,references phone,PH00956,ACC00741,VEH00160
EVT_RPT00013,observation,P00942,P00551,LOC0050,2026-04-10 05:52:00,0.99,RPT00013,का उल्लेख,PH00487,ACC01134,VEH00313
EVT_RPT00014,observation,P00411,P00229,LOC0166,2026-01-15 00:43:00,0.99,RPT00014,references phone,PH01121,ACC00225,VEH00364
EVT_RPT00015,observation,P00515,P00784,LOC0172,2026-06-20 00:59:00,0.99,RPT00015,references phone,PH01177,ACC00868,VEH00212
EVT_RPT00016,observation,P00936,P00723,LOC0065,2026-05-25 16:23:00,0.99,RPT00016,का उल्लेख,PH00230,ACC00190,VEH00228
EVT_RPT00017,observation,P00788,P00230,LOC0104,2026-02-24 14:51:00,0.99,RPT00017,का उल्लेख,PH00676,ACC01043,VEH00290
EVT_RPT00018,observation,P00401,P00496,LOC0110,2026-01-22 16:32:00,0.99,RPT00018,का उल्लेख,PH00385,ACC00347,VEH00153
EVT_RPT00019,observation,P00672,P00685,LOC0132,2026-07-17 11:30:00,0.99,RPT00019,references phone,PH00350,ACC01081,VEH00320
EVT_RPT00020,observation,P00200,P00247,LOC0158,2026-01-16 06:08:00,0.99,RPT00020,references phone,PH00113,ACC00345,VEH00344
EVT_RPT00021,observation,P00139,P00545,LOC0046,2026-01-24 23:41:00,0.99,RPT00021,references phone,PH00477,ACC01090,VEH00251
EVT_RPT00022,observation,P00699,P00065,LOC0090,2026-07-28 16:03:00,0.99,RPT00022,references phone,PH00902,ACC00789,VEH00120
EVT_RPT00023,observation,P00574,P00298,LOC0076,2026-05-28 12:19:00,0.99,RPT00023,का उल्लेख,PH00348,ACC01082,VEH00125
EVT_RPT00024,observation,P00629,P00963,LOC0076,2026-02-07 13:17:00,0.99,RPT00024,का उल्लेख,PH00891,ACC01073,VEH00214
EVT_RPT00025,observation,P00656,P00713,LOC0156,2026-06-09 22:14:00,0.99,RPT00025,references phone,PH00696,ACC00005,VEH00331
EVT_RPT00026,observation,P00798,P00917,LOC0148,2026-01-03 00:03:00,0.99,RPT00026,references phone,PH00010,ACC00919,VEH00182
EVT_RPT00027,observation,P00194,P00945,LOC0030,2026-01-18 15:51:00,0.99,RPT00027,का उल्लेख,PH00527,ACC00892,VEH00074
EVT_RPT00028,observation,P00983,P00466,LOC0072,2026-06-12 01:43:00,0.99,RPT00028,references phone,PH00068,ACC00403,VEH00110
EVT_RPT00029,observation,P00827,P00394,LOC0073,2026-02-25 19:47:00,0.99,RPT00029,references phone,PH00531,ACC00858,VEH00327
EVT_RPT00030,observation,P00832,P00584,LOC0090,2026-08-07 18:56:00,0.99,RPT00030,references phone,PH00679,ACC00996,VEH00152
EVT_RPT00031,observation,P00653,P00192,LOC0057,2026-01-01 20:18:00,0.99,RPT00031,का उल्लेख,PH00437,ACC00663,VEH00001
EVT_RPT00032,observation,P00534,P00363,LOC0143,2026-01-06 03:04:00,0.99,RPT00032,references phone,PH00146,ACC00844,VEH00242
EVT_RPT00033,observation,P00316,P00561,LOC0034,2026-05-12 23:09:00,0.99,RPT00033,का उल्लेख,PH01111,ACC00728,VEH00203
EVT_RPT00034,observation,P00099,P00351,LOC0062,2026-02-19 05:43:00,0.99,RPT00034,references phone,PH00566,ACC00097,VEH00343
EVT_RPT00035,observation,P00638,P00965,LOC0092,2026-05-19 18:21:00,0.99,RPT00035,references phone,PH00775,ACC00331,VEH00013
EVT_RPT00036,observation,P00509,P00751,LOC0154,2026-07-19 06:53:00,0.99,RPT00036,references phone,PH00073,ACC00895,VEH00046
EVT_RPT00037,observation,P00083,P00259,LOC0080,2026-06-03 05:10:00,0.99,RPT00037,का उल्लेख,PH00235,ACC00293,VEH00060
EVT_RPT00038,observation,P00382,P00628,LOC0131,2026-05-15 16:03:00,0.99,RPT00038,का उल्लेख,PH00233,ACC00803,VEH00333
EVT_RPT00039,observation,P00076,P00108,LOC0146,2026-03-19 14:42:00,0.99,RPT00039,का उल्लेख,PH01160,ACC00511,VEH00108
EVT_RPT00040,observation,P00622,P00539,LOC0109,2026-04-14 13:20:00,0.99,RPT00040,references phone,PH01136,ACC00332,VEH00102
EVT_RPT00041,observation,P00904,P00324,LOC0100,2026-07-31 14:27:00,0.99,RPT00041,का उल्लेख,PH00103,ACC00584,VEH00052
EVT_RPT00042,observation,P00971,P00054,LOC0030,2026-06-09 17:49:00,0.99,RPT00042,references phone,PH01176,ACC01197,VEH00234
EVT_RPT00043,observation,P00663,P00036,LOC0073,2026-05-07 04:03:00,0.99,RPT00043,references phone,PH01024,ACC00636,VEH00146
EVT_RPT00044,observation,P00339,P00848,LOC0148,2026-05-12 13:30:00,0.99,RPT00044,references phone,PH01162,ACC00682,VEH00321
EVT_RPT00045,observation,P00662,P00115,LOC0022,2026-05-23 09:12:00,0.99,RPT00045,का उल्लेख,PH00977,ACC01005,VEH00168
EVT_RPT00046,observation,P00320,P00235,LOC0049,2026-03-30 21:08:00,0.99,RPT00046,references phone,PH00580,ACC00022,VEH00002
EVT_RPT00047,observation,P00189,P00009,LOC0070,2026-01-11 22:00:00,0.99,RPT00047,का उल्लेख,PH00009,ACC00679,VEH00295
EVT_RPT00048,observation,P00356,P00523,LOC0033,2026-02-04 17:35:00,0.99,RPT00048,references phone,PH00372,ACC00863,VEH00311
EVT_RPT00049,observation,P00917,P00069,LOC0047,2026-07-21 20:54:00,0.99,RPT00049,references phone,PH00752,ACC00569,VEH00321
EVT_RPT00050,observation,P00688,P00292,LOC0012,2026-03-17 12:49:00,0.99,RPT00050,का उल्लेख,PH00501,ACC00479,VEH00224
EVT_RPT00051,observation,P00470,P00074,LOC0027,2026-03-16 08:58:00,0.99,RPT00051,का उल्लेख,PH00019,ACC00495,VEH00092
EVT_RPT00052,observation,P00816,P00493,LOC0079,2026-05-05 00:38:00,0.99,RPT00052,का उल्लेख,PH00089,ACC00105,VEH00026
EVT_RPT00053,observation,P00283,P00820,LOC0170,2026-07-10 14:32:00,0.99,RPT00053,का उल्लेख,PH01072,ACC00243,VEH00343
EVT_RPT00054,observation,P00266,P00033,LOC0161,2026-05-27 09:30:00,0.99,RPT00054,references phone,PH00072,ACC01033,VEH00277
EVT_RPT00055,observation,P00831,P00910,LOC0151,2026-03-01 23:27:00,0.99,RPT00055,references phone,PH01103,ACC00262,VEH00279
EVT_RPT00056,observation,P00977,P00981,LOC0073,2026-06-20 23:29:00,0.99,RPT00056,का उल्लेख,PH00456,ACC00101,VEH00191
EVT_RPT00057,observation,P00686,P00731,LOC0028,2026-01-18 06:59:00,0.99,RPT00057,references phone,PH00182,ACC00713,VEH00280
EVT_RPT00058,observation,P00991,P00088,LOC0060,2026-01-06 16:03:00,0.99,RPT00058,का उल्लेख,PH00637,ACC00349,VEH00034
EVT_RPT00059,observation,P00368,P00479,LOC0124,2026-01-24 07:39:00,0.99,RPT00059,references phone,PH01158,ACC00829,VEH00397
EVT_RPT00060,observation,P00269,P00976,LOC0015,2026-07-14 02:37:00,0.99,RPT00060,का उल्लेख,PH00396,ACC00384,VEH00182
EVT_RPT00061,observation,P00215,P00989,LOC0028,2026-02-24 17:50:00,0.99,RPT00061,references phone,PH00129,ACC00449,VEH00170
EVT_RPT00062,observation,P00735,P00808,LOC0011,2026-04-10 22:02:00,0.99,RPT00062,references phone,PH00077,ACC00373,VEH00043
EVT_RPT00063,observation,P00792,P00313,LOC0057,2026-05-06 02:51:00,0.99,RPT00063,का उल्लेख,PH00996,ACC00172,VEH00168
EVT_RPT00064,observation,P00600,P00591,LOC0025,2026-03-15 18:24:00,0.99,RPT00064,references phone,PH00559,ACC00394,VEH00314
EVT_RPT00065,observation,P00353,P00511,LOC0003,2026-07-28 07:19:00,0.99,RPT00065,का उल्लेख,PH00819,ACC00888,VEH00338
EVT_RPT00066,observation,P00018,P00125,LOC0173,2026-07-21 11:29:00,0.99,RPT00066,का उल्लेख,PH00289,ACC00704,VEH00114
EVT_RPT00067,observation,P00814,P00129,LOC0042,2026-02-16 17:53:00,0.99,RPT00067,references phone,PH00469,ACC01099,VEH00248
EVT_RPT00068,observation,P00951,P00744,LOC0031,2026-05-25 20:00:00,0.99,RPT00068,का उल्लेख,PH00472,ACC01138,VEH00122
EVT_RPT00069,observation,P00085,P00201,LOC0098,2026-02-15 14:02:00,0.99,RPT00069,का उल्लेख,PH00207,ACC00410,VEH00343
EVT_RPT00070,observation,P00876,P00397,LOC0138,2026-06-04 21:11:00,0.99,RPT00070,का उल्लेख,PH01004,ACC01120,VEH00340
EVT_RPT00071,observation,P00712,P00157,LOC0178,2026-04-25 03:47:00,0.99,RPT00071,का उल्लेख,PH00708,ACC01145,VEH00347
EVT_RPT00072,observation,P00419,P00642,LOC0096,2026-07-27 12:20:00,0.99,RPT00072,का उल्लेख,PH00245,ACC00533,VEH00121
