head,relation,tail,timestamp,confidence,source_id,event_type
P00511,PRESENT_AT,LOC0007,2026-02-17 02:36:00,0.99,RPT00693,observation
P00993,USES_PHONE,PH00303,2026-02-17 02:36:00,0.99,RPT00693,asset_link
P00993,OWNS_ACCOUNT,ACC00156,2026-02-17 02:36:00,0.99,RPT00693,asset_link
P00993,OWNS_VEHICLE,VEH00119,2026-02-17 02:36:00,0.99,RPT00693,asset_link
P00449,MENTIONED_WITH,P00749,2026-04-23 08:18:00,0.99,RPT00694,observation
P00449,PRESENT_AT,LOC0120,2026-04-23 08:18:00,0.99,RPT00694,observation
P00749,PRESENT_AT,LOC0120,2026-04-23 08:18:00,0.99,RPT00694,observation
P00449,USES_PHONE,PH00087,2026-04-23 08:18:00,0.99,RPT00694,asset_link
P00449,OWNS_ACCOUNT,ACC00379,2026-04-23 08:18:00,0.99,RPT00694,asset_link
P00449,OWNS_VEHICLE,VEH00038,2026-04-23 08:18:00,0.99,RPT00694,asset_link
P00566,MENTIONED_WITH,P00028,2026-02-06 17:22:00,0.99,RPT00695,observation
P00566,PRESENT_AT,LOC0134,2026-02-06 17:22:00,0.99,RPT00695,observation
P00028,PRESENT_AT,LOC0134,2026-02-06 17:22:00,0.99,RPT00695,observation
P00566,USES_PHONE,PH00625,2026-02-06 17:22:00,0.99,RPT00695,asset_link
P00566,OWNS_ACCOUNT,ACC00461,2026-02-06 17:22:00,0.99,RPT00695,asset_link
P00566,OWNS_VEHICLE,VEH00108,2026-02-06 17:22:00,0.99,RPT00695,asset_link
P00125,MENTIONED_WITH,P00970,2026-05-26 16:29:00,0.99,RPT00696,observation
P00125,PRESENT_AT,LOC0120,2026-05-26 16:29:00,0.99,RPT00696,observation
P00970,PRESENT_AT,LOC0120,2026-05-26 16:29:00,0.99,RPT00696,observation
P00125,USES_PHONE,PH01173,2026-05-26 16:29:00,0.99,RPT00696,asset_link
P00125,OWNS_ACCOUNT,ACC00268,2026-05-26 16:29:00,0.99,RPT00696,asset_link
P00125,OWNS_VEHICLE,VEH00043,2026-05-26 16:29:00,0.99,RPT00696,asset_link
P00451,MENTIONED_WITH,P00407,2026-01-07 17:21:00,0.99,RPT00697,observation
P00451,PRESENT_AT,LOC0140,2026-01-07 17:21:00,0.99,RPT00697,observation
P00407,PRESENT_AT,LOC0140,2026-01-07 17:21:00,0.99,RPT00697,observation
P00451,USES_PHONE,PH01117,2026-01-07 17:21:00,0.99,RPT00697,asset_link
P00451,OWNS_ACCOUNT,ACC01154,2026-01-07 17:21:00,0.99,RPT00697,asset_link
P00451,OWNS_VEHICLE,VEH00172,2026-01-07 17:21:00,0.99,RPT00697,asset_link
P00845,MENTIONED_WITH,P00304,2026-04-08 03:25:00,0.99,RPT00698,observation
P00845,PRESENT_AT,LOC0043,2026-04-08 03:25:00,0.99,RPT00698,observation
P00304,PRESENT_AT,LOC0043,2026-04-08 03:25:00,0.99,RPT00698,observation
P00845,USES_PHONE,PH00740,2026-04-08 03:25:00,0.99,RPT00698,asset_link
P00845,OWNS_ACCOUNT,ACC00316,2026-04-08 03:25:00,0.99,RPT00698,asset_link
P00845,OWNS_VEHICLE,VEH00129,2026-04-08 03:25:00,0.99,RPT00698,asset_link
P00829,MENTIONED_WITH,P00468,2026-08-16 04:12:00,0.99,RPT00699,observation
P00829,PRESENT_AT,LOC0060,2026-08-16 04:12:00,0.99,RPT00699,observation
P00468,PRESENT_AT,LOC0060,2026-08-16 04:12:00,0.99,RPT00699,observation
P00829,USES_PHONE,PH00652,2026-08-16 04:12:00,0.99,RPT00699,asset_link
P00829,OWNS_ACCOUNT,ACC01110,2026-08-16 04:12:00,0.99,RPT00699,asset_link
P00829,OWNS_VEHICLE,VEH00113,2026-08-16 04:12:00,0.99,RPT00699,asset_link
P00214,MENTIONED_WITH,P00660,2026-06-01 09:46:00,0.99,RPT00700,observation
P00214,PRESENT_AT,LOC0164,2026-06-01 09:46:00,0.99,RPT00700,observation
P00660,PRESENT_AT,LOC0164,2026-06-01 09:46:00,0.99,RPT00700,observation
P00214,USES_PHONE,PH00494,2026-06-01 09:46:00,0.99,RPT00700,asset_link
P00214,OWNS_ACCOUNT,ACC00860,2026-06-01 09:46:00,0.99,RPT00700,asset_link
P00214,OWNS_VEHICLE,VEH00039,2026-06-01 09:46:00,0.99,RPT00700,asset_link
P00998,MENTIONED_WITH,P00584,2026-01-29 15:00:00,0.99,RPT00701,observation
P00998,PRESENT_AT,LOC0068,2026-01-29 15:00:00,0.99,RPT00701,observation
P00584,PRESENT_AT,LOC0068,2026-01-29 15:00:00,0.99,RPT00701,observation
P00998,USES_PHONE,PH00163,2026-01-29 15:00:00,0.99,RPT00701,asset_link
P00998,OWNS_ACCOUNT,ACC00235,2026-01-29 15:00:00,0.99,RPT00701,asset_link
P00998,OWNS_VEHICLE,VEH00059,2026-01-29 15:00:00,0.99,RPT00701,asset_link
P00249,MENTIONED_WITH,P00676,2026-05-05 03:26:00,0.99,RPT00702,observation
P00249,PRESENT_AT,LOC0087,2026-05-05 03:26:00,0.99,RPT00702,observation
P00676,PRESENT_AT,LOC0087,2026-05-05 03:26:00,0.99,RPT00702,observation
P00249,USES_PHONE,PH00757,2026-05-05 03:26:00,0.99,RPT00702,asset_link
P00249,OWNS_ACCOUNT,ACC00392,2026-05-05 03:26:00,0.99,RPT00702,asset_link
P00249,OWNS_VEHICLE,VEH00186,2026-05-05 03:26:00,0.99,RPT00702,asset_link
P00856,MENTIONED_WITH,P00880,2026-02-15 01:41:00,0.99,RPT00703,observation
P00856,PRESENT_AT,LOC0080,2026-02-15 01:41:00,0.99,RPT00703,observation
P00880,PRESENT_AT,LOC0080,2026-02-15 01:41:00,0.99,RPT00703,observation
P00856,USES_PHONE,PH00638,2026-02-15 01:41:00,0.99,RPT00703,asset_link
P00856,OWNS_ACCOUNT,ACC00696,2026-02-15 01:41:00,0.99,RPT00703,asset_link
P00856,OWNS_VEHICLE,VEH00030,2026-02-15 01:41:00,0.99,RPT00703,asset_link
P00005,MENTIONED_WITH,P00482,2026-02-12 00:47:00,0.99,RPT00704,observation
P00005,PRESENT_AT,LOC0107,2026-02-12 00:47:00,0.99,RPT00704,observation
P00482,PRESENT_AT,LOC0107,2026-02-12 00:47:00,0.99,RPT00704,observation
P00005,USES_PHONE,PH01001,2026-02-12 00:47:00,0.99,RPT00704,asset_link
P00005,OWNS_ACCOUNT,ACC01088,2026-02-12 00:47:00,0.99,RPT00704,asset_link
P00005,OWNS_VEHICLE,VEH00183,2026-02-12 00:47:00,0.99,RPT00704,asset_link
P00440,MENTIONED_WITH,P00110,2026-08-19 02:03:00,0.99,RPT00705,observation
P00440,PRESENT_AT,LOC0156,2026-08-19 02:03:00,0.99,RPT00705,observation
P00110,PRESENT_AT,LOC0156,2026-08-19 02:03:00,0.99,RPT00705,observation
P00440,USES_PHONE,PH00368,2026-08-19 02:03:00,0.99,RPT00705,asset_link
P00440,OWNS_ACCOUNT,ACC01001,2026-08-19 02:03:00,0.99,RPT00705,asset_link
P00440,OWNS_VEHICLE,VEH00048,2026-08-19 02:03:00,0.99,RPT00705,asset_link
P00154,MENTIONED_WITH,P00752,2026-08-13 00:38:00,0.99,RPT00706,observation
P00154,PRESENT_AT,LOC0147,2026-08-13 00:38:00,0.99,RPT00706,observation
P00752,PRESENT_AT,LOC0147,2026-08-13 00:38:00,0.99,RPT00706,observation
P00154,USES_PHONE,PH00258,2026-08-13 00:38:00,0.99,RPT00706,asset_link
P00154,OWNS_ACCOUNT,ACC00055,2026-08-13 00:38:00,0.99,RPT00706,asset_link
P00154,OWNS_VEHICLE,VEH00284,2026-08-13 00:38:00,0.99,RPT00706,asset_link
P00048,MENTIONED_WITH,P00093,2026-05-19 23:42:00,0.99,RPT00707,observation
P00048,PRESENT_AT,LOC0103,2026-05-19 23:42:00,0.99,RPT00707,observation
P00093,PRESENT_AT,LOC0103,2026-05-19 23:42:00,0.99,RPT00707,observation
P00048,USES_PHONE,PH01016,2026-05-19 23:42:00,0.99,RPT00707,asset_link
P00048,OWNS_ACCOUNT,ACC00814,2026-05-19 23:42:00,0.99,RPT00707,asset_link
P00048,OWNS_VEHICLE,VEH00389,2026-05-19 23:42:00,0.99,RPT00707,asset_link
P00645,MENTIONED_WITH,P00632,2026-06-23 07:43:00,0.99,RPT00708,observation
P00645,PRESENT_AT,LOC0147,2026-06-23 07:43:00,0.99,RPT00708,observation
P00632,PRESENT_AT,LOC0147,2026-06-23 07:43:00,0.99,RPT00708,observation
P00645,USES_PHONE,PH01085,2026-06-23 07:43:00,0.99,RPT00708,asset_link
P00645,OWNS_ACCOUNT,ACC00612,2026-06-23 07:43:00,0.99,RPT00708,asset_link
P00645,OWNS_VEHICLE,VEH00136,2026-06-23 07:43:00,0.99,RPT00708,asset_link
P00856,MENTIONED_WITH,P00924,2026-06-10 10:07:00,0.99,RPT00709,observation
P00856,PRESENT_AT,LOC0118,2026-06-10 10:07:00,0.99,RPT00709,observation
P00924,PRESENT_AT,LOC0118,2026-06-10 10:07:00,0.99,RPT00709,observation
P00856,USES_PHONE,PH00638,2026-06-10 10:07:00,0.99,RPT00709,asset_link
P00856,OWNS_ACCOUNT,ACC00696,2026-06-10 10:07:00,0.99,RPT00709,asset_link
P00856,OWNS_VEHICLE,VEH00208,2026-06-10 10:07:00,0.99,RPT00709,asset_link
P00209,MENTIONED_WITH,P00260,2026-07-14 07:47:00,0.99,RPT00710,observation
P00209,PRESENT_AT,LOC0125,2026-07-14 07:47:00,0.99,RPT00710,observation
P00260,PRESENT_AT,LOC0125,2026-07-14 07:47:00,0.99,RPT00710,observation
P00209,USES_PHONE,PH00556,2026-07-14 07:47:00,0.99,RPT00710,asset_link
P00209,OWNS_ACCOUNT,ACC00308,2026-07-14 07:47:00,0.99,RPT00710,asset_link
P00209,OWNS_VEHICLE,VEH00049,2026-07-14 07:47:00,0.99,RPT00710,asset_link
P00213,MENTIONED_WITH,P00535,2026-08-19 20:48:00,0.99,RPT00711,observation
P00213,PRESENT_AT,LOC0036,2026-08-19 20:48:00,0.99,RPT00711,observation
P00535,PRESENT_AT,LOC0036,2026-08-19 20:48:00,0.99,RPT00711,observation
P00213,USES_PHONE,PH00936,2026-08-19 20:48:00,0.99,RPT00711,asset_link
P00213,OWNS_ACCOUNT,ACC00945,2026-08-19 20:48:00,0.99,RPT00711,asset_link
P00213,OWNS_VEHICLE,VEH00324,2026-08-19 20:48:00,0.99,RPT00711,asset_link
P00392,MENTIONED_WITH,P00705,2026-03-25 13:52:00,0.99,RPT00712,observation
P00392,PRESENT_AT,LOC0171,2026-03-25 13:52:00,0.99,RPT00712,observation
P00705,PRESENT_AT,LOC0171,2026-03-25 13:52:00,0.99,RPT00712,observation
P00392,USES_PHONE,PH00149,2026-03-25 13:52:00,0.99,RPT00712,asset_link
P00392,OWNS_ACCOUNT,ACC00598,2026-03-25 13:52:00,0.99,RPT00712,asset_link
P00392,OWNS_VEHICLE,VEH00394,2026-03-25 13:52:00,0.99,RPT00712,asset_link
P00184,MENTIONED_WITH,P00694,2026-02-03 20:30:00,0.99,RPT00713,observation
P00184,PRESENT_AT,LOC0102,2026-02-03 20:30:00,0.99,RPT00713,observation
P00694,PRESENT_AT,LOC0102,2026-02-03 20:30:00,0.99,RPT00713,observation
P00184,USES_PHONE,PH00320,2026-02-03 20:30:00,0.99,RPT00713,asset_link
P00184,OWNS_ACCOUNT,ACC00558,2026-02-03 20:30:00,0.99,RPT00713,asset_link
P00184,OWNS_VEHICLE,VEH00064,2026-02-03 20:30:00,0.99,RPT00713,asset_link
P00168,MENTIONED_WITH,P00667,2026-01-02 12:20:00,0.99,RPT00714,observation
P00168,PRESENT_AT,LOC0030,2026-01-02 12:20:00,0.99,RPT00714,observation
P00667,PRESENT_AT,LOC0030,2026-01-02 12:20:00,0.99,RPT00714,observation
P00168,USES_PHONE,PH00067,2026-01-02 12:20:00,0.99,RPT00714,asset_link
P00168,OWNS_ACCOUNT,ACC00784,2026-01-02 12:20:00,0.99,RPT00714,asset_link
P00168,OWNS_VEHICLE,VEH00207,2026-01-02 12:20:00,0.99,RPT00714,asset_link
P00575,MENTIONED_WITH,P00362,2026-08-01 15:33:00,0.99,RPT00715,observation
P00575,PRESENT_AT,LOC0024,2026-08-01 15:33:00,0.99,RPT00715,observation
P00362,PRESENT_AT,LOC0024,2026-08-01 15:33:00,0.99,RPT00715,observation
P00575,USES_PHONE,PH00658,2026-08-01 15:33:00,0.99,RPT00715,asset_link
P00575,OWNS_ACCOUNT,ACC00515,2026-08-01 15:33:00,0.99,RPT00715,asset_link
P00575,OWNS_VEHICLE,VEH00162,2026-08-01 15:33:00,0.99,RPT00715,asset_link
P00401,MENTIONED_WITH,P00644,2026-02-23 00:35:00,0.99,RPT00716,observation
P00401,PRESENT_AT,LOC0150,2026-02-23 00:35:00,0.99,RPT00716,observation
P00644,PRESENT_AT,LOC0150,2026-02-23 00:35:00,0.99,RPT00716,observation
P00401,USES_PHONE,PH00478,2026-02-23 00:35:00,0.99,RPT00716,asset_link
P00401,OWNS_ACCOUNT,ACC00347,2026-02-23 00:35:00,0.99,RPT00716,asset_link
P00401,OWNS_VEHICLE,VEH00003,2026-02-23 00:35:00,0.99,RPT00716,asset_link
P00235,MENTIONED_WITH,P00590,2026-04-13 20:39:00,0.99,RPT00717,observation
P00235,PRESENT_AT,LOC0036,2026-04-13 20:39:00,0.99,RPT00717,observation
P00590,PRESENT_AT,LOC0036,2026-04-13 20:39:00,0.99,RPT00717,observation
P00235,USES_PHONE,PH00188,2026-04-13 20:39:00,0.99,RPT00717,asset_link
P00235,OWNS_ACCOUNT,ACC00811,2026-04-13 20:39:00,0.99,RPT00717,asset_link
P00235,OWNS_VEHICLE,VEH00153,2026-04-13 20:39:00,0.99,RPT00717,asset_link
P00140,MENTIONED_WITH,P00941,2026-04-23 00:27:00,0.99,RPT00718,observation
P00140,PRESENT_AT,LOC0007,2026-04-23 00:27:00,0.99,RPT00718,observation
P00941,PRESENT_AT,LOC0007,2026-04-23 00:27:00,0.99,RPT00718,observation
P00140,USES_PHONE,PH00257,2026-04-23 00:27:00,0.99,RPT00718,asset_link
P00140,OWNS_ACCOUNT,ACC01132,2026-04-23 00:27:00,0.99,RPT00718,asset_link
P00140,OWNS_VEHICLE,VEH00225,2026-04-23 00:27:00,0.99,RPT00718,asset_link
P00166,MENTIONED_WITH,P00523,2026-07-03 01:56:00,0.99,RPT00719,observation
P00166,PRESENT_AT,LOC0140,2026-07-03 01:56:00,0.99,RPT00719,observation
P00523,PRESENT_AT,LOC0140,2026-07-03 01:56:00,0.99,RPT00719,observation
P00166,USES_PHONE,PH00213,2026-07-03 01:56:00,0.99,RPT00719,asset_link
P00166,OWNS_ACCOUNT,ACC00060,2026-07-03 01:56:00,0.99,RPT00719,asset_link
P00166,OWNS_VEHICLE,VEH00247,2026-07-03 01:56:00,0.99,RPT00719,asset_link
P00328,MENTIONED_WITH,P00206,2026-02-27 13:17:00,0.99,RPT00720,observation
P00328,PRESENT_AT,LOC0075,2026-02-27 13:17:00,0.99,RPT00720,observation
P00206,PRESENT_AT,LOC0075,2026-02-27 13:17:00,0.99,RPT00720,observation
P00328,USES_PHONE,PH00143,2026-02-27 13:17:00,0.99,RPT00720,asset_link
P00328,OWNS_ACCOUNT,ACC00207,2026-02-27 13:17:00,0.99,RPT00720,asset_link
P00328,OWNS_VEHICLE,VEH00231,2026-02-27 13:17:00,0.99,RPT00720,asset_link
P00339,MENTIONED_WITH,P00172,2026-07-18 03:28:00,0.99,RPT00721,observation
P00339,PRESENT_AT,LOC0165,2026-07-18 03:28:00,0.99,RPT00721,observation
P00172,PRESENT_AT,LOC0165,2026-07-18 03:28:00,0.99,RPT00721,observation
P00339,USES_PHONE,PH01162,2026-07-18 03:28:00,0.99,RPT00721,asset_link
P00339,OWNS_ACCOUNT,ACC00682,2026-07-18 03:28:00,0.99,RPT00721,asset_link
P00339,OWNS_VEHICLE,VEH00037,2026-07-18 03:28:00,0.99,RPT00721,asset_link
P00749,MENTIONED_WITH,P00589,2026-06-28 05:24:00,0.99,RPT00722,observation
P00749,PRESENT_AT,LOC0061,2026-06-28 05:24:00,0.99,RPT00722,observation
P00589,PRESENT_AT,LOC0061,2026-06-28 05:24:00,0.99,RPT00722,observation
P00749,USES_PHONE,PH01057,2026-06-28 05:24:00,0.99,RPT00722,asset_link
P00749,OWNS_ACCOUNT,ACC00223,2026-06-28 05:24:00,0.99,RPT00722,asset_link
P00749,OWNS_VEHICLE,VEH00043,2026-06-28 05:24:00,0.99,RPT00722,asset_link
P00530,MENTIONED_WITH,P00847,2026-03-01 08:15:00,0.99,RPT00723,observation
P00530,PRESENT_AT,LOC0174,2026-03-01 08:15:00,0.99,RPT00723,observation
P00847,PRESENT_AT,LOC0174,2026-03-01 08:15:00,0.99,RPT00723,observation
P00530,USES_PHONE,PH00787,2026-03-01 08:15:00,0.99,RPT00723,asset_link
P00530,OWNS_ACCOUNT,ACC00572,2026-03-01 08:15:00,0.99,RPT00723,asset_link
P00530,OWNS_VEHICLE,VEH00169,2026-03-01 08:15:00,0.99,RPT00723,asset_link
P00576,MENTIONED_WITH,P00430,2026-06-09 13:27:00,0.99,RPT00724,observation
P00576,PRESENT_AT,LOC0131,2026-06-09 13:27:00,0.99,RPT00724,observation
P00430,PRESENT_AT,LOC0131,2026-06-09 13:27:00,0.99,RPT00724,observation
P00576,USES_PHONE,PH00529,2026-06-09 13:27:00,0.99,RPT00724,asset_link
P00576,OWNS_ACCOUNT,ACC00787,2026-06-09 13:27:00,0.99,RPT00724,asset_link
P00576,OWNS_VEHICLE,VEH00192,2026-06-09 13:27:00,0.99,RPT00724,asset_link
P00298,MENTIONED_WITH,P00029,2026-08-06 18:06:00,0.99,RPT00725,observation
P00298,PRESENT_AT,LOC0130,2026-08-06 18:06:00,0.99,RPT00725,observation
P00029,PRESENT_AT,LOC0130,2026-08-06 18:06:00,0.99,RPT00725,observation
P00298,USES_PHONE,PH01013,2026-08-06 18:06:00,0.99,RPT00725,asset_link
P00298,OWNS_ACCOUNT,ACC00525,2026-08-06 18:06:00,0.99,RPT00725,asset_link
P00298,OWNS_VEHICLE,VEH00002,2026-08-06 18:06:00,0.99,RPT00725,asset_link
P00516,MENTIONED_WITH,P00899,2026-02-23 19:00:00,0.99,RPT00726,observation
P00516,PRESENT_AT,LOC0082,2026-02-23 19:00:00,0.99,RPT00726,observation
P00899,PRESENT_AT,LOC0082,2026-02-23 19:00:00,0.99,RPT00726,observation
P00516,USES_PHONE,PH00904,2026-02-23 19:00:00,0.99,RPT00726,asset_link
P00516,OWNS_ACCOUNT,ACC00725,2026-02-23 19:00:00,0.99,RPT00726,asset_link
P00516,OWNS_VEHICLE,VEH00026,2026-02-23 19:00:00,0.99,RPT00726,asset_link
P00864,MENTIONED_WITH,P00897,2026-08-03 06:03:00,0.99,RPT00727,observation
P00864,PRESENT_AT,LOC0142,2026-08-03 06:03:00,0.99,RPT00727,observation
P00897,PRESENT_AT,LOC0142,2026-08-03 06:03:00,0.99,RPT00727,observation
P00864,USES_PHONE,PH01044,2026-08-03 06:03:00,0.99,RPT00727,asset_link
P00864,OWNS_ACCOUNT,ACC01054,2026-08-03 06:03:00,0.99,RPT00727,asset_link
P00864,OWNS_VEHICLE,VEH00086,2026-08-03 06:03:00,0.99,RPT00727,asset_link
P00841,MENTIONED_WITH,P00907,2026-02-20 01:21:00,0.99,RPT00728,observation
P00841,PRESENT_AT,LOC0044,2026-02-20 01:21:00,0.99,RPT00728,observation
P00907,PRESENT_AT,LOC0044,2026-02-20 01:21:00,0.99,RPT00728,observation
P00841,USES_PHONE,PH00052,2026-02-20 01:21:00,0.99,RPT00728,asset_link
P00841,OWNS_ACCOUNT,ACC00315,2026-02-20 01:21:00,0.99,RPT00728,asset_link
P00841,OWNS_VEHICLE,VEH00271,2026-02-20 01:21:00,0.99,RPT00728,asset_link
P00041,MENTIONED_WITH,P00275,2026-08-31 07:09:00,0.99,RPT00729,observation
P00041,PRESENT_AT,LOC0099,2026-08-31 07:09:00,0.99,RPT00729,observation
P00275,PRESENT_AT,LOC0099,2026-08-31 07:09:00,0.99,RPT00729,observation
P00041,USES_PHONE,PH01114,2026-08-31 07:09:00,0.99,RPT00729,asset_link
P00041,OWNS_ACCOUNT,ACC00224,2026-08-31 07:09:00,0.99,RPT00729,asset_link
P00041,OWNS_VEHICLE,VEH00398,2026-08-31 07:09:00,0.99,RPT00729,asset_link
P00333,MENTIONED_WITH,P00426,2026-07-30 08:32:00,0.99,RPT00730,observation
P00333,PRESENT_AT,LOC0099,2026-07-30 08:32:00,0.99,RPT00730,observation
P00426,PRESENT_AT,LOC0099,2026-07-30 08:32:00,0.99,RPT00730,observation
P00333,USES_PHONE,PH00134,2026-07-30 08:32:00,0.99,RPT00730,asset_link
P00333,OWNS_ACCOUNT,ACC00510,2026-07-30 08:32:00,0.99,RPT00730,asset_link
P00333,OWNS_VEHICLE,VEH00087,2026-07-30 08:32:00,0.99,RPT00730,asset_link
P00431,MENTIONED_WITH,P00462,2026-01-06 04:00:00,0.99,RPT00731,observation
P00431,PRESENT_AT,LOC0066,2026-01-06 04:00:00,0.99,RPT00731,observation
P00462,PRESENT_AT,LOC0066,2026-01-06 04:00:00,0.99,RPT00731,observation
P00431,USES_PHONE,PH00510,2026-01-06 04:00:00,0.99,RPT00731,asset_link
P00431,OWNS_ACCOUNT,ACC00900,2026-01-06 04:00:00,0.99,RPT00731,asset_link
P00431,OWNS_VEHICLE,VEH00247,2026-01-06 04:00:00,0.99,RPT00731,asset_link
P00074,MENTIONED_WITH,P00033,2026-05-17 14:33:00,0.99,RPT00732,observation
P00074,PRESENT_AT,LOC0155,2026-05-17 14:33:00,0.99,RPT00732,observation
P00033,PRESENT_AT,LOC0155,2026-05-17 14:33:00,0.99,RPT00732,observation
P00074,USES_PHONE,PH00454,2026-05-17 14:33:00,0.99,RPT00732,asset_link
P00074,OWNS_ACCOUNT,ACC00440,2026-05-17 14:33:00,0.99,RPT00732,asset_link
P00074,OWNS_VEHICLE,VEH00319,2026-05-17 14:33:00,0.99,RPT00732,asset_link
P00387,MENTIONED_WITH,P00694,2026-08-14 12:33:00,0.99,RPT00733,observation
P00387,PRESENT_AT,LOC0050,2026-08-14 12:33:00,0.99,RPT00733,observation
P00694,PRESENT_AT,LOC0050,2026-08-14 12:33:00,0.99,RPT00733,observation
P00387,USES_PHONE,PH00968,2026-08-14 12:33:00,0.99,RPT00733,asset_link
P00387,OWNS_ACCOUNT,ACC00523,2026-08-14 12:33:00,0.99,RPT00733,asset_link
P00387,OWNS_VEHICLE,VEH00287,2026-08-14 12:33:00,0.99,RPT00733,asset_link
P00575,MENTIONED_WITH,P00526,2026-05-19 00:56:00,0.99,RPT00734,observation
P00575,PRESENT_AT,LOC0106,2026-05-19 00:56:00,0.99,RPT00734,observation
P00526,PRESENT_AT,LOC0106,2026-05-19 00:56:00,0.99,RPT00734,observation
P00575,USES_PHONE,PH00658,2026-05-19 00:56:00,0.99,RPT00734,asset_link
P00575,OWNS_ACCOUNT,ACC00515,2026-05-19 00:56:00,0.99,RPT00734,asset_link
P00575,OWNS_VEHICLE,VEH00357,2026-05-19 00:56:00,0.99,RPT00734,asset_link
P00429,MENTIONED_WITH,P00875,2026-08-25 01:58:00,0.99,RPT00735,observation
P00429,PRESENT_AT,LOC0123,2026-08-25 01:58:00,0.99,RPT00735,observation
P00875,PRESENT_AT,LOC0123,2026-08-25 01:58:00,0.99,RPT00735,observation
P00429,USES_PHONE,PH00402,2026-08-25 01:58:00,0.99,RPT00735,asset_link
P00429,OWNS_ACCOUNT,ACC00090,2026-08-25 01:58:00,0.99,RPT00735,asset_link
P00429,OWNS_VEHICLE,VEH00142,2026-08-25 01:58:00,0.99,RPT00735,asset_link
P00084,MENTIONED_WITH,P00832,2026-07-08 11:32:00,0.99,RPT00736,observation
P00084,PRESENT_AT,LOC0099,2026-07-08 11:32:00,0.99,RPT00736,observation
P00832,PRESENT_AT,LOC0099,2026-07-08 11:32:00,0.99,RPT00736,observation
P00084,USES_PHONE,PH00024,2026-07-08 11:32:00,0.99,RPT00736,asset_link
P00084,OWNS_ACCOUNT,ACC00917,2026-07-08 11:32:00,0.99,RPT00736,asset_link
P00084,OWNS_VEHICLE,VEH00332,2026-07-08 11:32:00,0.99,RPT00736,asset_link
P00063,MENTIONED_WITH,P00018,2026-03-18 23:33:00,0.99,RPT00737,observation
P00063,PRESENT_AT,LOC0016,2026-03-18 23:33:00,0.99,RPT00737,observation
P00018,PRESENT_AT,LOC0016,2026-03-18 23:33:00,0.99,RPT00737,observation
P00063,USES_PHONE,PH00933,2026-03-18 23:33:00,0.99,RPT00737,asset_link
P00063,OWNS_ACCOUNT,ACC01020,2026-03-18 23:33:00,0.99,RPT00737,asset_link
P00063,OWNS_VEHICLE,VEH00351,2026-03-18 23:33:00,0.99,RPT00737,asset_link
P00805,MENTIONED_WITH,P00311,2026-01-04 13:11:00,0.99,RPT00738,observation
P00805,PRESENT_AT,LOC0110,2026-01-04 13:11:00,0.99,RPT00738,observation
P00311,PRESENT_AT,LOC0110,2026-01-04 13:11:00,0.99,RPT00738,observation
P00805,USES_PHONE,PH00226,2026-01-04 13:11:00,0.99,RPT00738,asset_link
P00805,OWNS_ACCOUNT,ACC00588,2026-01-04 13:11:00,0.99,RPT00738,asset_link
P00805,OWNS_VEHICLE,VEH00190,2026-01-04 13:11:00,0.99,RPT00738,asset_link
P00285,MENTIONED_WITH,P00034,2026-08-10 09:45:00,0.99,RPT00739,observation
P00285,PRESENT_AT,LOC0085,2026-08-10 09:45:00,0.99,RPT00739,observation
P00034,PRESENT_AT,LOC0085,2026-08-10 09:45:00,0.99,RPT00739,observation
P00285,USES_PHONE,PH01008,2026-08-10 09:45:00,0.99,RPT00739,asset_link
P00285,OWNS_ACCOUNT,ACC00503,2026-08-10 09:45:00,0.99,RPT00739,asset_link
P00285,OWNS_VEHICLE,VEH00235,2026-08-10 09:45:00,0.99,RPT00739,asset_link
P00843,MENTIONED_WITH,P00164,2026-07-16 08:40:00,0.99,RPT00740,observation
P00843,PRESENT_AT,LOC0067,2026-07-16 08:40:00,0.99,RPT00740,observation
P00164,PRESENT_AT,LOC0067,2026-07-16 08:40:00,0.99,RPT00740,observation
P00843,USES_PHONE,PH00057,2026-07-16 08:40:00,0.99,RPT00740,asset_link
P00843,OWNS_ACCOUNT,ACC00092,2026-07-16 08:40:00,0.99,RPT00740,asset_link
P00843,OWNS_VEHICLE,VEH00219,2026-07-16 08:40:00,0.99,RPT00740,asset_link
P00217,MENTIONED_WITH,P00156,2026-01-17 22:11:00,0.99,RPT00741,observation
P00217,PRESENT_AT,LOC0047,2026-01-17 22:11:00,0.99,RPT00741,observation
P00156,PRESENT_AT,LOC0047,2026-01-17 22:11:00,0.99,RPT00741,observation
P00217,USES_PHONE,PH00451,2026-01-17 22:11:00,0.99,RPT00741,asset_link
P00217,OWNS_ACCOUNT,ACC00163,2026-01-17 22:11:00,0.99,RPT00741,asset_link
P00217,OWNS_VEHICLE,VEH00143,2026-01-17 22:11:00,0.99,RPT00741,asset_link
P00276,MENTIONED_WITH,P00882,2026-01-11 04:32:00,0.99,RPT00742,observation
P00276,PRESENT_AT,LOC0100,2026-01-11 04:32:00,0.99,RPT00742,observation
P00882,PRESENT_AT,LOC0100,2026-01-11 04:32:00,0.99,RPT00742,observation
P00276,USES_PHONE,PH00212,2026-01-11 04:32:00,0.99,RPT00742,asset_link
P00276,OWNS_ACCOUNT,ACC00082,2026-01-11 04:32:00,0.99,RPT00742,asset_link
P00276,OWNS_VEHICLE,VEH00154,2026-01-11 04:32:00,0.99,RPT00742,asset_link
