head,relation,tail,source_id,timestamp,confidence
P00297,PRESENT_AT,LOC0145,GEO005202,2026-01-02 21:51:00,0.79
P00638,PRESENT_AT,LOC0152,GEO005203,2026-02-28 03:59:00,0.74
P00005,PRESENT_AT,LOC0155,GEO005204,2026-02-26 02:36:00,0.71
P00617,PRESENT_AT,LOC0040,GEO005205,2026-04-04 23:00:00,0.78
P00451,PRESENT_AT,LOC0028,GEO005206,2026-06-26 05:55:00,0.73
P00604,PRESENT_AT,LOC0053,GEO005207,2026-08-02 21:42:00,0.91
P00853,PRESENT_AT,LOC0092,GEO005208,2026-02-09 06:49:00,0.89
P00960,PRESENT_AT,LOC0030,GEO005209,2026-01-08 02:13:00,0.72
P00609,PRESENT_AT,LOC0133,GEO005210,2026-07-28 14:06:00,0.7
P00864,PRESENT_AT,LOC0148,GEO005211,2026-05-12 20:31:00,0.98
P00702,PRESENT_AT,LOC0011,GEO005212,2026-07-23 03:49:00,0.98
P00194,PRESENT_AT,LOC0070,GEO005213,2026-02-08 03:51:00,0.68
P00086,PRESENT_AT,LOC0086,GEO005214,2026-06-15 12:47:00,0.97
P00609,PRESENT_AT,LOC0036,GEO005215,2026-08-07 21:20:00,0.86
P00509,PRESENT_AT,LOC0151,GEO005216,2026-08-18 00:51:00,0.79
P00050,PRESENT_AT,LOC0076,GEO005217,2026-01-23 12:44:00,0.66
P00018,PRESENT_AT,LOC0070,GEO005218,2026-08-13 19:41:00,0.73
P00609,PRESENT_AT,LOC0077,GEO005219,2026-06-26 19:12:00,0.71
P00356,PRESENT_AT,LOC0180,GEO005220,2026-07-25 16:11:00,0.79
P00420,PRESENT_AT,LOC0131,GEO005221,2026-04-25 14:05:00,0.7
P00694,PRESENT_AT,LOC0102,GEO005222,2026-06-14 06:55:00,0.79
P00618,PRESENT_AT,LOC0162,GEO005223,2026-06-08 03:50:00,0.7
P00374,PRESENT_AT,LOC0164,GEO005224,2026-04-13 02:36:00,0.72
P00182,PRESENT_AT,LOC0095,GEO005225,2026-01-09 01:31:00,0.79
P00784,PRESENT_AT,LOC0180,GEO005226,2026-02-08 23:01:00,0.76
P00942,PRESENT_AT,LOC0062,GEO005227,2026-05-16 01:52:00,0.7
P00797,PRESENT_AT,LOC0109,GEO005228,2026-01-23 20:09:00,0.78
P00535,PRESENT_AT,LOC0059,GEO005229,2026-08-21 11:59:00,0.77
P00635,PRESENT_AT,LOC0088,GEO005230,2026-02-20 18:31:00,0.87
P00763,PRESENT_AT,LOC0141,GEO005231,2026-02-08 03:21:00,0.74
P00214,PRESENT_AT,LOC0109,GEO005232,2026-06-12 17:50:00,0.82
P00520,PRESENT_AT,LOC0069,GEO005233,2026-03-04 23:06:00,0.66
P00232,PRESENT_AT,LOC0091,GEO005234,2026-06-26 14:41:00,0.82
P00551,PRESENT_AT,LOC0155,GEO005235,2026-01-02 04:37:00,0.86
P00984,PRESENT_AT,LOC0156,GEO005236,2026-07-20 01:02:00,0.93
P00201,PRESENT_AT,LOC0053,GEO005237,2026-05-03 02:22:00,0.91
P00836,PRESENT_AT,LOC0110,GEO005238,2026-03-02 12:40:00,0.65
P00456,PRESENT_AT,LOC0165,GEO005239,2026-03-22 11:44:00,0.81
P00051,PRESENT_AT,LOC0094,GEO005240,2026-07-14 03:15:00,0.93
P00752,PRESENT_AT,LOC0112,GEO005241,2026-06-21 06:48:00,0.8
P00013,PRESENT_AT,LOC0064,GEO005242,2026-05-06 10:39:00,0.68
P00361,PRESENT_AT,LOC0018,GEO005243,2026-07-01 07:36:00,0.8
P00695,PRESENT_AT,LOC0015,GEO005244,2026-06-08 04:11:00,0.7
P00630,PRESENT_AT,LOC0041,GEO005245,2026-06-28 21:45:00,0.74
P00618,PRESENT_AT,LOC0063,GEO005246,2026-01-05 19:50:00,0.84
P00479,PRESENT_AT,LOC0157,GEO005247,2026-07-09 05:28:00,0.92
P00698,PRESENT_AT,LOC0069,GEO005248,2026-01-17 03:37:00,0.67
P00419,PRESENT_AT,LOC0032,GEO005249,2026-08-27 06:37:00,0.76
P00104,PRESENT_AT,LOC0101,GEO005250,2026-01-15 06:14:00,0.97
P00661,PRESENT_AT,LOC0108,GEO005251,2026-02-05 04:04:00,0.71
P00020,PRESENT_AT,LOC0044,GEO005252,2026-05-03 19:03:00,0.94
P00412,PRESENT_AT,LOC0172,GEO005253,2026-08-23 19:07:00,0.79
P00659,PRESENT_AT,LOC0024,GEO005254,2026-07-20 01:58:00,0.75
P00419,PRESENT_AT,LOC0136,GEO005255,2026-07-28 07:29:00,0.8
P00571,PRESENT_AT,LOC0041,GEO005256,2026-08-27 13:54:00,0.92
P00895,PRESENT_AT,LOC0155,GEO005257,2026-08-06 13:53:00,0.91
P00813,PRESENT_AT,LOC0136,GEO005258,2026-07-31 15:31:00,0.65
P00622,PRESENT_AT,LOC0058,GEO005259,2026-06-05 06:04:00,0.75
P00993,PRESENT_AT,LOC0022,GEO005260,2026-06-17 10:40:00,0.79
P00124,PRESENT_AT,LOC0074,GEO005261,2026-02-14 23:16:00,0.8
P00923,PRESENT_AT,LOC0034,GEO005262,2026-03-02 01:19:00,0.95
P00767,PRESENT_AT,LOC0115,GEO005263,2026-08-26 11:13:00,0.9
P00570,PRESENT_AT,LOC0079,GEO005264,2026-03-28 19:04:00,0.86
P00343,PRESENT_AT,LOC0042,GEO005265,2026-05-08 03:55:00,0.68
P00204,PRESENT_AT,LOC0093,GEO005266,2026-08-03 08:58:00,0.76
P00066,PRESENT_AT,LOC0142,GEO005267,2026-04-10 08:25:00,0.69
P00856,PRESENT_AT,LOC0076,GEO005268,2026-04-06 07:58:00,0.91
P00168,PRESENT_AT,LOC0004,GEO005269,2026-07-30 05:26:00,0.72
P00656,PRESENT_AT,LOC0039,GEO005270,2026-04-06 19:23:00,0.86
P00977,PRESENT_AT,LOC0066,GEO005271,2026-04-15 10:00:00,0.71
P00465,PRESENT_AT,LOC0105,GEO005272,2026-03-09 15:39:00,0.66
P00685,PRESENT_AT,LOC0045,GEO005273,2026-01-09 06:15:00,0.68
P00231,PRESENT_AT,LOC0158,GEO005274,2026-07-18 12:17:00,0.86
P00762,PRESENT_AT,LOC0112,GEO005275,2026-01-18 12:04:00,0.9
P00793,PRESENT_AT,LOC0039,GEO005276,2026-03-20 23:04:00,0.98
P00554,PRESENT_AT,LOC0125,GEO005277,2026-02-03 06:02:00,0.91
P00296,PRESENT_AT,LOC0101,GEO005278,2026-01-14 20:10:00,0.82
P00087,PRESENT_AT,LOC0095,GEO005279,2026-07-20 23:57:00,0.93
P00778,PRESENT_AT,LOC0025,GEO005280,2026-08-17 04:26:00,0.95
P00243,PRESENT_AT,LOC0153,GEO005281,2026-03-13 22:21:00,0.82
P00361,PRESENT_AT,LOC0145,GEO005282,2026-03-16 06:54:00,0.95
P00513,PRESENT_AT,LOC0140,GEO005283,2026-06-17 19:28:00,0.95
P00613,PRESENT_AT,LOC0016,GEO005284,2026-03-28 00:41:00,0.87
P00804,PRESENT_AT,LOC0002,GEO005285,2026-02-11 06:09:00,0.75
P00800,PRESENT_AT,LOC0023,GEO005286,2026-05-26 02:56:00,0.71
P00300,PRESENT_AT,LOC0114,GEO005287,2026-08-03 09:13:00,0.82
P00473,PRESENT_AT,LOC0080,GEO005288,2026-08-06 03:55:00,0.99
P00892,PRESENT_AT,LOC0124,GEO005289,2026-06-17 22:17:00,0.75
P00276,PRESENT_AT,LOC0084,GEO005290,2026-06-18 00:02:00,0.98
P00382,PRESENT_AT,LOC0042,GEO005291,2026-04-02 00:32:00,0.93
P00926,PRESENT_AT,LOC0127,GEO005292,2026-01-16 15:52:00,0.95
P00960,PRESENT_AT,LOC0032,GEO005293,2026-03-10 05:13:00,0.84
P00874,PRESENT_AT,LOC0151,GEO005294,2026-08-11 17:00:00,0.72
P00353,PRESENT_AT,LOC0161,GEO005295,2026-06-28 07:07:00,0.8
P00534,PRESENT_AT,LOC0091,GEO005296,2026-03-21 03:39:00,0.9
P00709,PRESENT_AT,LOC0070,GEO005297,2026-08-03 10:13:00,0.69
P00434,PRESENT_AT,LOC0139,GEO005298,2026-07-31 07:27:00,0.81
P00149,PRESENT_AT,LOC0095,GEO005299,2026-08-18 20:50:00,0.97
P00501,PRESENT_AT,LOC0154,GEO005300,2026-02-06 17:18:00,0.93
P00046,PRESENT_AT,LOC0146,GEO005301,2026-02-25 20:54:00,0.97
P00026,PRESENT_AT,LOC0175,GEO005302,2026-08-27 01:59:00,0.85
P00580,PRESENT_AT,LOC0044,GEO005303,2026-02-15 05:40:00,0.91
P00989,PRESENT_AT,LOC0082,GEO005304,2026-03-11 05:47:00,0.74
P00466,PRESENT_AT,LOC0174,GEO005305,2026-02-18 09:24:00,0.88
P00199,PRESENT_AT,LOC0124,GEO005306,2026-06-30 20:05:00,0.76
P00799,PRESENT_AT,LOC0079,GEO005307,2026-05-25 04:47:00,0.88
P00044,PRESENT_AT,LOC0170,GEO005308,2026-07-29 07:49:00,0.72
P00743,PRESENT_AT,LOC0153,GEO005309,2026-04-20 01:28:00,0.94
P00544,PRESENT_AT,LOC0133,GEO005310,2026-08-25 18:27:00,0.78
P00410,PRESENT_AT,LOC0145,GEO005311,2026-06-23 06:35:00,0.68
P00801,PRESENT_AT,LOC0043,GEO005312,2026-06-19 08:50:00,0.71
P00417,PRESENT_AT,LOC0156,GEO005313,2026-06-15 21:08:00,0.72
P00807,PRESENT_AT,LOC0022,GEO005314,2026-02-17 23:55:00,0.83
P00891,PRESENT_AT,LOC0160,GEO005315,2026-06-03 09:37:00,0.69
P00120,PRESENT_AT,LOC0067,GEO005316,2026-06-12 14:51:00,0.71
P00398,PRESENT_AT,LOC0116,GEO005317,2026-06-05 00:41:00,0.93
P00171,PRESENT_AT,LOC0010,GEO005318,2026-04-25 03:05:00,0.9
P00459,PRESENT_AT,LOC0016,GEO005319,2026-01-04 21:42:00,0.65
P00659,PRESENT_AT,LOC0142,GEO005320,2026-07-28 20:05:00,0.77
P00463,PRESENT_AT,LOC0147,GEO005321,2026-03-09 15:10:00,0.7
P00108,PRESENT_AT,LOC0133,GEO005322,2026-02-10 12:06:00,0.79
P00460,PRESENT_AT,LOC0041,GEO005323,2026-01-10 20:31:00,0.67
P00067,PRESENT_AT,LOC0084,GEO005324,2026-04-25 04:16:00,0.72
P00450,PRESENT_AT,LOC0051,GEO005325,2026-07-11 11:45:00,0.82
P00207,PRESENT_AT,LOC0121,GEO005326,2026-08-30 07:49:00,0.97
P00772,PRESENT_AT,LOC0166,GEO005327,2026-04-06 02:15:00,0.9
P00713,PRESENT_AT,LOC0119,GEO005328,2026-08-06 16:38:00,0.81
P00259,PRESENT_AT,LOC0055,GEO005329,2026-04-02 02:08:00,0.69
P00529,PRESENT_AT,LOC0170,GEO005330,2026-06-11 00:39:00,0.89
P00648,PRESENT_AT,LOC0154,GEO005331,2026-07-07 16:35:00,0.76
P00900,PRESENT_AT,LOC0042,GEO005332,2026-02-07 03:44:00,0.72
P00607,PRESENT_AT,LOC0179,GEO005333,2026-05-04 23:04:00,0.94
P00197,PRESENT_AT,LOC0164,GEO005334,2026-02-04 22:47:00,0.77
P00181,PRESENT_AT,LOC0084,GEO005335,2026-04-17 03:52:00,0.71
P00186,PRESENT_AT,LOC0141,GEO005336,2026-03-29 05:09:00,0.86
P00194,PRESENT_AT,LOC0138,GEO005337,2026-07-22 13:06:00,0.85
P00567,PRESENT_AT,LOC0063,GEO005338,2026-08-24 05:26:00,0.71
P00384,PRESENT_AT,LOC0178,GEO005339,2026-05-29 10:11:00,0.73
P00166,PRESENT_AT,LOC0019,GEO005340,2026-01-23 20:57:00,0.96
P00822,PRESENT_AT,LOC0129,GEO005341,2026-01-14 05:25:00,0.88
P00341,PRESENT_AT,LOC0061,GEO005342,2026-04-07 06:24:00,0.7
P00388,PRESENT_AT,LOC0051,GEO005343,2026-02-08 20:46:00,0.88
P00067,PRESENT_AT,LOC0112,GEO005344,2026-08-18 16:41:00,0.69
P00589,PRESENT_AT,LOC0041,GEO005345,2026-06-07 18:16:00,0.94
P00733,PRESENT_AT,LOC0143,GEO005346,2026-04-25 07:54:00,0.96
P00479,PRESENT_AT,LOC0161,GEO005347,2026-04-01 05:06:00,0.73
P00218,PRESENT_AT,LOC0039,GEO005348,2026-05-21 18:45:00,0.9
P00777,PRESENT_AT,LOC0044,GEO005349,2026-04-15 13:43:00,0.65
P00364,PRESENT_AT,LOC0180,GEO005350,2026-04-23 15:18:00,0.94
P00904,PRESENT_AT,LOC0126,GEO005351,2026-04-01 16:56:00,0.77
P00187,PRESENT_AT,LOC0026,GEO005352,2026-04-06 15:00:00,0.74
P00506,PRESENT_AT,LOC0098,GEO005353,2026-06-25 00:08:00,0.75
P00409,PRESENT_AT,LOC0066,GEO005354,2026-05-14 19:46:00,0.8
P00183,PRESENT_AT,LOC0163,GEO005355,2026-01-09 14:42:00,0.78
P00550,PRESENT_AT,LOC0128,GEO005356,2026-07-22 08:20:00,0.75
P00234,PRESENT_AT,LOC0023,GEO005357,2026-04-17 23:29:00,0.96
P00283,PRESENT_AT,LOC0127,GEO005358,2026-03-24 19:26:00,0.84
P00914,PRESENT_AT,LOC0031,GEO005359,2026-01-14 01:09:00,0.96
P00820,PRESENT_AT,LOC0004,GEO005360,2026-03-14 16:32:00,0.91
P00498,PRESENT_AT,LOC0010,GEO005361,2026-07-06 17:29:00,0.81
P00157,PRESENT_AT,LOC0109,GEO005362,2026-07-01 11:53:00,0.98
P00097,PRESENT_AT,LOC0002,GEO005363,2026-02-28 09:16:00,0.98
P00551,PRESENT_AT,LOC0087,GEO005364,2026-07-28 03:30:00,0.89
P00139,PRESENT_AT,LOC0076,GEO005365,2026-08-06 17:30:00,0.78
P00849,PRESENT_AT,LOC0056,GEO005366,2026-03-18 10:58:00,0.9
P00189,PRESENT_AT,LOC0038,GEO005367,2026-01-19 13:45:00,0.65
P00012,PRESENT_AT,LOC0109,GEO005368,2026-05-15 11:16:00,0.81
P00456,PRESENT_AT,LOC0129,GEO005369,2026-04-12 15:12:00,0.74
P00792,PRESENT_AT,LOC0035,GEO005370,2026-03-23 10:25:00,0.72
P00064,PRESENT_AT,LOC0029,GEO005371,2026-04-01 16:30:00,0.76
P00878,PRESENT_AT,LOC0095,GEO005372,2026-06-05 11:19:00,0.85
P00515,PRESENT_AT,LOC0005,GEO005373,2026-07-06 22:56:00,0.95
P00383,PRESENT_AT,LOC0142,GEO005374,2026-05-03 09:53:00,0.66
P00203,PRESENT_AT,LOC0112,GEO005375,2026-07-07 08:59:00,0.69
P00254,PRESENT_AT,LOC0104,GEO005376,2026-08-02 19:50:00,0.76
P00201,PRESENT_AT,LOC0123,GEO005377,2026-06-02 22:31:00,0.78
P00698,PRESENT_AT,LOC0004,GEO005378,2026-08-27 21:37:00,0.83
P00768,PRESENT_AT,LOC0087,GEO005379,2026-08-14 05:24:00,0.73
P00841,PRESENT_AT,LOC0147,GEO005380,2026-08-21 20:34:00,0.83
P00719,PRESENT_AT,LOC0163,GEO005381,2026-03-24 02:42:00,0.79
P00846,PRESENT_AT,LOC0085,GEO005382,2026-03-16 14:38:00,0.7
P00802,PRESENT_AT,LOC0041,GEO005383,2026-02-05 07:34:00,0.73
P00368,PRESENT_AT,LOC0130,GEO005384,2026-06-07 00:23:00,0.96
P00819,PRESENT_AT,LOC0021,GEO005385,2026-06-17 06:07:00,0.82
P00922,PRESENT_AT,LOC0008,GEO005386,2026-05-18 13:03:00,0.8
P00336,PRESENT_AT,LOC0162,GEO005387,2026-02-20 19:05:00,0.77
P00744,PRESENT_AT,LOC0115,GEO005388,2026-03-17 22:53:00,0.84
P00938,PRESENT_AT,LOC0153,GEO005389,2026-07-17 12:46:00,0.69
P00557,PRESENT_AT,LOC0135,GEO005390,2026-01-29 22:57:00,0.66
P00007,PRESENT_AT,LOC0135,GEO005391,2026-01-24 10:59:00,0.71
P00391,PRESENT_AT,LOC0037,GEO005392,2026-08-18 09:29:00,0.81
P00480,PRESENT_AT,LOC0009,GEO005393,2026-07-15 10:09:00,0.89
P00220,PRESENT_AT,LOC0161,GEO005394,2026-07-26 03:17:00,0.66
P00055,PRESENT_AT,LOC0098,GEO005395,2026-04-25 18:29:00,0.83
P00185,PRESENT_AT,LOC0086,GEO005396,2026-02-10 20:29:00,0.89
P00237,PRESENT_AT,LOC0059,GEO005397,2026-05-02 09:17:00,0.92
P00433,PRESENT_AT,LOC0142,GEO005398,2026-07-25 09:23:00,0.7
P00121,PRESENT_AT,LOC0037,GEO005399,2026-04-15 06:42:00,0.67
P00823,PRESENT_AT,LOC0010,GEO005400,2026-07-04 15:30:00,0.66
P00428,PRESENT_AT,LOC0091,GEO005401,2026-08-23 16:21:00,0.86
P00350,PRESENT_AT,LOC0133,GEO005402,2026-04-02 23:05:00,0.73
P00199,PRESENT_AT,LOC0178,GEO005403,2026-08-21 17:36:00,0.66
P00521,PRESENT_AT,LOC0140,GEO005404,2026-07-02 22:52:00,0.92
P00215,PRESENT_AT,LOC0117,GEO005405,2026-03-18 13:54:00,0.78
P00426,PRESENT_AT,LOC0080,GEO005406,2026-06-22 16:35:00,0.99
P00403,PRESENT_AT,LOC0113,GEO005407,2026-08-05 14:00:00,0.65
P00850,PRESENT_AT,LOC0056,GEO005408,2026-08-21 13:43:00,0.78
P00847,PRESENT_AT,LOC0028,GEO005409,2026-04-28 04:07:00,0.86
P00654,PRESENT_AT,LOC0039,GEO005410,2026-04-09 08:37:00,0.88
P00558,PRESENT_AT,LOC0172,GEO005411,2026-03-26 11:36:00,0.74
P00575,PRESENT_AT,LOC0041,GEO005412,2026-01-19 09:02:00,0.85
P00934,PRESENT_AT,LOC0108,GEO005413,2026-07-03 13:20:00,0.86
P00079,PRESENT_AT,LOC0095,GEO005414,2026-03-08 01:26:00,0.95
P00383,PRESENT_AT,LOC0097,GEO005415,2026-08-15 04:58:00,0.82
P00706,PRESENT_AT,LOC0164,GEO005416,2026-07-25 07:21:00,0.73
P00437,PRESENT_AT,LOC0158,GEO005417,2026-04-29 05:03:00,0.84
P00898,PRESENT_AT,LOC0096,GEO005418,2026-03-16 17:52:00,0.7
P00513,PRESENT_AT,LOC0096,GEO005419,2026-02-04 21:51:00,0.77
P00679,PRESENT_AT,LOC0051,GEO005420,2026-05-08 08:13:00,0.8
P00035,PRESENT_AT,LOC0175,GEO005421,2026-03-28 21:16:00,0.87
P00965,PRESENT_AT,LOC0153,GEO005422,2026-02-21 09:38:00,0.82
P00404,PRESENT_AT,LOC0022,GEO005423,2026-04-24 04:25:00,0.98
P00004,PRESENT_AT,LOC0152,GEO005424,2026-08-05 06:03:00,0.78
P00958,PRESENT_AT,LOC0001,GEO005425,2026-07-07 23:16:00,0.96
P00231,PRESENT_AT,LOC0072,GEO005426,2026-01-03 16:12:00,0.98
P00345,PRESENT_AT,LOC0115,GEO005427,2026-01-21 19:38:00,0.85
P00438,PRESENT_AT,LOC0116,GEO005428,2026-08-21 07:42:00,0.87
P00667,PRESENT_AT,LOC0053,GEO005429,2026-02-26 10:37:00,0.92
P00761,PRESENT_AT,LOC0031,GEO005430,2026-03-18 22:16:00,0.75
P00319,PRESENT_AT,LOC0089,GEO005431,2026-02-08 08:05:00,0.83
P00888,PRESENT_AT,LOC0124,GEO005432,2026-01-01 20:16:00,0.69
P00034,PRESENT_AT,LOC0069,GEO005433,2026-04-20 15:06:00,0.89
P00406,PRESENT_AT,LOC0109,GEO005434,2026-04-29 10:44:00,0.9
P00565,PRESENT_AT,LOC0105,GEO005435,2026-06-15 09:52:00,0.66
P00915,PRESENT_AT,LOC0035,GEO005436,2026-08-27 17:20:00,0.9
P00286,PRESENT_AT,LOC0025,GEO005437,2026-06-24 07:19:00,0.82
P00195,PRESENT_AT,LOC0111,GEO005438,2026-07-10 18:01:00,0.75
P00454,PRESENT_AT,LOC0055,GEO005439,2026-05-29 04:31:00,0.94
P00417,PRESENT_AT,LOC0108,GEO005440,2026-06-16 17:40:00,0.66
P00894,PRESENT_AT,LOC0135,GEO005441,2026-06-26 01:28:00,0.93
P00778,PRESENT_AT,LOC0118,GEO005442,2026-06-20 12:22:00,0.93
P00182,PRESENT_AT,LOC0173,GEO005443,2026-05-01 06:50:00,0.8
P00058,PRESENT_AT,LOC0080,GEO005444,2026-01-15 10:34:00,0.7
P00328,PRESENT_AT,LOC0161,GEO005445,2026-06-03 07:23:00,0.98
P00458,PRESENT_AT,LOC0009,GEO005446,2026-08-29 13:11:00,0.69
P00596,PRESENT_AT,LOC0154,GEO005447,2026-08-08 23:20:00,0.86
P00885,PRESENT_AT,LOC0109,GEO005448,2026-08-07 14:16:00,0.72
P00605,PRESENT_AT,LOC0148,GEO005449,2026-01-03 15:31:00,0.72
P00297,PRESENT_AT,LOC0084,GEO005450,2026-07-06 15:53:00,0.84
P00618,PRESENT_AT,LOC0099,GEO005451,2026-01-24 08:52:00,0.79
P00995,PRESENT_AT,LOC0179,GEO005452,2026-05-28 16:58:00,0.92
P00367,PRESENT_AT,LOC0115,GEO005453,2026-05-26 09:02:00,0.86
P00350,PRESENT_AT,LOC0037,GEO005454,2026-06-23 08:38:00,0.71
P00509,PRESENT_AT,LOC0100,GEO005455,2026-04-11 18:31:00,0.88
P00021,PRESENT_AT,LOC0162,GEO005456,2026-02-28 00:45:00,0.69
P00093,PRESENT_AT,LOC0159,GEO005457,2026-01-14 22:40:00,0.87
P00372,PRESENT_AT,LOC0034,GEO005458,2026-03-11 17:29:00,0.8
P00728,PRESENT_AT,LOC0105,GEO005459,2026-04-24 02:31:00,0.89
P00987,PRESENT_AT,LOC0045,GEO005460,2026-03-12 12:21:00,0.95
P00859,PRESENT_AT,LOC0024,GEO005461,2026-06-18 11:07:00,0.84
P00356,PRESENT_AT,LOC0043,GEO005462,2026-04-09 14:24:00,0.85
P00346,PRESENT_AT,LOC0141,GEO005463,2026-04-05 02:13:00,0.97
P00439,PRESENT_AT,LOC0043,GEO005464,2026-08-23 06:38:00,0.75
P00476,PRESENT_AT,LOC0101,GEO005465,2026-02-07 11:45:00,0.8
P00261,PRESENT_AT,LOC0105,GEO005466,2026-01-31 20:46:00,0.81
P00751,PRESENT_AT,LOC0022,GEO005467,2026-05-29 23:27:00,0.86
P00196,PRESENT_AT,LOC0016,GEO005468,2026-07-06 08:34:00,0.95
P00257,PRESENT_AT,LOC0170,GEO005469,2026-05-24 23:40:00,0.87
P00915,PRESENT_AT,LOC0180,GEO005470,2026-04-17 05:25:00,0.66
P00025,PRESENT_AT,LOC0051,GEO005471,2026-03-19 11:48:00,0.85
P00617,PRESENT_AT,LOC0072,GEO005472,2026-06-24 02:27:00,0.86
P00004,PRESENT_AT,LOC0072,GEO005473,2026-01-18 17:05:00,0.69
P00974,PRESENT_AT,LOC0111,GEO005474,2026-01-05 01:02:00,0.76
P00873,PRESENT_AT,LOC0069,GEO005475,2026-02-08 04:23:00,0.83
P00335,PRESENT_AT,LOC0005,GEO005476,2026-07-28 20:10:00,0.95
P00211,PRESENT_AT,LOC0095,GEO005477,2026-03-28 11:17:00,0.67
P00158,PRESENT_AT,LOC0161,GEO005478,2026-02-14 13:26:00,0.72
P00572,PRESENT_AT,LOC0023,GEO005479,2026-05-15 21:45:00,0.97
P00287,PRESENT_AT,LOC0176,GEO005480,2026-04-21 05:17:00,0.78
P00896,PRESENT_AT,LOC0155,GEO005481,2026-04-17 08:38:00,0.95
P00613,PRESENT_AT,LOC0008,GEO005482,2026-02-04 02:23:00,0.96
P00789,PRESENT_AT,LOC0005,GEO005483,2026-06-07 20:28:00,0.97
P00810,PRESENT_AT,LOC0014,GEO005484,2026-05-23 08:21:00,0.68
P00313,PRESENT_AT,LOC0060,GEO005485,2026-07-31 06:06:00,0.77
P00772,PRESENT_AT,LOC0024,GEO005486,2026-06-03 22:24:00,0.68
P00112,PRESENT_AT,LOC0018,GEO005487,2026-03-17 02:57:00,0.75
P00308,PRESENT_AT,LOC0143,GEO005488,2026-06-29 15:48:00,0.67
P00334,PRESENT_AT,LOC0010,GEO005489,2026-07-26 18:26:00,0.83
P00447,PRESENT_AT,LOC0066,GEO005490,2026-05-16 02:27:00,0.85
P00345,PRESENT_AT,LOC0051,GEO005491,2026-05-01 21:07:00,0.94
P00107,PRESENT_AT,LOC0077,GEO005492,2026-08-13 21:28:00,0.94
P00011,PRESENT_AT,LOC0016,GEO005493,2026-08-05 20:45:00,0.95
P00544,PRESENT_AT,LOC0052,GEO005494,2026-04-04 00:26:00,0.94
P00387,PRESENT_AT,LOC0139,GEO005495,2026-06-21 21:34:00,0.91
P00235,PRESENT_AT,LOC0115,GEO005496,2026-08-09 03:46:00,0.98
P00201,PRESENT_AT,LOC0157,GEO005497,2026-08-19 21:17:00,0.82
P00378,PRESENT_AT,LOC0104,GEO005498,2026-06-25 12:50:00,0.74
P00216,PRESENT_AT,LOC0089,GEO005499,2026-07-01 01:35:00,0.87
P00222,PRESENT_AT,LOC0093,GEO005500,2026-03-14 02:28:00,0.83
P00701,PRESENT_AT,LOC0021,GEO005501,2026-05-19 10:54:00,0.8
P00118,PRESENT_AT,LOC0050,GEO005502,2026-04-08 07:21:00,0.77
P00863,PRESENT_AT,LOC0003,GEO005503,2026-08-21 00:30:00,0.81
P00359,PRESENT_AT,LOC0069,GEO005504,2026-08-09 06:37:00,0.77
P00501,PRESENT_AT,LOC0005,GEO005505,2026-02-05 11:19:00,0.65
P00809,PRESENT_AT,LOC0120,GEO005506,2026-04-23 12:43:00,0.81
P00975,PRESENT_AT,LOC0147,GEO005507,2026-01-22 12:51:00,0.71
P00044,PRESENT_AT,LOC0005,GEO005508,2026-05-14 21:53:00,0.8
P00474,PRESENT_AT,LOC0035,GEO005509,2026-02-14 07:50:00,0.85
P00933,PRESENT_AT,LOC0023,GEO005510,2026-06-14 04:16:00,0.94
P00618,PRESENT_AT,LOC0139,GEO005511,2026-06-30 20:47:00,0.65
P00640,PRESENT_AT,LOC0080,GEO005512,2026-03-25 23:11:00,0.8
P00488,PRESENT_AT,LOC0083,GEO005513,2026-03-27 08:52:00,0.86
P00509,PRESENT_AT,LOC0044,GEO005514,2026-04-25 20:19:00,0.68
P00525,PRESENT_AT,LOC0024,GEO005515,2026-01-17 17:22:00,0.93
P00117,PRESENT_AT,LOC0088,GEO005516,2026-05-28 09:12:00,0.79
P00983,PRESENT_AT,LOC0068,GEO005517,2026-03-07 14:27:00,0.94
P00430,PRESENT_AT,LOC0028,GEO005518,2026-08-10 14:45:00,0.71
P00331,PRESENT_AT,LOC0027,GEO005519,2026-04-01 12:38:00,0.89
P00725,PRESENT_AT,LOC0158,GEO005520,2026-02-25 23:48:00,0.69
P00167,PRESENT_AT,LOC0024,GEO005521,2026-05-30 12:23:00,0.91
P00682,PRESENT_AT,LOC0126,GEO005522,2026-02-15 19:11:00,0.71
P00588,PRESENT_AT,LOC0059,GEO005523,2026-06-21 03:24:00,0.94
P00125,PRESENT_AT,LOC0120,GEO005524,2026-06-21 20:55:00,0.91
P00224,PRESENT_AT,LOC0125,GEO005525,2026-01-01 19:04:00,0.9
P00046,PRESENT_AT,LOC0055,GEO005526,2026-08-13 05:01:00,0.68
P00261,PRESENT_AT,LOC0138,GEO005527,2026-04-06 12:02:00,0.88
P00987,PRESENT_AT,LOC0036,GEO005528,2026-03-06 11:21:00,0.86
P00873,PRESENT_AT,LOC0170,GEO005529,2026-05-11 13:46:00,0.87
P00371,PRESENT_AT,LOC0083,GEO005530,2026-06-04 03:24:00,0.7
P00985,PRESENT_AT,LOC0171,GEO005531,2026-01-27 18:27:00,0.79
P00790,PRESENT_AT,LOC0040,GEO005532,2026-02-17 20:41:00,0.69
P00579,PRESENT_AT,LOC0152,GEO005533,2026-02-16 20:18:00,0.96
