cdr_id,from_phone_id,to_phone_id,timestamp,duration_sec,channel,location_id
CDR011152,PH00511,PH01166,2026-07-03 10:36:00,1278,app_message,LOC0045
CDR011153,PH00241,PH00416,2026-04-11 00:31:00,44,app_message,LOC0094
CDR011154,PH00032,PH00809,2026-01-10 02:03:00,1211,app_message,LOC0060
CDR011155,PH00319,PH00085,2026-06-27 19:31:00,602,call,LOC0179
CDR011156,PH00532,PH00747,2026-05-10 10:23:00,2066,app_message,LOC0175
CDR011157,PH00507,PH01043,2026-04-17 20:27:00,413,call,LOC0111
CDR011158,PH00218,PH00474,2026-06-27 09:26:00,28,app_message,LOC0081
CDR011159,PH00879,PH00255,2026-01-07 21:39:00,65,app_message,LOC0092
CDR011160,PH01128,PH01092,2026-03-18 01:17:00,1692,call,LOC0125
CDR011161,PH00074,PH00683,2026-01-26 18:15:00,2322,sms,LOC0017
CDR011162,PH00139,PH00928,2026-08-25 15:31:00,1676,app_message,LOC0113
CDR011163,PH00272,PH00440,2026-03-12 01:07:00,429,call,LOC0061
CDR011164,PH00870,PH01054,2026-08-20 19:05:00,1049,app_message,LOC0073
CDR011165,PH00398,PH00099,2026-07-31 08:06:00,656,app_message,LOC0027
CDR011166,PH00482,PH00901,2026-05-27 09:06:00,365,app_message,LOC0112
CDR011167,PH00870,PH00979,2026-05-24 10:34:00,298,app_message,LOC0065
CDR011168,PH00778,PH00932,2026-07-18 05:03:00,1396,call,LOC0067
CDR011169,PH00811,PH00579,2026-05-21 16:14:00,398,call,LOC0043
CDR011170,PH00723,PH00002,2026-08-16 11:12:00,1654,call,LOC0027
CDR011171,PH00110,PH00286,2026-02-02 00:44:00,238,app_message,LOC0069
CDR011172,PH00162,PH00463,2026-04-10 18:17:00,2280,app_message,LOC0068
CDR011173,PH00870,PH00813,2026-07-02 10:27:00,1402,app_message,LOC0175
CDR011174,PH00266,PH00273,2026-06-23 13:34:00,2225,call,LOC0016
CDR011175,PH00492,PH00310,2026-06-13 06:58:00,360,sms,LOC0149
CDR011176,PH01038,PH00019,2026-01-01 07:04:00,1637,sms,LOC0169
CDR011177,PH00888,PH00100,2026-01-02 19:06:00,1915,call,LOC0053
CDR011178,PH00348,PH01153,2026-03-13 10:56:00,573,app_message,LOC0122
CDR011179,PH00063,PH00015,2026-03-16 01:18:00,1392,app_message,LOC0031
CDR011180,PH00824,PH00638,2026-06-27 06:35:00,219,call,LOC0140
CDR011181,PH00556,PH00415,2026-02-05 18:52:00,179,sms,LOC0168
CDR011182,PH00147,PH00041,2026-02-25 16:55:00,2313,sms,LOC0080
CDR011183,PH00872,PH00354,2026-03-20 05:18:00,1277,call,LOC0136
CDR011184,PH00558,PH01058,2026-08-23 22:34:00,785,app_message,LOC0144
CDR011185,PH00848,PH00847,2026-05-11 23:17:00,672,app_message,LOC0159
CDR011186,PH00934,PH00225,2026-07-08 20:21:00,1386,app_message,LOC0126
CDR011187,PH00204,PH00911,2026-05-11 22:39:00,1846,app_message,LOC0071
CDR011188,PH00099,PH01188,2026-06-29 18:20:00,544,app_message,LOC0149
CDR011189,PH00204,PH00687,2026-05-28 11:41:00,1664,call,LOC0063
CDR011190,PH00497,PH00823,2026-03-14 09:44:00,756,sms,LOC0037
CDR011191,PH00439,PH01164,2026-08-06 18:45:00,1787,app_message,LOC0075
CDR011192,PH00008,PH00351,2026-08-30 00:27:00,1984,app_message,LOC0020
CDR011193,PH00640,PH00007,2026-08-13 22:14:00,571,sms,LOC0050
CDR011194,PH00059,PH00120,2026-03-13 18:26:00,939,call,LOC0152
CDR011195,PH00529,PH00052,2026-01-29 07:56:00,2183,call,LOC0084
CDR011196,PH00329,PH00515,2026-02-06 23:16:00,1177,call,LOC0163
CDR011197,PH00066,PH00804,2026-01-09 17:53:00,1648,call,LOC0034
CDR011198,PH00146,PH00485,2026-06-01 00:28:00,241,app_message,LOC0002
CDR011199,PH00979,PH00680,2026-04-09 18:47:00,2372,sms,LOC0174
CDR011200,PH01076,PH01151,2026-08-07 07:35:00,1733,sms,LOC0078
CDR011201,PH00955,PH00285,2026-05-11 23:51:00,82,app_message,LOC0055
CDR011202,PH00646,PH00608,2026-07-19 04:30:00,1549,app_message,LOC0105
CDR011203,PH00437,PH00490,2026-06-26 01:19:00,1553,sms,LOC0087
CDR011204,PH00147,PH00589,2026-04-03 00:23:00,608,call,LOC0077
CDR011205,PH00894,PH00271,2026-07-23 12:15:00,2138,sms,LOC0029
CDR011206,PH01170,PH00997,2026-04-12 05:40:00,1859,sms,LOC0112
CDR011207,PH00920,PH00798,2026-03-26 19:50:00,1757,call,LOC0075
CDR011208,PH01180,PH01155,2026-07-02 21:50:00,1359,sms,LOC0049
CDR011209,PH00573,PH00372,2026-04-24 06:51:00,1715,sms,LOC0131
CDR011210,PH00834,PH00605,2026-02-16 02:58:00,1556,app_message,LOC0039
CDR011211,PH00742,PH00187,2026-03-08 07:55:00,623,sms,LOC0159
CDR011212,PH00233,PH00434,2026-07-06 05:38:00,1123,app_message,LOC0066
CDR011213,PH00130,PH00030,2026-07-29 03:54:00,1448,sms,LOC0078
CDR011214,PH00225,PH00264,2026-01-20 06:25:00,1990,app_message,LOC0113
CDR011215,PH00376,PH00160,2026-05-12 15:58:00,46,app_message,LOC0069
CDR011216,PH00406,PH00659,2026-03-09 21:34:00,2214,call,LOC0141
CDR011217,PH00634,PH01029,2026-06-27 01:35:00,537,call,LOC0105
CDR011218,PH01040,PH01175,2026-06-22 11:20:00,1110,call,LOC0146
CDR011219,PH00151,PH00282,2026-07-18 07:27:00,1066,app_message,LOC0037
CDR011220,PH00658,PH00827,2026-06-28 14:06:00,1662,sms,LOC0013
CDR011221,PH01186,PH00340,2026-08-25 21:08:00,2293,call,LOC0065
CDR011222,PH00595,PH00120,2026-02-06 23:45:00,942,call,LOC0153
CDR011223,PH00630,PH00044,2026-07-12 05:20:00,1160,sms,LOC0106
CDR011224,PH00508,PH00495,2026-02-17 23:12:00,1316,call,LOC0130
CDR011225,PH00512,PH00873,2026-05-12 11:59:00,1235,app_message,LOC0030
CDR011226,PH00482,PH00876,2026-08-26 22:56:00,636,sms,LOC0141
CDR011227,PH00726,PH00604,2026-01-18 23:48:00,2264,app_message,LOC0148
CDR011228,PH00041,PH00094,2026-06-27 11:07:00,347,app_message,LOC0164
CDR011229,PH00278,PH00974,2026-05-26 19:18:00,545,sms,LOC0174
CDR011230,PH00646,PH00830,2026-04-06 06:17:00,285,sms,LOC0131
CDR011231,PH00917,PH00457,2026-04-18 06:30:00,2285,sms,LOC0122
CDR011232,PH00449,PH00003,2026-07-27 18:45:00,486,call,LOC0143
CDR011233,PH00036,PH01001,2026-01-21 19:29:00,1121,sms,LOC0064
CDR011234,PH00119,PH00163,2026-08-27 15:50:00,734,call,LOC0134
CDR011235,PH00907,PH00487,2026-05-17 10:02:00,2088,app_message,LOC0094
CDR011236,PH01076,PH00841,2026-07-03 14:10:00,1589,sms,LOC0016
CDR011237,PH01141,PH00959,2026-05-26 17:37:00,724,sms,LOC0037
CDR011238,PH01155,PH00316,2026-04-10 13:47:00,756,app_message,LOC0029
CDR011239,PH00924,PH00001,2026-01-18 20:23:00,2147,app_message,LOC0151
CDR011240,PH00532,PH00490,2026-08-11 23:59:00,2006,call,LOC0085
CDR011241,PH00927,PH00765,2026-06-26 20:02:00,660,sms,LOC0062
CDR011242,PH01173,PH01012,2026-01-16 11:29:00,2066,sms,LOC0114
CDR011243,PH00220,PH00732,2026-02-26 12:15:00,999,call,LOC0054
CDR011244,PH00988,PH00119,2026-05-04 20:03:00,153,sms,LOC0013
CDR011245,PH00280,PH00556,2026-06-14 12:23:00,577,sms,LOC0130
CDR011246,PH01153,PH00211,2026-02-21 15:42:00,704,app_message,LOC0016
CDR011247,PH00986,PH00732,2026-02-21 19:37:00,2041,call,LOC0113
CDR011248,PH01184,PH01020,2026-03-03 11:19:00,1654,call,LOC0034
CDR011249,PH00262,PH00983,2026-03-16 21:59:00,1812,sms,LOC0132
CDR011250,PH00439,PH00101,2026-02-20 14:41:00,1252,call,LOC0096
CDR011251,PH00921,PH00001,2026-04-24 20:41:00,1598,app_message,LOC0018
CDR011252,PH00509,PH00798,2026-04-21 13:58:00,705,sms,LOC0019
CDR011253,PH01170,PH00858,2026-08-23 23:51:00,2240,sms,LOC0061
CDR011254,PH00821,PH00520,2026-03-25 08:53:00,1964,sms,LOC0085
CDR011255,PH00523,PH00922,2026-03-14 19:03:00,2343,app_message,LOC0102
CDR011256,PH01055,PH00958,2026-04-02 10:21:00,905,sms,LOC0037
CDR011257,PH00960,PH01170,2026-07-15 01:08:00,1278,sms,LOC0063
CDR011258,PH00844,PH00354,2026-05-26 14:55:00,1312,sms,LOC0141
CDR011259,PH00654,PH00295,2026-04-25 11:11:00,1329,call,LOC0074
CDR011260,PH00853,PH00024,2026-04-11 04:25:00,836,app_message,LOC0056
CDR011261,PH00570,PH00854,2026-05-16 15:23:00,1965,app_message,LOC0027
CDR011262,PH00148,PH00710,2026-03-31 04:20:00,41,call,LOC0115
CDR011263,PH00828,PH00641,2026-08-30 11:40:00,364,sms,LOC0052
CDR011264,PH00313,PH00017,2026-03-05 21:41:00,2216,app_message,LOC0173
CDR011265,PH01120,PH00784,2026-07-01 16:03:00,2016,sms,LOC0146
CDR011266,PH00313,PH00772,2026-06-13 15:05:00,2227,app_message,LOC0113
CDR011267,PH00002,PH00116,2026-03-05 05:04:00,1833,sms,LOC0174
CDR011268,PH00894,PH00373,2026-02-07 15:07:00,2130,call,LOC0082
CDR011269,PH01035,PH00540,2026-08-13 00:22:00,1001,sms,LOC0010
CDR011270,PH00160,PH00475,2026-04-23 19:56:00,489,sms,LOC0169
CDR011271,PH00283,PH00549,2026-08-05 04:17:00,734,app_message,LOC0070
CDR011272,PH00267,PH00173,2026-01-11 05:28:00,1320,app_message,LOC0034
CDR011273,PH01183,PH00698,2026-04-18 17:36:00,2220,app_message,LOC0040
CDR011274,PH00545,PH00849,2026-02-06 01:36:00,1058,call,LOC0024
CDR011275,PH00122,PH01139,2026-05-15 07:53:00,2254,sms,LOC0009
CDR011276,PH00543,PH00033,2026-06-27 21:21:00,1408,call,LOC0176
CDR011277,PH00039,PH00224,2026-04-11 14:15:00,2382,sms,LOC0061
CDR011278,PH00063,PH00093,2026-06-03 12:38:00,284,sms,LOC0146
CDR011279,PH01042,PH00531,2026-02-08 08:21:00,1868,call,LOC0166
CDR011280,PH01137,PH01116,2026-04-22 13:29:00,19,call,LOC0008
CDR011281,PH00316,PH00084,2026-02-20 09:08:00,836,sms,LOC0022
CDR011282,PH00578,PH01014,2026-02-22 07:07:00,797,call,LOC0085
CDR011283,PH00591,PH01136,2026-02-07 05:08:00,421,call,LOC0041
CDR011284,PH01072,PH00456,2026-01-26 03:26:00,1509,sms,LOC0153
CDR011285,PH00834,PH00373,2026-07-18 01:38:00,75,sms,LOC0036
CDR011286,PH00251,PH00910,2026-07-28 20:53:00,893,sms,LOC0061
CDR011287,PH00749,PH00034,2026-07-08 17:35:00,2289,sms,LOC0110
CDR011288,PH00298,PH00622,2026-07-30 20:18:00,292,sms,LOC0175
CDR011289,PH00563,PH00394,2026-08-20 16:18:00,1039,app_message,LOC0038
CDR011290,PH00859,PH00536,2026-08-28 23:05:00,759,app_message,LOC0040
CDR011291,PH01165,PH00332,2026-08-16 08:41:00,2290,sms,LOC0106
CDR011292,PH00979,PH00630,2026-04-24 19:25:00,2100,sms,LOC0062
CDR011293,PH01115,PH00579,2026-03-14 17:55:00,675,sms,LOC0128
CDR011294,PH00091,PH00098,2026-06-25 20:42:00,393,call,LOC0180
CDR011295,PH00380,PH00825,2026-03-18 20:04:00,1195,sms,LOC0002
CDR011296,PH01129,PH00649,2026-08-08 22:02:00,415,app_message,LOC0067
CDR011297,PH00884,PH00725,2026-08-14 17:43:00,1642,call,LOC0078
CDR011298,PH00934,PH00281,2026-01-07 05:59:00,944,app_message,LOC0091
CDR011299,PH01076,PH00272,2026-07-06 22:37:00,943,sms,LOC0157
CDR011300,PH01090,PH01189,2026-04-28 06:15:00,508,app_message,LOC0170
CDR011301,PH00188,PH01008,2026-04-11 15:07:00,700,sms,LOC0163
CDR011302,PH00300,PH00126,2026-07-11 13:44:00,2047,sms,LOC0115
CDR011303,PH00203,PH00379,2026-06-19 09:20:00,1065,sms,LOC0172
CDR011304,PH00679,PH01012,2026-01-16 07:16:00,1138,app_message,LOC0071
CDR011305,PH01043,PH00260,2026-04-18 05:31:00,1137,app_message,LOC0034
CDR011306,PH00248,PH00270,2026-04-27 20:52:00,1581,app_message,LOC0076
CDR011307,PH00524,PH00637,2026-05-22 02:13:00,71,call,LOC0137
CDR011308,PH00606,PH00376,2026-01-16 20:26:00,357,sms,LOC0096
CDR011309,PH00957,PH00775,2026-08-09 20:03:00,1928,app_message,LOC0180
CDR011310,PH01010,PH01044,2026-05-15 13:15:00,1298,sms,LOC0035
CDR011311,PH01187,PH00371,2026-03-28 23:44:00,902,sms,LOC0151
CDR011312,PH01192,PH00234,2026-07-04 05:31:00,1853,app_message,LOC0032
CDR011313,PH01084,PH00069,2026-02-28 15:07:00,2320,sms,LOC0057
CDR011314,PH00932,PH00398,2026-08-27 22:57:00,145,sms,LOC0054
CDR011315,PH00190,PH01041,2026-06-02 06:24:00,2118,app_message,LOC0019
CDR011316,PH00410,PH00141,2026-08-05 06:23:00,1406,call,LOC0059
CDR011317,PH01177,PH01055,2026-07-31 07:14:00,638,call,LOC0075
CDR011318,PH00704,PH01036,2026-01-12 15:01:00,491,call,LOC0085
CDR011319,PH00025,PH00018,2026-05-26 10:38:00,70,app_message,LOC0022
CDR011320,PH00745,PH01071,2026-01-29 15:52:00,263,call,LOC0121
CDR011321,PH00033,PH00091,2026-03-11 21:40:00,1909,app_message,LOC0170
CDR011322,PH00941,PH01074,2026-04-02 10:23:00,2103,call,LOC0148
CDR011323,PH00419,PH00327,2026-04-03 21:09:00,1092,app_message,LOC0115
CDR011324,PH00901,PH00709,2026-02-16 01:31:00,1072,sms,LOC0120
CDR011325,PH00651,PH00948,2026-03-24 17:37:00,29,app_message,LOC0069
CDR011326,PH00954,PH00891,2026-01-27 21:45:00,815,app_message,LOC0143
CDR011327,PH01189,PH00317,2026-04-12 22:40:00,984,app_message,LOC0106
CDR011328,PH00987,PH00450,2026-01-02 07:26:00,1298,sms,LOC0162
CDR011329,PH00462,PH00927,2026-06-06 16:00:00,909,sms,LOC0082
CDR011330,PH00374,PH00567,2026-03-01 07:39:00,1229,sms,LOC0077
CDR011331,PH00080,PH00395,2026-02-15 22:16:00,494,app_message,LOC0143
CDR011332,PH00062,PH00525,2026-07-28 22:50:00,2242,sms,LOC0017
CDR011333,PH00630,PH00250,2026-04-18 01:32:00,68,app_message,LOC0135
CDR011334,PH00092,PH01001,2026-06-17 05:22:00,1331,app_message,LOC0131
CDR011335,PH00638,PH00327,2026-02-19 18:16:00,1003,app_message,LOC0180
CDR011336,PH00005,PH01189,2026-01-25 01:00:00,531,app_message,LOC0163
CDR011337,PH00861,PH00336,2026-02-13 05:12:00,1671,call,LOC0027
CDR011338,PH00751,PH00424,2026-01-18 05:33:00,277,call,LOC0024
CDR011339,PH01112,PH00319,2026-05-08 09:56:00,2038,sms,LOC0089
CDR011340,PH00235,PH01141,2026-06-03 22:38:00,2171,call,LOC0070
CDR011341,PH00425,PH00337,2026-05-04 07:26:00,1147,call,LOC0079
CDR011342,PH01166,PH00847,2026-01-12 21:10:00,920,app_message,LOC0164
CDR011343,PH00881,PH00040,2026-04-25 16:38:00,2362,app_message,LOC0097
CDR011344,PH00610,PH00953,2026-05-28 10:55:00,1047,sms,LOC0085
CDR011345,PH00613,PH00972,2026-07-04 22:23:00,900,call,LOC0059
CDR011346,PH00895,PH00494,2026-01-30 18:41:00,1268,call,LOC0173
CDR011347,PH00125,PH01081,2026-02-06 09:27:00,1801,sms,LOC0069
CDR011348,PH00820,PH00204,2026-07-27 03:39:00,1918,call,LOC0003
CDR011349,PH00469,PH00139,2026-07-30 21:00:00,1055,call,LOC0076
CDR011350,PH01192,PH00764,2026-04-03 13:02:00,778,app_message,LOC0152
CDR011351,PH01061,PH00839,2026-06-15 18:51:00,969,call,LOC0103
CDR011352,PH01147,PH00440,2026-08-07 09:52:00,1068,app_message,LOC0145
CDR011353,PH00423,PH00630,2026-01-15 03:33:00,2199,call,LOC0090
CDR011354,PH01065,PH00065,2026-06-26 11:15:00,1389,sms,LOC0091
CDR011355,PH00988,PH01145,2026-03-05 04:26:00,101,app_message,LOC0150
CDR011356,PH00501,PH00494,2026-04-08 08:20:00,439,app_message,LOC0111
CDR011357,PH00211,PH00348,2026-05-26 20:41:00,968,sms,LOC0038
CDR011358,PH00778,PH00529,2026-07-07 06:40:00,2062,app_message,LOC0061
CDR011359,PH01199,PH00194,2026-08-23 21:20:00,560,app_message,LOC0157
CDR011360,PH00709,PH00647,2026-04-28 13:49:00,1177,app_message,LOC0081
CDR011361,PH00887,PH00743,2026-05-27 13:46:00,1879,sms,LOC0177
CDR011362,PH00650,PH01161,2026-06-12 01:21:00,1708,sms,LOC0014
CDR011363,PH01030,PH00327,2026-05-03 08:31:00,819,call,LOC0057
CDR011364,PH00196,PH00503,2026-08-20 21:11:00,98,call,LOC0131
CDR011365,PH00267,PH01084,2026-04-06 14:35:00,2322,app_message,LOC0109
CDR011366,PH00140,PH00724,2026-01-26 12:57:00,56,app_message,LOC0091
CDR011367,PH01155,PH00856,2026-04-29 04:13:00,1182,sms,LOC0105
CDR011368,PH01171,PH01106,2026-03-19 17:27:00,1048,app_message,LOC0029
CDR011369,PH00637,PH00771,2026-04-18 20:05:00,714,sms,LOC0147
CDR011370,PH00371,PH01007,2026-08-17 08:22:00,724,app_message,LOC0100
CDR011371,PH00152,PH00077,2026-04-17 06:46:00,1045,app_message,LOC0048
CDR011372,PH00035,PH00407,2026-07-19 14:22:00,156,sms,LOC0019
CDR011373,PH00104,PH00229,2026-01-18 15:10:00,1482,call,LOC0165
CDR011374,PH00160,PH00230,2026-05-03 17:24:00,50,app_message,LOC0094
CDR011375,PH00946,PH01027,2026-07-02 18:33:00,1568,call,LOC0043
CDR011376,PH01039,PH00666,2026-04-03 15:42:00,337,sms,LOC0156
CDR011377,PH01014,PH01073,2026-05-11 00:58:00,1380,sms,LOC0043
CDR011378,PH00026,PH00877,2026-07-03 23:30:00,542,app_message,LOC0144
CDR011379,PH00197,PH00674,2026-03-19 02:28:00,55,call,LOC0148
CDR011380,PH01188,PH00092,2026-05-30 22:41:00,686,call,LOC0180
CDR011381,PH00064,PH00969,2026-06-15 23:12:00,1682,call,LOC0128
CDR011382,PH00573,PH00520,2026-01-30 18:07:00,1633,app_message,LOC0108
CDR011383,PH00129,PH00694,2026-06-22 03:17:00,1866,app_message,LOC0051
CDR011384,PH00486,PH01024,2026-08-04 08:22:00,755,call,LOC0045
CDR011385,PH01193,PH00471,2026-05-12 05:43:00,2188,sms,LOC0032
CDR011386,PH00473,PH00669,2026-02-03 06:01:00,1722,call,LOC0064
CDR011387,PH00268,PH00844,2026-05-12 23:56:00,482,call,LOC0016
CDR011388,PH00785,PH00565,2026-02-02 09:41:00,1643,sms,LOC0086
CDR011389,PH00577,PH01082,2026-06-13 07:37:00,346,call,LOC0035
CDR011390,PH01134,PH00590,2026-04-03 04:44:00,2173,app_message,LOC0075
CDR011391,PH00938,PH00185,2026-07-26 02:06:00,1278,call,LOC0172
CDR011392,PH00441,PH00874,2026-03-08 00:46:00,892,sms,LOC0139
CDR011393,PH00867,PH00462,2026-05-20 19:08:00,1103,app_message,LOC0005
CDR011394,PH00850,PH00617,2026-06-26 19:30:00,998,app_message,LOC0014
CDR011395,PH00584,PH00581,2026-05-16 01:37:00,15,call,LOC0147
CDR011396,PH00122,PH01099,2026-08-14 11:20:00,626,app_message,LOC0136
CDR011397,PH01050,PH00015,2026-02-05 05:27:00,956,app_message,LOC0148
CDR011398,PH00544,PH00148,2026-08-02 21:38:00,865,app_message,LOC0136
CDR011399,PH01011,PH00452,2026-04-10 00:35:00,1866,sms,LOC0173
CDR011400,PH00864,PH00130,2026-01-26 00:53:00,2176,call,LOC0170
CDR011401,PH00151,PH00014,2026-08-21 10:42:00,936,call,LOC0131
CDR011402,PH00824,PH00469,2026-07-04 14:41:00,1907,call,LOC0096
CDR011403,PH00436,PH01066,2026-06-13 07:10:00,107,call,LOC0017
CDR011404,PH00304,PH01115,2026-03-31 10:04:00,1666,app_message,LOC0099
CDR011405,PH00251,PH01014,2026-06-29 06:01:00,459,app_message,LOC0107
CDR011406,PH00282,PH00784,2026-08-01 19:04:00,483,call,LOC0145
CDR011407,PH00603,PH00944,2026-01-21 22:30:00,1840,sms,LOC0170
CDR011408,PH01039,PH00047,2026-08-30 12:55:00,271,app_message,LOC0154
CDR011409,PH00628,PH01043,2026-05-07 16:15:00,1364,call,LOC0161
CDR011410,PH00023,PH00526,2026-01-08 14:48:00,238,sms,LOC0056
CDR011411,PH00993,PH00583,2026-03-13 02:29:00,1431,call,LOC0158
CDR011412,PH00467,PH00582,2026-08-31 08:52:00,1965,sms,LOC0053
CDR011413,PH00984,PH00258,2026-01-26 15:55:00,760,sms,LOC0107
CDR011414,PH01085,PH00710,2026-02-28 23:47:00,453,call,LOC0154
CDR011415,PH00935,PH00256,2026-01-25 19:24:00,532,app_message,LOC0150
CDR011416,PH00788,PH00884,2026-05-17 09:15:00,107,app_message,LOC0077
CDR011417,PH00058,PH00838,2026-05-01 05:35:00,333,sms,LOC0047
CDR011418,PH01065,PH00946,2026-08-25 03:08:00,1736,app_message,LOC0135
CDR011419,PH00292,PH00251,2026-07-23 02:33:00,1912,sms,LOC0114
CDR011420,PH01159,PH00578,2026-03-18 11:56:00,570,sms,LOC0173
CDR011421,PH00456,PH00657,2026-05-01 18:51:00,1530,sms,LOC0072
CDR011422,PH00877,PH00376,2026-04-13 23:31:00,632,call,LOC0125
CDR011423,PH01184,PH00150,2026-04-10 11:21:00,1231,sms,LOC0072
CDR011424,PH00743,PH00522,2026-01-28 23:48:00,2332,call,LOC0022
CDR011425,PH00100,PH00996,2026-03-20 21:24:00,2202,sms,LOC0036
CDR011426,PH00217,PH00937,2026-01-27 22:13:00,1601,call,LOC0162
CDR011427,PH00928,PH00382,2026-07-24 06:21:00,687,sms,LOC0014
CDR011428,PH00462,PH00095,2026-06-08 20:37:00,113,call,LOC0141
CDR011429,PH00489,PH01176,2026-05-03 22:21:00,652,app_message,LOC0086
CDR011430,PH01033,PH00867,2026-05-15 22:10:00,1356,app_message,LOC0019
CDR011431,PH00240,PH00158,2026-01-03 04:17:00,1868,sms,LOC0080
CDR011432,PH00764,PH00178,2026-01-14 15:52:00,927,sms,LOC0068
CDR011433,PH00384,PH00349,2026-08-14 23:42:00,2363,sms,LOC0136
CDR011434,PH00469,PH00856,2026-08-14 09:52:00,1268,app_message,LOC0061
CDR011435,PH01180,PH00624,2026-07-24 21:03:00,1763,sms,LOC0093
CDR011436,PH00249,PH00123,2026-02-18 04:16:00,2136,call,LOC0097
CDR011437,PH00821,PH00299,2026-08-16 04:40:00,982,sms,LOC0129
CDR011438,PH00531,PH01014,2026-07-17 10:39:00,815,sms,LOC0096
CDR011439,PH01022,PH00601,2026-08-26 06:29:00,989,call,LOC0063
CDR011440,PH01055,PH00272,2026-05-16 19:21:00,725,app_message,LOC0095
CDR011441,PH00101,PH00774,2026-07-07 08:20:00,1561,call,LOC0159
CDR011442,PH01027,PH00043,2026-05-27 04:45:00,1962,sms,LOC0020
CDR011443,PH00737,PH01184,2026-01-31 19:06:00,1508,call,LOC0139
CDR011444,PH01066,PH00255,2026-04-04 01:18:00,121,call,LOC0100
CDR011445,PH00396,PH00444,2026-08-29 23:04:00,1451,sms,LOC0088
CDR011446,PH00260,PH00102,2026-05-15 21:41:00,2201,sms,LOC0144
CDR011447,PH00640,PH01041,2026-08-05 23:46:00,2165,call,LOC0085
CDR011448,PH01151,PH00307,2026-02-12 08:45:00,2123,call,LOC0129
CDR011449,PH01082,PH01009,2026-04-13 04:38:00,876,call,LOC0073
CDR011450,PH00272,PH00429,2026-05-25 22:14:00,1265,app_message,LOC0148
CDR011451,PH01013,PH01059,2026-05-23 16:04:00,1115,app_message,LOC0008
CDR011452,PH00193,PH00759,2026-06-23 08:27:00,1282,call,LOC0149
CDR011453,PH00692,PH00369,2026-08-03 18:28:00,2000,sms,LOC0121
CDR011454,PH00170,PH01173,2026-07-27 18:43:00,1146,call,LOC0038
CDR011455,PH00420,PH01077,2026-04-02 11:39:00,1041,sms,LOC0099
CDR011456,PH00295,PH01100,2026-02-25 04:22:00,2217,app_message,LOC0039
CDR011457,PH00606,PH01004,2026-02-22 07:06:00,619,call,LOC0113
CDR011458,PH00521,PH00051,2026-01-18 10:28:00,1405,sms,LOC0044
CDR011459,PH00730,PH00085,2026-08-27 21:47:00,1210,sms,LOC0025
CDR011460,PH00215,PH01111,2026-05-07 02:58:00,1300,app_message,LOC0098
CDR011461,PH00143,PH00960,2026-05-05 23:13:00,1863,app_message,LOC0150
CDR011462,PH00647,PH00135,2026-01-15 06:42:00,1226,call,LOC0135
CDR011463,PH00398,PH00977,2026-02-11 12:53:00,870,call,LOC0141
CDR011464,PH00407,PH01130,2026-01-19 09:41:00,1590,app_message,LOC0038
CDR011465,PH00309,PH00893,2026-03-26 08:33:00,550,call,LOC0060
CDR011466,PH00983,PH00636,2026-05-10 02:28:00,769,app_message,LOC0122
CDR011467,PH00288,PH00415,2026-05-21 07:06:00,1781,sms,LOC0089
CDR011468,PH00888,PH00126,2026-07-30 20:25:00,439,call,LOC0071
CDR011469,PH00103,PH01025,2026-01-10 15:09:00,2161,call,LOC0138
CDR011470,PH00484,PH00818,2026-02-01 12:18:00,66,sms,LOC0120
CDR011471,PH00888,PH00630,2026-03-14 08:14:00,1103,sms,LOC0115
CDR011472,PH00124,PH01082,2026-04-14 09:27:00,988,sms,LOC0088
CDR011473,PH00308,PH00665,2026-07-17 04:50:00,954,app_message,LOC0019
CDR011474,PH00256,PH01084,2026-06-13 07:01:00,2208,sms,LOC0075
CDR011475,PH00468,PH01141,2026-02-08 16:02:00,2322,call,LOC0160
CDR011476,PH00346,PH00185,2026-03-07 02:43:00,2240,call,LOC0019
CDR011477,PH01082,PH01192,2026-02-27 08:10:00,443,app_message,LOC0089
CDR011478,PH00029,PH00290,2026-01-28 01:17:00,2101,call,LOC0079
CDR011479,PH01129,PH01152,2026-08-26 12:30:00,1002,sms,LOC0001
CDR011480,PH00904,PH01155,2026-01-30 17:44:00,587,call,LOC0010
CDR011481,PH00611,PH00753,2026-03-05 02:12:00,582,sms,LOC0117
CDR011482,PH01132,PH00501,2026-07-05 21:30:00,1390,sms,LOC0067
CDR011483,PH00947,PH00001,2026-06-28 23:51:00,2145,call,LOC0054
CDR011484,PH00654,PH00486,2026-07-07 09:49:00,1548,sms,LOC0155
CDR011485,PH00810,PH00543,2026-05-12 08:19:00,225,sms,LOC0008
CDR011486,PH00079,PH00502,2026-07-18 14:16:00,1196,app_message,LOC0136
CDR011487,PH00657,PH00622,2026-08-07 06:52:00,431,app_message,LOC0166
CDR011488,PH00453,PH00524,2026-08-02 16:16:00,1555,call,LOC0007
CDR011489,PH00092,PH00997,2026-08-26 19:59:00,1730,app_message,LOC0179
CDR011490,PH00444,PH00046,2026-04-12 19:35:00,2048,sms,LOC0109
CDR011491,PH00401,PH01193,2026-03-22 17:55:00,152,call,LOC0168
CDR011492,PH00869,PH00373,2026-03-05 21:58:00,1315,sms,LOC0010
CDR011493,PH00558,PH00200,2026-02-12 08:11:00,603,sms,LOC0161
CDR011494,PH00579,PH00622,2026-01-31 22:29:00,2376,call,LOC0141
