geo_event_id,person_id,location_id,timestamp,event_type,source_confidence
GEO004368,P00734,LOC0123,2026-04-04 21:09:00,stayed,0.83
GEO004369,P00602,LOC0127,2026-04-07 01:59:00,seen,0.79
GEO004370,P00544,LOC0015,2026-08-14 22:43:00,exited,0.96
GEO004371,P00061,LOC0096,2026-01-04 12:03:00,stayed,0.88
GEO004372,P00529,LOC0134,2026-05-09 09:32:00,seen,0.71
GEO004373,P00648,LOC0035,2026-03-31 02:39:00,exited,0.95
GEO004374,P00662,LOC0118,2026-01-04 22:39:00,stayed,0.89
GEO004375,P00994,LOC0092,2026-08-01 14:19:00,seen,0.87
GEO004376,P00512,LOC0132,2026-08-05 15:15:00,exited,0.79
GEO004377,P00446,LOC0020,2026-07-21 19:33:00,seen,0.71
GEO004378,P00417,LOC0038,2026-06-26 07:33:00,stayed,0.72
GEO004379,P00191,LOC0154,2026-07-15 23:51:00,seen,0.66
GEO004380,P00999,LOC0129,2026-08-17 04:11:00,exited,0.9
GEO004381,P00869,LOC0085,2026-02-27 14:10:00,seen,0.92
GEO004382,P00858,LOC0171,2026-03-07 03:37:00,seen,0.74
GEO004383,P00472,LOC0143,2026-01-18 15:45:00,entered,0.7
GEO004384,P00022,LOC0105,2026-08-18 11:04:00,stayed,0.81
GEO004385,P00685,LOC0071,2026-08-17 12:27:00,entered,0.87
GEO004386,P00870,LOC0133,2026-07-26 22:17:00,exited,0.87
GEO004387,P00647,LOC0157,2026-01-29 19:59:00,entered,0.96
GEO004388,P00607,LOC0040,2026-02-20 03:57:00,exited,0.66
GEO004389,P00684,LOC0025,2026-05-17 16:37:00,entered,0.96
GEO004390,P00961,LOC0018,2026-01-06 14:07:00,stayed,0.67
GEO004391,P00629,LOC0018,2026-08-18 22:30:00,exited,0.77
GEO004392,P00992,LOC0027,2026-08-08 01:54:00,seen,0.65
GEO004393,P00512,LOC0061,2026-05-31 15:30:00,stayed,0.93
GEO004394,P00501,LOC0053,2026-08-23 21:58:00,exited,0.97
GEO004395,P00626,LOC0080,2026-04-06 06:31:00,stayed,0.72
GEO004396,P00524,LOC0104,2026-08-23 15:24:00,entered,0.65
GEO004397,P00345,LOC0157,2026-06-14 01:40:00,seen,0.71
GEO004398,P00934,LOC0041,2026-06-20 07:46:00,entered,0.96
GEO004399,P00034,LOC0143,2026-08-10 12:23:00,seen,0.66
GEO004400,P00403,LOC0105,2026-08-13 11:17:00,stayed,0.88
GEO004401,P00548,LOC0001,2026-06-10 22:47:00,stayed,0.82
GEO004402,P00462,LOC0056,2026-01-31 09:13:00,exited,0.85
GEO004403,P00286,LOC0008,2026-05-18 00:04:00,entered,0.84
GEO004404,P00993,LOC0127,2026-08-18 07:13:00,seen,0.84
GEO004405,P00719,LOC0035,2026-07-31 12:23:00,stayed,0.87
GEO004406,P00746,LOC0149,2026-06-16 23:25:00,stayed,0.98
GEO004407,P00890,LOC0086,2026-05-22 14:54:00,stayed,0.73
GEO004408,P00978,LOC0005,2026-04-29 15:47:00,seen,0.88
GEO004409,P00482,LOC0139,2026-04-26 03:48:00,stayed,0.74
GEO004410,P00579,LOC0060,2026-01-04 23:58:00,stayed,0.91
GEO004411,P00132,LOC0103,2026-04-15 17:09:00,entered,0.65
GEO004412,P00094,LOC0118,2026-03-20 22:43:00,seen,0.83
GEO004413,P00203,LOC0060,2026-04-21 00:59:00,entered,0.71
GEO004414,P00605,LOC0015,2026-02-21 11:17:00,entered,0.82
GEO004415,P00455,LOC0031,2026-08-21 07:00:00,stayed,0.73
GEO004416,P00092,LOC0176,2026-08-18 21:49:00,entered,0.95
GEO004417,P00726,LOC0015,2026-06-03 03:43:00,seen,0.76
GEO004418,P00682,LOC0091,2026-03-30 10:53:00,exited,0.83
GEO004419,P00121,LOC0166,2026-05-06 15:30:00,entered,0.75
GEO004420,P00776,LOC0133,2026-02-02 12:29:00,entered,0.92
GEO004421,P00240,LOC0014,2026-01-25 01:27:00,exited,0.73
GEO004422,P00994,LOC0112,2026-02-16 22:43:00,exited,0.82
GEO004423,P00852,LOC0016,2026-03-01 17:48:00,seen,0.94
GEO004424,P00258,LOC0092,2026-08-04 04:18:00,seen,0.98
GEO004425,P00553,LOC0030,2026-03-10 20:29:00,stayed,0.67
GEO004426,P00296,LOC0144,2026-08-28 07:19:00,seen,0.66
GEO004427,P00823,LOC0083,2026-06-22 22:10:00,seen,0.88
GEO004428,P00448,LOC0168,2026-04-28 19:36:00,exited,0.96
GEO004429,P00117,LOC0146,2026-05-13 04:10:00,entered,0.66
GEO004430,P00461,LOC0135,2026-01-22 15:55:00,entered,0.7
GEO004431,P00867,LOC0177,2026-01-01 14:09:00,exited,0.98
GEO004432,P00553,LOC0146,2026-05-02 21:06:00,seen,0.68
GEO004433,P00467,LOC0050,2026-03-31 12:11:00,exited,0.94
GEO004434,P00257,LOC0089,2026-03-14 08:01:00,stayed,0.73
GEO004435,P00208,LOC0126,2026-02-25 02:41:00,entered,0.83
GEO004436,P00137,LOC0031,2026-07-26 08:29:00,entered,0.83
GEO004437,P00500,LOC0114,2026-05-13 01:11:00,seen,0.94
GEO004438,P00286,LOC0161,2026-01-29 17:45:00,entered,0.98
GEO004439,P00114,LOC0179,2026-04-06 00:47:00,stayed,0.86
GEO004440,P00150,LOC0097,2026-04-02 00:34:00,exited,0.91
GEO004441,P00972,LOC0139,2026-01-30 08:56:00,seen,0.84
GEO004442,P00702,LOC0063,2026-03-09 20:01:00,seen,0.78
GEO004443,P00791,LOC0169,2026-03-09 18:49:00,seen,0.68
GEO004444,P00055,LOC0138,2026-08-29 01:00:00,exited,0.98
GEO004445,P00520,LOC0114,2026-08-21 01:13:00,exited,0.9
GEO004446,P00416,LOC0174,2026-05-02 18:06:00,exited,0.72
GEO004447,P00878,LOC0152,2026-06-28 23:48:00,seen,0.78
GEO004448,P00055,LOC0143,2026-06-24 22:28:00,seen,0.71
GEO004449,P00650,LOC0140,2026-04-16 03:24:00,exited,0.68
GEO004450,P00089,LOC0105,2026-02-04 19:10:00,exited,0.84
GEO004451,P00176,LOC0012,2026-02-04 11:30:00,seen,0.95
GEO004452,P00682,LOC0065,2026-08-15 07:56:00,seen,0.77
GEO004453,P00466,LOC0110,2026-04-13 10:53:00,seen,0.88
GEO004454,P00728,LOC0090,2026-07-07 11:38:00,stayed,0.7
GEO004455,P00687,LOC0165,2026-02-04 07:27:00,seen,0.91
GEO004456,P00386,LOC0165,2026-03-13 11:44:00,exited,0.71
GEO004457,P00757,LOC0172,2026-04-07 09:35:00,exited,0.74
GEO004458,P00932,LOC0116,2026-08-05 21:08:00,exited,0.72
GEO004459,P00279,LOC0024,2026-02-08 19:54:00,entered,0.65
GEO004460,P00382,LOC0161,2026-03-09 08:02:00,seen,0.89
GEO004461,P00284,LOC0136,2026-06-02 22:23:00,exited,0.8
GEO004462,P00063,LOC0064,2026-08-06 00:27:00,exited,0.82
GEO004463,P00421,LOC0096,2026-05-17 01:41:00,exited,0.95
GEO004464,P00789,LOC0168,2026-03-01 02:21:00,exited,0.87
GEO004465,P00994,LOC0145,2026-07-05 00:11:00,seen,0.8
GEO004466,P00917,LOC0164,2026-03-11 07:38:00,entered,0.66
GEO004467,P00514,LOC0063,2026-02-13 20:16:00,entered,0.76
GEO004468,P00773,LOC0108,2026-02-10 16:31:00,exited,0.83
GEO004469,P00493,LOC0162,2026-05-11 10:42:00,seen,0.97
GEO004470,P00513,LOC0035,2026-07-28 11:03:00,entered,0.69
GEO004471,P00589,LOC0134,2026-03-23 00:19:00,entered,0.77
GEO004472,P00832,LOC0131,2026-06-21 10:18:00,seen,0.8
GEO004473,P00367,LOC0151,2026-01-30 06:53:00,stayed,0.73
GEO004474,P00576,LOC0118,2026-08-28 07:59:00,seen,0.88
GEO004475,P00963,LOC0050,2026-04-17 01:59:00,stayed,0.77
GEO004476,P00017,LOC0024,2026-04-24 13:17:00,entered,0.67
GEO004477,P00183,LOC0098,2026-07-03 13:59:00,exited,0.67
GEO004478,P00222,LOC0143,2026-08-21 15:38:00,entered,0.93
GEO004479,P00622,LOC0103,2026-04-20 02:59:00,exited,0.74
GEO004480,P00709,LOC0100,2026-06-11 20:39:00,stayed,0.99
GEO004481,P00652,LOC0031,2026-07-31 21:09:00,exited,0.65
GEO004482,P00830,LOC0152,2026-05-25 17:36:00,entered,0.75
GEO004483,P00262,LOC0002,2026-04-20 20:38:00,exited,0.67
GEO004484,P00460,LOC0021,2026-01-23 13:01:00,entered,0.67
GEO004485,P00804,LOC0059,2026-01-12 01:02:00,exited,0.77
GEO004486,P00735,LOC0033,2026-01-01 18:08:00,entered,0.82
GEO004487,P00788,LOC0040,2026-07-21 11:19:00,seen,0.97
GEO004488,P00579,LOC0151,2026-05-26 14:19:00,exited,0.85
GEO004489,P00986,LOC0173,2026-07-31 02:20:00,stayed,0.68
GEO004490,P00725,LOC0079,2026-06-04 23:03:00,entered,0.84
GEO004491,P00827,LOC0169,2026-07-23 07:03:00,entered,0.73
GEO004492,P00664,LOC0085,2026-02-06 14:18:00,seen,0.72
GEO004493,P00668,LOC0107,2026-02-26 06:26:00,stayed,0.69
GEO004494,P00417,LOC0007,2026-03-01 02:20:00,exited,0.95
GEO004495,P00623,LOC0091,2026-03-17 09:03:00,stayed,0.87
GEO004496,P00748,LOC0001,2026-06-28 18:02:00,exited,0.67
GEO004497,P00600,LOC0097,2026-02-12 05:10:00,exited,0.73
GEO004498,P00323,LOC0025,2026-03-06 02:53:00,entered,0.87
GEO004499,P00466,LOC0025,2026-04-25 21:17:00,exited,0.71
GEO004500,P00487,LOC0115,2026-06-08 10:35:00,seen,0.74
GEO004501,P00269,LOC0074,2026-01-11 06:44:00,exited,0.68
GEO004502,P00019,LOC0165,2026-06-13 22:14:00,entered,0.68
GEO004503,P00028,LOC0108,2026-04-07 17:05:00,exited,0.73
GEO004504,P00418,LOC0105,2026-06-13 12:08:00,entered,0.91
GEO004505,P00890,LOC0012,2026-05-23 03:10:00,exited,0.73
GEO004506,P00901,LOC0045,2026-02-18 10:19:00,entered,0.82
GEO004507,P00346,LOC0116,2026-07-04 22:00:00,seen,0.86
GEO004508,P00415,LOC0001,2026-08-29 04:02:00,seen,0.81
GEO004509,P00295,LOC0006,2026-08-22 15:17:00,stayed,0.94
GEO004510,P00541,LOC0115,2026-02-21 09:48:00,exited,0.9
GEO004511,P00644,LOC0033,2026-04-04 16:25:00,entered,0.91
GEO004512,P00779,LOC0109,2026-01-04 12:56:00,exited,0.69
GEO004513,P00819,LOC0061,2026-02-17 01:19:00,exited,0.91
GEO004514,P00133,LOC0104,2026-06-07 02:07:00,stayed,0.74
GEO004515,P00059,LOC0088,2026-08-13 11:53:00,stayed,0.71
GEO004516,P00458,LOC0076,2026-04-04 02:47:00,entered,0.83
GEO004517,P00089,LOC0103,2026-07-18 20:25:00,entered,0.85
GEO004518,P00375,LOC0179,2026-07-07 20:58:00,entered,0.92
GEO004519,P00298,LOC0015,2026-06-20 02:04:00,entered,0.88
GEO004520,P00754,LOC0070,2026-03-24 05:25:00,stayed,0.81
GEO004521,P00127,LOC0049,2026-05-01 06:17:00,entered,0.85
GEO004522,P00349,LOC0063,2026-06-02 16:09:00,seen,0.96
GEO004523,P00802,LOC0140,2026-04-11 15:25:00,seen,0.82
GEO004524,P00490,LOC0055,2026-08-11 12:17:00,exited,0.86
GEO004525,P00053,LOC0127,2026-08-06 01:36:00,stayed,0.87
GEO004526,P00420,LOC0176,2026-03-31 21:54:00,entered,0.87
GEO004527,P00706,LOC0115,2026-06-13 23:13:00,seen,0.86
GEO004528,P00490,LOC0102,2026-03-10 16:33:00,entered,0.8
GEO004529,P00360,LOC0044,2026-04-17 19:25:00,stayed,0.8
GEO004530,P00056,LOC0090,2026-06-14 19:55:00,stayed,0.91
GEO004531,P00232,LOC0136,2026-03-27 07:03:00,seen,0.91
GEO004532,P00532,LOC0044,2026-01-21 04:18:00,entered,0.88
GEO004533,P00023,LOC0049,2026-01-19 21:13:00,stayed,0.85
GEO004534,P00238,LOC0113,2026-02-22 15:40:00,seen,0.92
GEO004535,P00707,LOC0147,2026-06-11 19:17:00,exited,0.96
GEO004536,P00333,LOC0093,2026-04-09 21:24:00,exited,0.79
GEO004537,P00838,LOC0047,2026-07-22 22:11:00,stayed,0.73
GEO004538,P00931,LOC0062,2026-02-24 10:55:00,seen,0.9
GEO004539,P00190,LOC0134,2026-03-16 02:19:00,exited,0.96
GEO004540,P00867,LOC0075,2026-02-24 08:28:00,seen,0.94
GEO004541,P00774,LOC0108,2026-07-11 04:23:00,seen,0.77
GEO004542,P00652,LOC0016,2026-03-04 13:06:00,exited,0.82
GEO004543,P00809,LOC0114,2026-04-15 22:17:00,seen,0.98
GEO004544,P00944,LOC0061,2026-05-20 15:17:00,entered,0.72
GEO004545,P00289,LOC0172,2026-06-07 05:32:00,exited,0.83
GEO004546,P00406,LOC0123,2026-07-20 14:45:00,stayed,0.88
GEO004547,P00143,LOC0166,2026-01-31 19:16:00,exited,0.78
GEO004548,P00559,LOC0130,2026-03-31 17:46:00,seen,0.94
GEO004549,P00219,LOC0130,2026-02-24 12:11:00,entered,0.68
GEO004550,P00402,LOC0054,2026-05-06 20:34:00,stayed,0.93
GEO004551,P00445,LOC0008,2026-03-03 15:53:00,exited,0.65
GEO004552,P00793,LOC0125,2026-08-13 08:30:00,seen,0.83
GEO004553,P00781,LOC0179,2026-02-06 08:29:00,stayed,0.71
GEO004554,P00340,LOC0051,2026-05-24 05:38:00,entered,0.68
GEO004555,P00117,LOC0088,2026-06-20 03:54:00,seen,0.84
GEO004556,P00033,LOC0117,2026-08-06 05:08:00,seen,0.96
GEO004557,P00564,LOC0071,2026-05-13 00:48:00,entered,0.69
GEO004558,P00884,LOC0014,2026-02-19 09:59:00,seen,0.77
GEO004559,P00125,LOC0066,2026-06-28 02:26:00,seen,0.94
GEO004560,P00972,LOC0018,2026-06-30 18:37:00,entered,0.86
GEO004561,P00188,LOC0149,2026-02-25 05:47:00,seen,0.89
GEO004562,P00130,LOC0138,2026-07-23 00:46:00,exited,0.68
GEO004563,P00871,LOC0007,2026-06-12 17:25:00,seen,0.92
GEO004564,P00561,LOC0091,2026-03-09 18:40:00,seen,0.68
GEO004565,P00820,LOC0027,2026-08-25 14:09:00,exited,0.73
GEO004566,P00889,LOC0061,2026-03-18 20:17:00,entered,0.8
GEO004567,P00168,LOC0062,2026-03-04 20:25:00,seen,0.92
GEO004568,P00489,LOC0136,2026-01-19 21:03:00,stayed,0.65
GEO004569,P00820,LOC0129,2026-08-29 06:41:00,exited,0.73
GEO004570,P00075,LOC0023,2026-06-15 06:14:00,exited,0.67
GEO004571,P00131,LOC0053,2026-06-28 13:45:00,exited,0.77
GEO004572,P00768,LOC0035,2026-08-02 00:59:00,stayed,0.94
GEO004573,P00130,LOC0143,2026-07-06 12:47:00,stayed,0.81
GEO004574,P00390,LOC0116,2026-04-30 15:56:00,exited,0.7
GEO004575,P00101,LOC0116,2026-02-06 22:36:00,exited,0.67
GEO004576,P00938,LOC0048,2026-06-01 22:05:00,stayed,0.79
GEO004577,P00504,LOC0126,2026-04-12 04:59:00,seen,0.69
GEO004578,P00059,LOC0077,2026-03-25 21:32:00,stayed,0.76
GEO004579,P00853,LOC0042,2026-05-16 15:31:00,exited,0.84
GEO004580,P00778,LOC0160,2026-04-11 04:46:00,exited,0.69
GEO004581,P00877,LOC0094,2026-01-23 07:39:00,stayed,0.79
GEO004582,P00756,LOC0074,2026-03-07 14:17:00,entered,0.95
GEO004583,P00442,LOC0017,2026-05-08 17:41:00,seen,0.68
GEO004584,P00853,LOC0101,2026-03-16 19:51:00,exited,0.77
GEO004585,P00940,LOC0092,2026-06-29 07:29:00,stayed,0.76
GEO004586,P00127,LOC0111,2026-07-20 06:35:00,exited,0.76
GEO004587,P00342,LOC0124,2026-06-11 10:39:00,seen,0.74
GEO004588,P00457,LOC0019,2026-08-24 14:57:00,stayed,0.78
GEO004589,P00669,LOC0032,2026-04-21 06:16:00,seen,0.84
GEO004590,P00540,LOC0088,2026-06-09 06:29:00,exited,0.71
GEO004591,P00045,LOC0132,2026-08-02 22:45:00,exited,0.67
GEO004592,P00808,LOC0146,2026-03-31 07:15:00,exited,0.84
GEO004593,P00276,LOC0115,2026-02-10 22:15:00,seen,0.81
GEO004594,P00767,LOC0050,2026-08-29 14:32:00,exited,0.7
GEO004595,P00227,LOC0159,2026-01-20 11:07:00,seen,0.77
GEO004596,P00539,LOC0001,2026-05-02 14:40:00,entered,0.69
GEO004597,P00648,LOC0113,2026-02-18 22:11:00,exited,0.75
GEO004598,P00523,LOC0166,2026-01-29 12:33:00,stayed,0.94
GEO004599,P00654,LOC0119,2026-02-24 10:00:00,stayed,0.87
GEO004600,P00249,LOC0038,2026-05-09 13:36:00,exited,0.84
GEO004601,P00085,LOC0027,2026-04-28 20:17:00,stayed,0.88
GEO004602,P00712,LOC0122,2026-01-29 13:44:00,entered,0.66
GEO004603,P00077,LOC0154,2026-06-16 01:38:00,entered,0.67
GEO004604,P00163,LOC0004,2026-01-23 07:49:00,stayed,0.73
GEO004605,P00293,LOC0095,2026-03-23 07:30:00,exited,0.91
GEO004606,P00217,LOC0094,2026-06-13 06:21:00,seen,0.85
GEO004607,P00002,LOC0098,2026-07-09 14:57:00,exited,0.98
GEO004608,P00113,LOC0080,2026-05-17 19:52:00,entered,0.72
GEO004609,P00987,LOC0051,2026-08-17 21:11:00,entered,0.84
GEO004610,P00647,LOC0093,2026-08-11 20:35:00,seen,0.73
GEO004611,P00183,LOC0160,2026-06-20 01:56:00,entered,0.84
GEO004612,P00413,LOC0138,2026-01-09 23:50:00,stayed,0.89
GEO004613,P00674,LOC0099,2026-08-28 04:23:00,exited,0.91
GEO004614,P00675,LOC0009,2026-02-22 04:43:00,exited,0.74
GEO004615,P00895,LOC0129,2026-08-24 17:33:00,entered,0.71
GEO004616,P00762,LOC0072,2026-04-14 10:00:00,stayed,0.68
GEO004617,P00655,LOC0009,2026-06-08 07:16:00,seen,0.92
GEO004618,P00511,LOC0091,2026-02-22 16:08:00,entered,0.73
GEO004619,P00783,LOC0147,2026-01-06 17:53:00,exited,0.75
GEO004620,P00085,LOC0098,2026-06-01 12:17:00,stayed,0.82
GEO004621,P00954,LOC0011,2026-01-26 11:15:00,entered,0.9
GEO004622,P00329,LOC0132,2026-02-11 06:07:00,exited,0.79
GEO004623,P00439,LOC0076,2026-08-31 23:29:00,exited,0.84
GEO004624,P00691,LOC0105,2026-07-30 20:12:00,stayed,0.89
GEO004625,P00454,LOC0077,2026-05-27 02:21:00,exited,0.67
GEO004626,P00486,LOC0022,2026-04-13 04:36:00,stayed,0.96
GEO004627,P00320,LOC0102,2026-04-02 19:45:00,exited,0.82
GEO004628,P00610,LOC0021,2026-07-08 09:33:00,seen,0.81
GEO004629,P00782,LOC0042,2026-03-11 10:15:00,exited,0.69
GEO004630,P00051,LOC0082,2026-04-23 07:45:00,entered,0.77
GEO004631,P00625,LOC0034,2026-01-08 14:35:00,exited,0.94
GEO004632,P00577,LOC0049,2026-03-06 02:01:00,seen,0.81
GEO004633,P00187,LOC0047,2026-04-08 11:46:00,stayed,0.88
GEO004634,P00788,LOC0154,2026-06-10 06:13:00,seen,0.88
GEO004635,P00938,LOC0141,2026-03-01 02:38:00,stayed,0.68
GEO004636,P00349,LOC0083,2026-01-13 23:16:00,entered,0.9
GEO004637,P00362,LOC0140,2026-01-30 12:55:00,stayed,0.87
GEO004638,P00640,LOC0018,2026-08-28 22:08:00,exited,0.92
GEO004639,P00817,LOC0065,2026-04-14 09:02:00,entered,0.8
GEO004640,P00161,LOC0111,2026-06-04 04:37:00,entered,0.9
GEO004641,P00284,LOC0008,2026-06-01 16:56:00,stayed,0.66
GEO004642,P00999,LOC0013,2026-08-17 02:51:00,seen,0.83
GEO004643,P00510,LOC0009,2026-04-08 13:27:00,entered,0.98
GEO004644,P00781,LOC0161,2026-07-04 07:04:00,exited,0.73
GEO004645,P00345,LOC0047,2026-08-29 01:05:00,entered,0.86
GEO004646,P00228,LOC0150,2026-01-02 21:32:00,exited,0.87
GEO004647,P00905,LOC0024,2026-03-09 08:49:00,entered,0.83
GEO004648,P00850,LOC0135,2026-02-21 12:09:00,stayed,0.88
GEO004649,P00523,LOC0054,2026-06-19 05:56:00,entered,0.67
GEO004650,P00336,LOC0009,2026-07-02 11:32:00,seen,0.9
GEO004651,P00130,LOC0125,2026-02-19 23:32:00,exited,0.88
GEO004652,P00663,LOC0129,2026-05-20 19:31:00,seen,0.65
GEO004653,P00985,LOC0093,2026-05-20 16:24:00,stayed,0.82
GEO004654,P00931,LOC0174,2026-07-23 19:43:00,stayed,0.71
GEO004655,P00282,LOC0047,2026-03-07 03:42:00,exited,0.71
GEO004656,P00311,LOC0163,2026-04-30 09:23:00,seen,0.78
GEO004657,P00501,LOC0156,2026-01-20 06:49:00,exited,0.85
GEO004658,P00766,LOC0135,2026-06-12 13:02:00,entered,0.71
GEO004659,P00693,LOC0103,2026-01-23 01:59:00,entered,0.8
GEO004660,P00188,LOC0096,2026-04-15 22:08:00,seen,0.81
GEO004661,P00462,LOC0117,2026-04-05 00:11:00,seen,0.9
GEO004662,P00163,LOC0076,2026-01-12 07:59:00,entered,0.78
GEO004663,P00073,LOC0172,2026-05-26 20:07:00,exited,0.8
GEO004664,P00935,LOC0148,2026-08-12 02:36:00,seen,0.87
GEO004665,P00088,LOC0051,2026-01-19 08:57:00,seen,0.86
GEO004666,P00735,LOC0114,2026-05-20 19:26:00,entered,0.81
GEO004667,P00186,LOC0154,2026-08-01 13:17:00,seen,0.7
GEO004668,P00568,LOC0112,2026-06-23 16:43:00,stayed,0.99
GEO004669,P00969,LOC0113,2026-04-19 03:50:00,exited,0.97
GEO004670,P00625,LOC0099,2026-08-01 15:27:00,stayed,0.65
GEO004671,P00954,LOC0119,2026-08-10 15:28:00,entered,0.91
GEO004672,P00447,LOC0174,2026-07-16 12:30:00,stayed,0.76
GEO004673,P00822,LOC0034,2026-04-29 22:03:00,seen,0.84
GEO004674,P00890,LOC0065,2026-05-29 08:18:00,entered,0.87
GEO004675,P00999,LOC0036,2026-01-21 13:27:00,seen,0.99
GEO004676,P00385,LOC0112,2026-03-16 16:20:00,seen,0.8
GEO004677,P00947,LOC0071,2026-06-01 17:28:00,stayed,0.77
GEO004678,P00473,LOC0001,2026-02-07 16:54:00,entered,0.7
GEO004679,P00614,LOC0006,2026-04-26 09:49:00,seen,0.79
GEO004680,P00966,LOC0174,2026-03-26 18:18:00,entered,0.91
GEO004681,P00089,LOC0136,2026-02-06 23:00:00,stayed,0.74
GEO004682,P00384,LOC0057,2026-07-26 04:00:00,exited,0.93
GEO004683,P00338,LOC0173,2026-08-19 02:08:00,seen,0.88
GEO004684,P00026,LOC0009,2026-05-10 21:01:00,exited,0.81
GEO004685,P00042,LOC0081,2026-02-19 07:48:00,seen,0.87
GEO004686,P00905,LOC0107,2026-01-09 08:58:00,entered,0.88
GEO004687,P00607,LOC0039,2026-07-09 20:10:00,seen,0.81
GEO004688,P00111,LOC0068,2026-04-18 03:51:00,stayed,0.94
GEO004689,P00846,LOC0082,2026-06-30 09:39:00,exited,0.73
GEO004690,P00721,LOC0074,2026-02-04 18:26:00,seen,0.94
GEO004691,P00955,LOC0025,2026-03-30 00:18:00,exited,0.73
GEO004692,P00676,LOC0099,2026-01-19 19:19:00,exited,0.74
GEO004693,P00758,LOC0170,2026-06-16 10:02:00,entered,0.77
GEO004694,P00123,LOC0169,2026-06-23 03:32:00,stayed,0.95
GEO004695,P00735,LOC0108,2026-03-25 08:59:00,stayed,0.77
GEO004696,P00572,LOC0057,2026-05-28 07:23:00,exited,0.95
GEO004697,P00607,LOC0014,2026-06-05 06:26:00,entered,0.74
GEO004698,P00479,LOC0076,2026-07-30 17:52:00,entered,0.68
GEO004699,P00627,LOC0158,2026-03-15 16:20:00,seen,0.71
GEO004700,P00517,LOC0078,2026-02-06 13:48:00,seen,0.78
GEO004701,P00299,LOC0013,2026-07-05 14:36:00,seen,0.94
GEO004702,P00093,LOC0008,2026-01-27 05:35:00,stayed,0.7
GEO004703,P00163,LOC0001,2026-06-24 07:58:00,exited,0.72
GEO004704,P00482,LOC0126,2026-03-26 10:16:00,seen,0.71
GEO004705,P00740,LOC0126,2026-06-18 18:18:00,seen,0.78
GEO004706,P00037,LOC0059,2026-08-23 14:59:00,entered,0.98
GEO004707,P00832,LOC0029,2026-03-25 04:38:00,seen,0.7
GEO004708,P00907,LOC0078,2026-05-01 13:20:00,entered,0.72
GEO004709,P00599,LOC0165,2026-03-03 13:42:00,exited,0.75
GEO004710,P00042,LOC0146,2026-05-18 13:06:00,stayed,0.84
GEO004711,P00029,LOC0135,2026-06-16 12:48:00,entered,0.92
GEO004712,P00269,LOC0172,2026-03-10 03:47:00,exited,0.73
GEO004713,P00057,LOC0131,2026-01-04 19:33:00,seen,0.65
GEO004714,P00305,LOC0024,2026-05-15 20:14:00,exited,0.97
GEO004715,P00026,LOC0031,2026-06-30 14:07:00,seen,0.84
GEO004716,P00412,LOC0140,2026-02-25 20:36:00,stayed,0.71
GEO004717,P00055,LOC0123,2026-05-16 14:54:00,seen,0.8
GEO004718,P00240,LOC0062,2026-01-31 04:13:00,exited,0.68
GEO004719,P00041,LOC0146,2026-08-23 01:20:00,entered,0.7
GEO004720,P00788,LOC0146,2026-02-07 10:21:00,entered,0.81
GEO004721,P00695,LOC0017,2026-03-13 21:52:00,exited,0.87
GEO004722,P00184,LOC0024,2026-01-30 05:46:00,exited,0.93
GEO004723,P00513,LOC0004,2026-01-15 15:52:00,seen,0.71
GEO004724,P00796,LOC0025,2026-07-25 11:18:00,seen,0.79
GEO004725,P00730,LOC0007,2026-02-27 09:49:00,exited,0.7
GEO004726,P00042,LOC0121,2026-08-23 08:18:00,entered,0.67
GEO004727,P00733,LOC0011,2026-03-16 06:46:00,entered,0.7
GEO004728,P00607,LOC0008,2026-02-10 03:09:00,entered,0.96
GEO004729,P00555,LOC0038,2026-01-09 05:01:00,exited,0.98
GEO004730,P00031,LOC0144,2026-06-21 19:09:00,exited,0.75
GEO004731,P00663,LOC0079,2026-08-29 09:01:00,seen,0.68
GEO004732,P00688,LOC0136,2026-06-19 00:22:00,stayed,0.78
GEO004733,P00339,LOC0028,2026-08-10 17:36:00,entered,0.7
GEO004734,P00115,LOC0085,2026-03-29 04:23:00,seen,0.89
GEO004735,P00989,LOC0017,2026-06-14 16:18:00,entered,0.8
GEO004736,P00205,LOC0132,2026-01-02 06:08:00,stayed,0.73
GEO004737,P00082,LOC0035,2026-02-14 03:08:00,seen,0.95
GEO004738,P00119,LOC0123,2026-03-21 15:18:00,seen,0.75
GEO004739,P00853,LOC0105,2026-03-19 22:45:00,stayed,0.94
GEO004740,P00355,LOC0077,2026-01-14 17:48:00,entered,0.84
GEO004741,P00246,LOC0072,2026-07-31 23:01:00,entered,0.91
GEO004742,P00176,LOC0172,2026-07-17 05:39:00,seen,0.87
GEO004743,P00643,LOC0160,2026-01-25 22:27:00,seen,0.95
GEO004744,P00073,LOC0175,2026-06-28 06:30:00,exited,0.93
GEO004745,P00661,LOC0019,2026-03-27 20:23:00,seen,0.66
GEO004746,P00002,LOC0111,2026-05-03 06:38:00,exited,0.79
GEO004747,P00459,LOC0124,2026-03-28 17:51:00,seen,0.81
GEO004748,P00867,LOC0037,2026-06-10 15:00:00,seen,0.89
GEO004749,P00425,LOC0022,2026-07-25 07:23:00,stayed,0.77
GEO004750,P00977,LOC0147,2026-03-07 01:42:00,stayed,0.73
GEO004751,P00002,LOC0023,2026-02-23 07:00:00,exited,0.77
GEO004752,P00926,LOC0090,2026-03-21 00:43:00,seen,0.93
