document_id,entity_id,entity_type,surface_form
RPT00942,P00715,PERSON,PERSON_00715
RPT00942,PH00315,PHONE,PH00315
RPT00942,ACC00980,ACCOUNT,ACC00980
RPT00942,VEH00035,VEHICLE,VEH00035
RPT00942,LOC0072,LOCATION,Zone_0072
RPT00943,P00895,PERSON,PERSON_00895
RPT00943,P00618,PERSON,PERSON_00618
RPT00943,PH00156,PHONE,PH00156
RPT00943,ACC00212,ACCOUNT,ACC00212
RPT00943,VEH00036,VEHICLE,VEH00036
RPT00943,LOC0056,LOCATION,Zone_0056
RPT00944,P00979,PERSON,PERSON_00979
RPT00944,P00798,PERSON,PERSON_00798
RPT00944,PH00785,PHONE,PH00785
RPT00944,ACC01024,ACCOUNT,ACC01024
RPT00944,VEH00306,VEHICLE,VEH00306
RPT00944,LOC0109,LOCATION,Zone_0109
RPT00945,P00167,PERSON,PERSON_00167
RPT00945,P00407,PERSON,PERSON_00407
RPT00945,PH00517,PHONE,PH00517
RPT00945,ACC00647,ACCOUNT,ACC00647
RPT00945,VEH00387,VEHICLE,VEH00387
RPT00945,LOC0136,LOCATION,Zone_0136
RPT00946,P00174,PERSON,PERSON_00174
RPT00946,P00575,PERSON,PERSON_00575
RPT00946,PH00450,PHONE,PH00450
RPT00946,ACC00353,ACCOUNT,ACC00353
RPT00946,VEH00196,VEHICLE,VEH00196
RPT00946,LOC0087,LOCATION,Zone_0087
RPT00947,P00712,PERSON,PERSON_00712
RPT00947,P00207,PERSON,PERSON_00207
RPT00947,PH00708,PHONE,PH00708
RPT00947,ACC01145,ACCOUNT,ACC01145
RPT00947,VEH00070,VEHICLE,VEH00070
RPT00947,LOC0111,LOCATION,Zone_0111
RPT00948,P00309,PERSON,PERSON_00309
RPT00948,P00851,PERSON,PERSON_00851
RPT00948,PH00114,PHONE,PH00114
RPT00948,ACC00979,ACCOUNT,ACC00979
RPT00948,VEH00298,VEHICLE,VEH00298
RPT00948,LOC0125,LOCATION,Zone_0125
RPT00949,P00675,PERSON,PERSON_00675
RPT00949,P00642,PERSON,PERSON_00642
RPT00949,PH00155,PHONE,PH00155
RPT00949,ACC00516,ACCOUNT,ACC00516
RPT00949,VEH00165,VEHICLE,VEH00165
RPT00949,LOC0172,LOCATION,Zone_0172
RPT00950,P00527,PERSON,PERSON_00527
RPT00950,P00268,PERSON,PERSON_00268
RPT00950,PH00360,PHONE,PH00360
RPT00950,ACC00574,ACCOUNT,ACC00574
RPT00950,VEH00255,VEHICLE,VEH00255
RPT00950,LOC0109,LOCATION,Zone_0109
RPT00951,P00768,PERSON,PERSON_00768
RPT00951,P00055,PERSON,PERSON_00055
RPT00951,PH00298,PHONE,PH00298
RPT00951,ACC00756,ACCOUNT,ACC00756
RPT00951,VEH00160,VEHICLE,VEH00160
RPT00951,LOC0115,LOCATION,Zone_0115
RPT00952,P00298,PERSON,PERSON_00298
RPT00952,P00891,PERSON,PERSON_00891
RPT00952,PH01013,PHONE,PH01013
RPT00952,ACC00525,ACCOUNT,ACC00525
RPT00952,VEH00338,VEHICLE,VEH00338
RPT00952,LOC0099,LOCATION,Zone_0099
RPT00953,P00999,PERSON,PERSON_00999
RPT00953,P00111,PERSON,PERSON_00111
RPT00953,PH00222,PHONE,PH00222
RPT00953,ACC00967,ACCOUNT,ACC00967
RPT00953,VEH00205,VEHICLE,VEH00205
RPT00953,LOC0067,LOCATION,Zone_0067
RPT00954,P00471,PERSON,PERSON_00471
RPT00954,P00174,PERSON,PERSON_00174
RPT00954,PH01152,PHONE,PH01152
RPT00954,ACC01141,ACCOUNT,ACC01141
RPT00954,VEH00108,VEHICLE,VEH00108
RPT00954,LOC0163,LOCATION,Zone_0163
RPT00955,P00103,PERSON,PERSON_00103
RPT00955,P00875,PERSON,PERSON_00875
RPT00955,PH00876,PHONE,PH00876
RPT00955,ACC00939,ACCOUNT,ACC00939
RPT00955,VEH00118,VEHICLE,VEH00118
RPT00955,LOC0096,LOCATION,Zone_0096
RPT00956,P00451,PERSON,PERSON_00451
RPT00956,P00773,PERSON,PERSON_00773
RPT00956,PH01117,PHONE,PH01117
RPT00956,ACC01154,ACCOUNT,ACC01154
RPT00956,VEH00128,VEHICLE,VEH00128
RPT00956,LOC0010,LOCATION,Zone_0010
RPT00957,P00370,PERSON,PERSON_00370
RPT00957,P00479,PERSON,PERSON_00479
RPT00957,PH00871,PHONE,PH00871
RPT00957,ACC00974,ACCOUNT,ACC00974
RPT00957,VEH00273,VEHICLE,VEH00273
RPT00957,LOC0029,LOCATION,Zone_0029
RPT00958,P00411,PERSON,PERSON_00411
RPT00958,P00340,PERSON,PERSON_00340
RPT00958,PH00185,PHONE,PH00185
RPT00958,ACC00485,ACCOUNT,ACC00485
RPT00958,VEH00239,VEHICLE,VEH00239
RPT00958,LOC0044,LOCATION,Zone_0044
RPT00959,P00341,PERSON,PERSON_00341
RPT00959,P00916,PERSON,PERSON_00916
RPT00959,PH01183,PHONE,PH01183
RPT00959,ACC00668,ACCOUNT,ACC00668
RPT00959,VEH00320,VEHICLE,VEH00320
RPT00959,LOC0172,LOCATION,Zone_0172
RPT00960,P00628,PERSON,PERSON_00628
RPT00960,P00872,PERSON,PERSON_00872
RPT00960,PH00781,PHONE,PH00781
RPT00960,ACC00263,ACCOUNT,ACC00263
RPT00960,VEH00319,VEHICLE,VEH00319
RPT00960,LOC0038,LOCATION,Zone_0038
RPT00961,P00223,PERSON,PERSON_00223
RPT00961,P00383,PERSON,PERSON_00383
RPT00961,PH00591,PHONE,PH00591
RPT00961,ACC00655,ACCOUNT,ACC00655
RPT00961,VEH00063,VEHICLE,VEH00063
RPT00961,LOC0070,LOCATION,Zone_0070
RPT00962,P00859,PERSON,PERSON_00859
RPT00962,P00708,PERSON,PERSON_00708
RPT00962,PH00136,PHONE,PH00136
RPT00962,ACC00202,ACCOUNT,ACC00202
RPT00962,VEH00114,VEHICLE,VEH00114
RPT00962,LOC0004,LOCATION,Zone_0004
RPT00963,P00841,PERSON,PERSON_00841
RPT00963,P00493,PERSON,PERSON_00493
RPT00963,PH00052,PHONE,PH00052
RPT00963,ACC00315,ACCOUNT,ACC00315
RPT00963,VEH00298,VEHICLE,VEH00298
RPT00963,LOC0116,LOCATION,Zone_0116
RPT00964,P00844,PERSON,PERSON_00844
RPT00964,P00391,PERSON,PERSON_00391
RPT00964,PH00874,PHONE,PH00874
RPT00964,ACC01035,ACCOUNT,ACC01035
RPT00964,VEH00152,VEHICLE,VEH00152
RPT00964,LOC0030,LOCATION,Zone_0030
RPT00965,P00921,PERSON,PERSON_00921
RPT00965,P00142,PERSON,PERSON_00142
RPT00965,PH00243,PHONE,PH00243
RPT00965,ACC00573,ACCOUNT,ACC00573
RPT00965,VEH00347,VEHICLE,VEH00347
RPT00965,LOC0044,LOCATION,Zone_0044
RPT00966,P00826,PERSON,PERSON_00826
RPT00966,P00564,PERSON,PERSON_00564
RPT00966,PH00776,PHONE,PH00776
RPT00966,ACC00963,ACCOUNT,ACC00963
RPT00966,VEH00134,VEHICLE,VEH00134
RPT00966,LOC0014,LOCATION,Zone_0014
RPT00967,P00047,PERSON,PERSON_00047
RPT00967,P00725,PERSON,PERSON_00725
RPT00967,PH00292,PHONE,PH00292
RPT00967,ACC01199,ACCOUNT,ACC01199
RPT00967,VEH00264,VEHICLE,VEH00264
RPT00967,LOC0101,LOCATION,Zone_0101
RPT00968,P00529,PERSON,PERSON_00529
RPT00968,P00151,PERSON,PERSON_00151
RPT00968,PH00907,PHONE,PH00907
RPT00968,ACC01119,ACCOUNT,ACC01119
RPT00968,VEH00353,VEHICLE,VEH00353
RPT00968,LOC0176,LOCATION,Zone_0176
RPT00969,P00416,PERSON,PERSON_00416
RPT00969,P00748,PERSON,PERSON_00748
RPT00969,PH00457,PHONE,PH00457
RPT00969,ACC00374,ACCOUNT,ACC00374
RPT00969,VEH00026,VEHICLE,VEH00026
RPT00969,LOC0004,LOCATION,Zone_0004
RPT00970,P00398,PERSON,PERSON_00398
RPT00970,P00973,PERSON,PERSON_00973
RPT00970,PH00065,PHONE,PH00065
RPT00970,ACC00356,ACCOUNT,ACC00356
RPT00970,VEH00290,VEHICLE,VEH00290
RPT00970,LOC0159,LOCATION,Zone_0159
RPT00971,P00860,PERSON,PERSON_00860
RPT00971,P00698,PERSON,PERSON_00698
RPT00971,PH00949,PHONE,PH00949
RPT00971,ACC00899,ACCOUNT,ACC00899
RPT00971,VEH00161,VEHICLE,VEH00161
RPT00971,LOC0062,LOCATION,Zone_0062
RPT00972,P00847,PERSON,PERSON_00847
RPT00972,P00544,PERSON,PERSON_00544
RPT00972,PH00337,PHONE,PH00337
RPT00972,ACC00211,ACCOUNT,ACC00211
RPT00972,VEH00267,VEHICLE,VEH00267
RPT00972,LOC0028,LOCATION,Zone_0028
RPT00973,P00114,PERSON,PERSON_00114
RPT00973,P00907,PERSON,PERSON_00907
RPT00973,PH00841,PHONE,PH00841
RPT00973,ACC00493,ACCOUNT,ACC00493
RPT00973,VEH00335,VEHICLE,VEH00335
RPT00973,LOC0065,LOCATION,Zone_0065
RPT00974,P00761,PERSON,PERSON_00761
RPT00974,P00425,PERSON,PERSON_00425
RPT00974,PH00616,PHONE,PH00616
RPT00974,ACC00896,ACCOUNT,ACC00896
RPT00974,VEH00063,VEHICLE,VEH00063
RPT00974,LOC0041,LOCATION,Zone_0041
RPT00975,P00674,PERSON,PERSON_00674
RPT00975,P00066,PERSON,PERSON_00066
RPT00975,PH00972,PHONE,PH00972
RPT00975,ACC00337,ACCOUNT,ACC00337
RPT00975,VEH00381,VEHICLE,VEH00381
RPT00975,LOC0047,LOCATION,Zone_0047
RPT00976,P00890,PERSON,PERSON_00890
RPT00976,P00397,PERSON,PERSON_00397
RPT00976,PH01189,PHONE,PH01189
RPT00976,ACC01161,ACCOUNT,ACC01161
RPT00976,VEH00058,VEHICLE,VEH00058
RPT00976,LOC0129,LOCATION,Zone_0129
RPT00977,P00075,PERSON,PERSON_00075
RPT00977,P00503,PERSON,PERSON_00503
RPT00977,PH01054,PHONE,PH01054
RPT00977,ACC00437,ACCOUNT,ACC00437
RPT00977,VEH00053,VEHICLE,VEH00053
RPT00977,LOC0149,LOCATION,Zone_0149
RPT00978,P00910,PERSON,PERSON_00910
RPT00978,P00951,PERSON,PERSON_00951
RPT00978,PH00642,PHONE,PH00642
RPT00978,ACC00456,ACCOUNT,ACC00456
RPT00978,VEH00266,VEHICLE,VEH00266
RPT00978,LOC0029,LOCATION,Zone_0029
RPT00979,P00717,PERSON,PERSON_00717
RPT00979,P00284,PERSON,PERSON_00284
RPT00979,PH00117,PHONE,PH00117
RPT00979,ACC01177,ACCOUNT,ACC01177
RPT00979,VEH00307,VEHICLE,VEH00307
RPT00979,LOC0124,LOCATION,Zone_0124
RPT00980,P00491,PERSON,PERSON_00491
RPT00980,P00290,PERSON,PERSON_00290
RPT00980,PH00471,PHONE,PH00471
RPT00980,ACC00251,ACCOUNT,ACC00251
RPT00980,VEH00305,VEHICLE,VEH00305
RPT00980,LOC0059,LOCATION,Zone_0059
RPT00981,P00211,PERSON,PERSON_00211
RPT00981,P00531,PERSON,PERSON_00531
RPT00981,PH00643,PHONE,PH00643
RPT00981,ACC00007,ACCOUNT,ACC00007
RPT00981,VEH00393,VEHICLE,VEH00393
RPT00981,LOC0159,LOCATION,Zone_0159
RPT00982,P00811,PERSON,PERSON_00811
RPT00982,P00915,PERSON,PERSON_00915
RPT00982,PH01087,PHONE,PH01087
RPT00982,ACC00507,ACCOUNT,ACC00507
RPT00982,VEH00041,VEHICLE,VEH00041
RPT00982,LOC0155,LOCATION,Zone_0155
RPT00983,P00441,PERSON,PERSON_00441
RPT00983,P00163,PERSON,PERSON_00163
RPT00983,PH00013,PHONE,PH00013
RPT00983,ACC00472,ACCOUNT,ACC00472
RPT00983,VEH00143,VEHICLE,VEH00143
RPT00983,LOC0006,LOCATION,Zone_0006
RPT00984,P00100,PERSON,PERSON_00100
RPT00984,P00237,PERSON,PERSON_00237
RPT00984,PH00301,PHONE,PH00301
RPT00984,ACC00032,ACCOUNT,ACC00032
RPT00984,VEH00015,VEHICLE,VEH00015
RPT00984,LOC0035,LOCATION,Zone_0035
RPT00985,P00578,PERSON,PERSON_00578
RPT00985,P00412,PERSON,PERSON_00412
RPT00985,PH00835,PHONE,PH00835
RPT00985,ACC00548,ACCOUNT,ACC00548
RPT00985,VEH00184,VEHICLE,VEH00184
RPT00985,LOC0090,LOCATION,Zone_0090
RPT00986,P00088,PERSON,PERSON_00088
RPT00986,P00716,PERSON,PERSON_00716
RPT00986,PH00653,PHONE,PH00653
RPT00986,ACC00583,ACCOUNT,ACC00583
RPT00986,VEH00158,VEHICLE,VEH00158
RPT00986,LOC0034,LOCATION,Zone_0034
RPT00987,P00885,PERSON,PERSON_00885
RPT00987,P00099,PERSON,PERSON_00099
RPT00987,PH00345,PHONE,PH00345
RPT00987,ACC01188,ACCOUNT,ACC01188
RPT00987,VEH00348,VEHICLE,VEH00348
RPT00987,LOC0131,LOCATION,Zone_0131
RPT00988,P00515,PERSON,PERSON_00515
RPT00988,P00442,PERSON,PERSON_00442
RPT00988,PH01177,PHONE,PH01177
RPT00988,ACC00868,ACCOUNT,ACC00868
RPT00988,VEH00242,VEHICLE,VEH00242
RPT00988,LOC0141,LOCATION,Zone_0141
RPT00989,P00811,PERSON,PERSON_00811
RPT00989,P00738,PERSON,PERSON_00738
RPT00989,PH01087,PHONE,PH01087
RPT00989,ACC00507,ACCOUNT,ACC00507
RPT00989,VEH00263,VEHICLE,VEH00263
RPT00989,LOC0057,LOCATION,Zone_0057
RPT00990,P00981,PERSON,PERSON_00981
RPT00990,P00783,PERSON,PERSON_00783
RPT00990,PH01105,PHONE,PH01105
RPT00990,ACC00884,ACCOUNT,ACC00884
RPT00990,VEH00287,VEHICLE,VEH00287
RPT00990,LOC0042,LOCATION,Zone_0042
RPT00991,P00913,PERSON,PERSON_00913
RPT00991,P00079,PERSON,PERSON_00079
RPT00991,PH01084,PHONE,PH01084
RPT00991,ACC00276,ACCOUNT,ACC00276
RPT00991,VEH00242,VEHICLE,VEH00242
RPT00991,LOC0123,LOCATION,Zone_0123
RPT00992,P00043,PERSON,PERSON_00043
RPT00992,P00014,PERSON,PERSON_00014
RPT00992,PH00695,PHONE,PH00695
RPT00992,ACC00931,ACCOUNT,ACC00931
RPT00992,VEH00042,VEHICLE,VEH00042
RPT00992,LOC0013,LOCATION,Zone_0013
RPT00993,P00715,PERSON,PERSON_00715
RPT00993,P00683,PERSON,PERSON_00683
RPT00993,PH00484,PHONE,PH00484
RPT00993,ACC00796,ACCOUNT,ACC00796
RPT00993,VEH00141,VEHICLE,VEH00141
RPT00993,LOC0014,LOCATION,Zone_0014
RPT00994,P00872,PERSON,PERSON_00872
RPT00994,P00314,PERSON,PERSON_00314
RPT00994,PH00047,PHONE,PH00047
RPT00994,ACC00256,ACCOUNT,ACC00256
RPT00994,VEH00129,VEHICLE,VEH00129
RPT00994,LOC0176,LOCATION,Zone_0176
RPT00995,P00449,PERSON,PERSON_00449
RPT00995,P00351,PERSON,PERSON_00351
RPT00995,PH00087,PHONE,PH00087
RPT00995,ACC00579,ACCOUNT,ACC00579
RPT00995,VEH00132,VEHICLE,VEH00132
RPT00995,LOC0041,LOCATION,Zone_0041
RPT00996,P00083,PERSON,PERSON_00083
RPT00996,P00752,PERSON,PERSON_00752
RPT00996,PH00235,PHONE,PH00235
RPT00996,ACC00293,ACCOUNT,ACC00293
RPT00996,VEH00070,VEHICLE,VEH00070
RPT00996,LOC0104,LOCATION,Zone_0104
RPT00997,P00720,PERSON,PERSON_00720
RPT00997,P01000,PERSON,PERSON_01000
RPT00997,PH00600,PHONE,PH00600
RPT00997,ACC01186,ACCOUNT,ACC01186
RPT00997,VEH00176,VEHICLE,VEH00176
RPT00997,LOC0166,LOCATION,Zone_0166
RPT00998,P00966,PERSON,PERSON_00966
RPT00998,P00039,PERSON,PERSON_00039
RPT00998,PH00887,PHONE,PH00887
RPT00998,ACC01022,ACCOUNT,ACC01022
RPT00998,VEH00213,VEHICLE,VEH00213
RPT00998,LOC0026,LOCATION,Zone_0026
RPT00999,P00491,PERSON,PERSON_00491
RPT00999,P00684,PERSON,PERSON_00684
RPT00999,PH00471,PHONE,PH00471
RPT00999,ACC00251,ACCOUNT,ACC00251
RPT00999,VEH00316,VEHICLE,VEH00316
RPT00999,LOC0059,LOCATION,Zone_0059
RPT01000,P00487,PERSON,PERSON_00487
RPT01000,P00291,PERSON,PERSON_00291
RPT01000,PH00906,PHONE,PH00906
RPT01000,ACC01070,ACCOUNT,ACC01070
RPT01000,VEH00378,VEHICLE,VEH00378
RPT01000,LOC0090,LOCATION,Zone_0090
RPT01001,P00800,PERSON,PERSON_00800
RPT01001,P00221,PERSON,PERSON_00221
RPT01001,PH00078,PHONE,PH00078
RPT01001,ACC01174,ACCOUNT,ACC01174
RPT01001,VEH00261,VEHICLE,VEH00261
RPT01001,LOC0093,LOCATION,Zone_0093
RPT01002,P00409,PERSON,PERSON_00409
RPT01002,P00527,PERSON,PERSON_00527
RPT01002,PH00260,PHONE,PH00260
RPT01002,ACC00730,ACCOUNT,ACC00730
RPT01002,VEH00036,VEHICLE,VEH00036
RPT01002,LOC0063,LOCATION,Zone_0063
RPT01003,P00380,PERSON,PERSON_00380
RPT01003,P00445,PERSON,PERSON_00445
RPT01003,PH00929,PHONE,PH00929
RPT01003,ACC00819,ACCOUNT,ACC00819
RPT01003,VEH00098,VEHICLE,VEH00098
RPT01003,LOC0148,LOCATION,Zone_0148
RPT01004,P00066,PERSON,PERSON_00066
RPT01004,P00354,PERSON,PERSON_00354
RPT01004,PH00932,PHONE,PH00932
RPT01004,ACC00118,ACCOUNT,ACC00118
RPT01004,VEH00343,VEHICLE,VEH00343
RPT01004,LOC0080,LOCATION,Zone_0080
RPT01005,P00042,PERSON,PERSON_00042
RPT01005,P00518,PERSON,PERSON_00518
RPT01005,PH01014,PHONE,PH01014
RPT01005,ACC00451,ACCOUNT,ACC00451
RPT01005,VEH00162,VEHICLE,VEH00162
RPT01005,LOC0174,LOCATION,Zone_0174
RPT01006,P00773,PERSON,PERSON_00773
RPT01006,P00504,PERSON,PERSON_00504
RPT01006,PH00321,PHONE,PH00321
RPT01006,ACC00538,ACCOUNT,ACC00538
RPT01006,VEH00240,VEHICLE,VEH00240
RPT01006,LOC0108,LOCATION,Zone_0108
RPT01007,P00354,PERSON,PERSON_00354
RPT01007,P00326,PERSON,PERSON_00326
RPT01007,PH00201,PHONE,PH00201
RPT01007,ACC00593,ACCOUNT,ACC00593
RPT01007,VEH00057,VEHICLE,VEH00057
RPT01007,LOC0125,LOCATION,Zone_0125
RPT01008,P00305,PERSON,PERSON_00305
RPT01008,P00956,PERSON,PERSON_00956
RPT01008,PH00232,PHONE,PH00232
RPT01008,ACC01182,ACCOUNT,ACC01182
RPT01008,VEH00194,VEHICLE,VEH00194
RPT01008,LOC0042,LOCATION,Zone_0042
RPT01009,P00487,PERSON,PERSON_00487
RPT01009,P00857,PERSON,PERSON_00857
RPT01009,PH00906,PHONE,PH00906
RPT01009,ACC01070,ACCOUNT,ACC01070
RPT01009,VEH00285,VEHICLE,VEH00285
RPT01009,LOC0118,LOCATION,Zone_0118
RPT01010,P00332,PERSON,PERSON_00332
RPT01010,P00536,PERSON,PERSON_00536
RPT01010,PH00737,PHONE,PH00737
RPT01010,ACC00957,ACCOUNT,ACC00957
RPT01010,VEH00393,VEHICLE,VEH00393
RPT01010,LOC0052,LOCATION,Zone_0052
RPT01011,P00177,PERSON,PERSON_00177
RPT01011,P00163,PERSON,PERSON_00163
RPT01011,PH01131,PHONE,PH01131
RPT01011,ACC00750,ACCOUNT,ACC00750
RPT01011,VEH00361,VEHICLE,VEH00361
RPT01011,LOC0030,LOCATION,Zone_0030
RPT01012,P00325,PERSON,PERSON_00325
RPT01012,P00646,PERSON,PERSON_00646
RPT01012,PH00780,PHONE,PH00780
RPT01012,ACC01041,ACCOUNT,ACC01041
RPT01012,VEH00339,VEHICLE,VEH00339
RPT01012,LOC0104,LOCATION,Zone_0104
RPT01013,P00075,PERSON,PERSON_00075
RPT01013,P00078,PERSON,PERSON_00078
RPT01013,PH01054,PHONE,PH01054
RPT01013,ACC00437,ACCOUNT,ACC00437
RPT01013,VEH00275,VEHICLE,VEH00275
RPT01013,LOC0087,LOCATION,Zone_0087
RPT01014,P00180,PERSON,PERSON_00180
RPT01014,P00458,PERSON,PERSON_00458
RPT01014,PH00603,PHONE,PH00603
RPT01014,ACC01140,ACCOUNT,ACC01140
RPT01014,VEH00065,VEHICLE,VEH00065
RPT01014,LOC0041,LOCATION,Zone_0041
RPT01015,P00921,PERSON,PERSON_00921
RPT01015,P00575,PERSON,PERSON_00575
RPT01015,PH00243,PHONE,PH00243
RPT01015,ACC00573,ACCOUNT,ACC00573
RPT01015,VEH00079,VEHICLE,VEH00079
RPT01015,LOC0103,LOCATION,Zone_0103
RPT01016,P00092,PERSON,PERSON_00092
RPT01016,P00939,PERSON,PERSON_00939
RPT01016,PH00181,PHONE,PH00181
RPT01016,ACC00122,ACCOUNT,ACC00122
RPT01016,VEH00146,VEHICLE,VEH00146
RPT01016,LOC0101,LOCATION,Zone_0101
RPT01017,P00907,PERSON,PERSON_00907
RPT01017,P00627,PERSON,PERSON_00627
RPT01017,PH00093,PHONE,PH00093
RPT01017,ACC00222,ACCOUNT,ACC00222
RPT01017,VEH00358,VEHICLE,VEH00358
RPT01017,LOC0039,LOCATION,Zone_0039
RPT01018,P00907,PERSON,PERSON_00907
RPT01018,P00950,PERSON,PERSON_00950
RPT01018,PH00093,PHONE,PH00093
RPT01018,ACC00222,ACCOUNT,ACC00222
RPT01018,VEH00347,VEHICLE,VEH00347
RPT01018,LOC0169,LOCATION,Zone_0169
RPT01019,P00574,PERSON,PERSON_00574
RPT01019,P00787,PERSON,PERSON_00787
RPT01019,PH00348,PHONE,PH00348
RPT01019,ACC01082,ACCOUNT,ACC01082
RPT01019,VEH00271,VEHICLE,VEH00271
RPT01019,LOC0172,LOCATION,Zone_0172
RPT01020,P00994,PERSON,PERSON_00994
RPT01020,P00990,PERSON,PERSON_00990
RPT01020,PH00092,PHONE,PH00092
RPT01020,ACC01094,ACCOUNT,ACC01094
RPT01020,VEH00337,VEHICLE,VEH00337
RPT01020,LOC0011,LOCATION,Zone_0011
RPT01021,P00551,PERSON,PERSON_00551
RPT01021,P00474,PERSON,PERSON_00474
RPT01021,PH00582,PHONE,PH00582
RPT01021,ACC01047,ACCOUNT,ACC01047
RPT01021,VEH00091,VEHICLE,VEH00091
RPT01021,LOC0026,LOCATION,Zone_0026
RPT01022,P00111,PERSON,PERSON_00111
RPT01022,P00694,PERSON,PERSON_00694
RPT01022,PH00540,PHONE,PH00540
RPT01022,ACC00724,ACCOUNT,ACC00724
RPT01022,VEH00059,VEHICLE,VEH00059
RPT01022,LOC0013,LOCATION,Zone_0013
RPT01023,P00594,PERSON,PERSON_00594
RPT01023,P00233,PERSON,PERSON_00233
RPT01023,PH00525,PHONE,PH00525
RPT01023,ACC00463,ACCOUNT,ACC00463
RPT01023,VEH00203,VEHICLE,VEH00203
RPT01023,LOC0075,LOCATION,Zone_0075
RPT01024,P00819,PERSON,PERSON_00819
RPT01024,P00373,PERSON,PERSON_00373
RPT01024,PH01053,PHONE,PH01053
RPT01024,ACC00782,ACCOUNT,ACC00782
RPT01024,VEH00050,VEHICLE,VEH00050
RPT01024,LOC0160,LOCATION,Zone_0160
RPT01025,P00178,PERSON,PERSON_00178
RPT01025,P00862,PERSON,PERSON_00862
RPT01025,PH00796,PHONE,PH00796
RPT01025,ACC00446,ACCOUNT,ACC00446
RPT01025,VEH00194,VEHICLE,VEH00194
RPT01025,LOC0111,LOCATION,Zone_0111
RPT01026,P00664,PERSON,PERSON_00664
RPT01026,P00226,PERSON,PERSON_00226
RPT01026,PH01095,PHONE,PH01095
RPT01026,ACC00745,ACCOUNT,ACC00745
RPT01026,VEH00262,VEHICLE,VEH00262
RPT01026,LOC0068,LOCATION,Zone_0068
RPT01027,P00219,PERSON,PERSON_00219
RPT01027,P00672,PERSON,PERSON_00672
RPT01027,PH00788,PHONE,PH00788
RPT01027,ACC00137,ACCOUNT,ACC00137
RPT01027,VEH00256,VEHICLE,VEH00256
RPT01027,LOC0019,LOCATION,Zone_0019
RPT01028,P00588,PERSON,PERSON_00588
RPT01028,P00501,PERSON,PERSON_00501
RPT01028,PH00595,PHONE,PH00595
RPT01028,ACC00233,ACCOUNT,ACC00233
RPT01028,VEH00387,VEHICLE,VEH00387
RPT01028,LOC0028,LOCATION,Zone_0028
RPT01029,P00806,PERSON,PERSON_00806
RPT01029,P00643,PERSON,PERSON_00643
RPT01029,PH00777,PHONE,PH00777
RPT01029,ACC00771,ACCOUNT,ACC00771
RPT01029,VEH00168,VEHICLE,VEH00168
RPT01029,LOC0072,LOCATION,Zone_0072
RPT01030,P00214,PERSON,PERSON_00214
RPT01030,P00628,PERSON,PERSON_00628
RPT01030,PH00494,PHONE,PH00494
RPT01030,ACC00860,ACCOUNT,ACC00860
RPT01030,VEH00051,VEHICLE,VEH00051
RPT01030,LOC0001,LOCATION,Zone_0001
RPT01031,P00487,PERSON,PERSON_00487
RPT01031,P00887,PERSON,PERSON_00887
RPT01031,PH00906,PHONE,PH00906
RPT01031,ACC01070,ACCOUNT,ACC01070
RPT01031,VEH00300,VEHICLE,VEH00300
RPT01031,LOC0079,LOCATION,Zone_0079
RPT01032,P00261,PERSON,PERSON_00261
RPT01032,P00810,PERSON,PERSON_00810
RPT01032,PH00886,PHONE,PH00886
RPT01032,ACC00763,ACCOUNT,ACC00763
RPT01032,VEH00115,VEHICLE,VEH00115
RPT01032,LOC0062,LOCATION,Zone_0062
RPT01033,P00220,PERSON,PERSON_00220
RPT01033,P00071,PERSON,PERSON_00071
RPT01033,PH00254,PHONE,PH00254
RPT01033,ACC00841,ACCOUNT,ACC00841
RPT01033,VEH00235,VEHICLE,VEH00235
RPT01033,LOC0110,LOCATION,Zone_0110
RPT01034,P00442,PERSON,PERSON_00442
RPT01034,P00945,PERSON,PERSON_00945
RPT01034,PH00882,PHONE,PH00882
RPT01034,ACC01179,ACCOUNT,ACC01179
RPT01034,VEH00197,VEHICLE,VEH00197
RPT01034,LOC0152,LOCATION,Zone_0152
RPT01035,P00458,PERSON,PERSON_00458
RPT01035,P00652,PERSON,PERSON_00652
RPT01035,PH00798,PHONE,PH00798
RPT01035,ACC00791,ACCOUNT,ACC00791
RPT01035,VEH00296,VEHICLE,VEH00296
RPT01035,LOC0111,LOCATION,Zone_0111
RPT01036,P00988,PERSON,PERSON_00988
RPT01036,P00973,PERSON,PERSON_00973
RPT01036,PH00687,PHONE,PH00687
RPT01036,ACC01169,ACCOUNT,ACC01169
RPT01036,VEH00197,VEHICLE,VEH00197
RPT01036,LOC0172,LOCATION,Zone_0172
RPT01037,P00596,PERSON,PERSON_00596
RPT01037,P00665,PERSON,PERSON_00665
RPT01037,PH00706,PHONE,PH00706
RPT01037,ACC00386,ACCOUNT,ACC00386
RPT01037,VEH00358,VEHICLE,VEH00358
RPT01037,LOC0018,LOCATION,Zone_0018
RPT01038,P00381,PERSON,PERSON_00381
RPT01038,P00064,PERSON,PERSON_00064
RPT01038,PH01023,PHONE,PH01023
RPT01038,ACC00818,ACCOUNT,ACC00818
RPT01038,VEH00264,VEHICLE,VEH00264
RPT01038,LOC0018,LOCATION,Zone_0018
RPT01039,P00736,PERSON,PERSON_00736
RPT01039,P00077,PERSON,PERSON_00077
RPT01039,PH01012,PHONE,PH01012
RPT01039,ACC00100,ACCOUNT,ACC00100
RPT01039,VEH00308,VEHICLE,VEH00308
